"klasse","ensembl"
"Signal_FGF_WNT_BMP_IHH","ENSG00000138032"
"Signal_FGF_WNT_BMP_IHH","ENSG00000172531"
"Signal_FGF_WNT_BMP_IHH","ENSG00000073711"
"Signal_FGF_WNT_BMP_IHH","ENSG00000132356"
"Signal_FGF_WNT_BMP_IHH","ENSG00000162409"
"Signal_FGF_WNT_BMP_IHH","ENSG00000080815"
"Signal_FGF_WNT_BMP_IHH","ENSG00000171862"
"Signal_FGF_WNT_BMP_IHH","ENSG00000284792"
"Signal_FGF_WNT_BMP_IHH","ENSG00000112655"
"Signal_FGF_WNT_BMP_IHH","ENSG00000151490"
"Signal_FGF_WNT_BMP_IHH","ENSG00000144566"
"Signal_FGF_WNT_BMP_IHH","ENSG00000136238"
"Signal_FGF_WNT_BMP_IHH","ENSG00000169750"
"Signal_FGF_WNT_BMP_IHH","ENSG00000172819"
"Signal_FGF_WNT_BMP_IHH","ENSG00000112306"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163785"
"Signal_FGF_WNT_BMP_IHH","ENSG00000103449"
"Signal_FGF_WNT_BMP_IHH","ENSG00000115884"
"Signal_FGF_WNT_BMP_IHH","ENSG00000104332"
"Signal_FGF_WNT_BMP_IHH","ENSG00000145423"
"Signal_FGF_WNT_BMP_IHH","ENSG00000106483"
"Signal_FGF_WNT_BMP_IHH","ENSG00000120057"
"Signal_FGF_WNT_BMP_IHH","ENSG00000107829"
"Signal_FGF_WNT_BMP_IHH","ENSG00000164690"
"Signal_FGF_WNT_BMP_IHH","ENSG00000196470"
"Signal_FGF_WNT_BMP_IHH","ENSG00000181788"
"Signal_FGF_WNT_BMP_IHH","ENSG00000157933"
"Signal_FGF_WNT_BMP_IHH","ENSG00000019549"
"Signal_FGF_WNT_BMP_IHH","ENSG00000127616"
"Signal_FGF_WNT_BMP_IHH","ENSG00000124216"
"Signal_FGF_WNT_BMP_IHH","ENSG00000181449"
"Signal_FGF_WNT_BMP_IHH","ENSG00000124766"
"Signal_FGF_WNT_BMP_IHH","ENSG00000125398"
"Signal_FGF_WNT_BMP_IHH","ENSG00000100146"
"Signal_FGF_WNT_BMP_IHH","ENSG00000197122"
"Signal_FGF_WNT_BMP_IHH","ENSG00000291971"
"Signal_FGF_WNT_BMP_IHH","ENSG00000104375"
"Signal_FGF_WNT_BMP_IHH","ENSG00000101109"
"Signal_FGF_WNT_BMP_IHH","ENSG00000118046"
"Signal_FGF_WNT_BMP_IHH","ENSG00000115808"
"Signal_FGF_WNT_BMP_IHH","ENSG00000101849"
"Signal_FGF_WNT_BMP_IHH","ENSG00000275410"
"Signal_FGF_WNT_BMP_IHH","ENSG00000276194"
"Signal_FGF_WNT_BMP_IHH","ENSG00000081059"
"Signal_FGF_WNT_BMP_IHH","ENSG00000148737"
"Signal_FGF_WNT_BMP_IHH","ENSG00000164362"
"Signal_FGF_WNT_BMP_IHH","ENSG00000105329"
"Signal_FGF_WNT_BMP_IHH","ENSG00000140682"
"Signal_FGF_WNT_BMP_IHH","ENSG00000156299"
"Signal_FGF_WNT_BMP_IHH","ENSG00000196781"
"Signal_FGF_WNT_BMP_IHH","ENSG00000065717"
"Signal_FGF_WNT_BMP_IHH","ENSG00000140332"
"Signal_FGF_WNT_BMP_IHH","ENSG00000106829"
"Signal_FGF_WNT_BMP_IHH","ENSG00000137462"
"Signal_FGF_WNT_BMP_IHH","ENSG00000118503"
"Signal_FGF_WNT_BMP_IHH","ENSG00000146242"
"Signal_FGF_WNT_BMP_IHH","ENSG00000283085"
"Signal_FGF_WNT_BMP_IHH","ENSG00000103197"
"Signal_FGF_WNT_BMP_IHH","ENSG00000119048"
"Signal_FGF_WNT_BMP_IHH","ENSG00000165280"
"Signal_FGF_WNT_BMP_IHH","ENSG00000125084"
"Signal_FGF_WNT_BMP_IHH","ENSG00000105989"
"Signal_FGF_WNT_BMP_IHH","ENSG00000108379"
"Signal_FGF_WNT_BMP_IHH","ENSG00000277641"
"Signal_FGF_WNT_BMP_IHH","ENSG00000277626"
"Signal_FGF_WNT_BMP_IHH","ENSG00000115596"
"Signal_FGF_WNT_BMP_IHH","ENSG00000154764"
"Signal_FGF_WNT_BMP_IHH","ENSG00000188064"
"Signal_FGF_WNT_BMP_IHH","ENSG00000061492"
"Signal_FGF_WNT_BMP_IHH","ENSG00000075290"
"Signal_FGF_WNT_BMP_IHH","ENSG00000169884"
"Signal_FGF_WNT_BMP_IHH","ENSG00000085741"
"Signal_FGF_WNT_BMP_IHH","ENSG00000134245"
"Signal_FGF_WNT_BMP_IHH","ENSG00000143816"
"Signal_FGF_WNT_BMP_IHH","ENSG00000158955"
"Signal_FGF_WNT_BMP_IHH","ENSG00000276799"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163251"
"Signal_FGF_WNT_BMP_IHH","ENSG00000112425"
"Signal_FGF_WNT_BMP_IHH","ENSG00000104290"
"Signal_FGF_WNT_BMP_IHH","ENSG00000103126"
"Signal_FGF_WNT_BMP_IHH","ENSG00000168646"
"Signal_FGF_WNT_BMP_IHH","ENSG00000157240"
"Signal_FGF_WNT_BMP_IHH","ENSG00000174804"
"Signal_FGF_WNT_BMP_IHH","ENSG00000164930"
"Signal_FGF_WNT_BMP_IHH","ENSG00000155760"
"Signal_FGF_WNT_BMP_IHH","ENSG00000177283"
"Signal_FGF_WNT_BMP_IHH","ENSG00000188763"
"Signal_FGF_WNT_BMP_IHH","ENSG00000293489"
"Signal_FGF_WNT_BMP_IHH","ENSG00000122707"
"Signal_FGF_WNT_BMP_IHH","ENSG00000036257"
"Signal_FGF_WNT_BMP_IHH","ENSG00000109625"
"Signal_FGF_WNT_BMP_IHH","ENSG00000139292"
"Signal_FGF_WNT_BMP_IHH","ENSG00000175792"
"Signal_FGF_WNT_BMP_IHH","ENSG00000162407"
"Signal_FGF_WNT_BMP_IHH","ENSG00000234616"
"Signal_FGF_WNT_BMP_IHH","ENSG00000173273"
"Signal_FGF_WNT_BMP_IHH","ENSG00000285372"
"Signal_FGF_WNT_BMP_IHH","ENSG00000112335"
"Signal_FGF_WNT_BMP_IHH","ENSG00000136155"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163666"
"Signal_FGF_WNT_BMP_IHH","ENSG00000104415"
"Signal_FGF_WNT_BMP_IHH","ENSG00000198728"
"Signal_FGF_WNT_BMP_IHH","ENSG00000134046"
"Signal_FGF_WNT_BMP_IHH","ENSG00000166167"
"Signal_FGF_WNT_BMP_IHH","ENSG00000144791"
"Signal_FGF_WNT_BMP_IHH","ENSG00000112902"
"Signal_FGF_WNT_BMP_IHH","ENSG00000112837"
"Signal_FGF_WNT_BMP_IHH","ENSG00000138592"
"Signal_FGF_WNT_BMP_IHH","ENSG00000131023"
"Signal_FGF_WNT_BMP_IHH","ENSG00000093167"
"Signal_FGF_WNT_BMP_IHH","ENSG00000106635"
"Signal_FGF_WNT_BMP_IHH","ENSG00000136826"
"Signal_FGF_WNT_BMP_IHH","ENSG00000109062"
"Signal_FGF_WNT_BMP_IHH","ENSG00000119541"
"Signal_FGF_WNT_BMP_IHH","ENSG00000143842"
"Signal_FGF_WNT_BMP_IHH","ENSG00000013561"
"Signal_FGF_WNT_BMP_IHH","ENSG00000075275"
"Signal_FGF_WNT_BMP_IHH","ENSG00000198730"
"Signal_FGF_WNT_BMP_IHH","ENSG00000189319"
"Signal_FGF_WNT_BMP_IHH","ENSG00000144560"
"Signal_FGF_WNT_BMP_IHH","ENSG00000115464"
"Signal_FGF_WNT_BMP_IHH","ENSG00000169554"
"Signal_FGF_WNT_BMP_IHH","ENSG00000187391"
"Signal_FGF_WNT_BMP_IHH","ENSG00000184634"
"Signal_FGF_WNT_BMP_IHH","ENSG00000100387"
"Signal_FGF_WNT_BMP_IHH","ENSG00000177485"
"Signal_FGF_WNT_BMP_IHH","ENSG00000165879"
"Signal_FGF_WNT_BMP_IHH","ENSG00000100281"
"Signal_FGF_WNT_BMP_IHH","ENSG00000060656"
"Signal_FGF_WNT_BMP_IHH","ENSG00000145907"
"Signal_FGF_WNT_BMP_IHH","ENSG00000182220"
"Signal_FGF_WNT_BMP_IHH","ENSG00000115266"
"Signal_FGF_WNT_BMP_IHH","ENSG00000204628"
"Signal_FGF_WNT_BMP_IHH","ENSG00000137693"
"Signal_FGF_WNT_BMP_IHH","ENSG00000116670"
"Signal_FGF_WNT_BMP_IHH","ENSG00000183207"
"Signal_FGF_WNT_BMP_IHH","ENSG00000106723"
"Signal_FGF_WNT_BMP_IHH","ENSG00000073712"
"Signal_FGF_WNT_BMP_IHH","ENSG00000039600"
"Signal_FGF_WNT_BMP_IHH","ENSG00000156076"
"Signal_FGF_WNT_BMP_IHH","ENSG00000111432"
"Signal_FGF_WNT_BMP_IHH","ENSG00000135299"
"Signal_FGF_WNT_BMP_IHH","ENSG00000107984"
"Signal_FGF_WNT_BMP_IHH","ENSG00000100592"
"Signal_FGF_WNT_BMP_IHH","ENSG00000154310"
"Signal_FGF_WNT_BMP_IHH","ENSG00000002746"
"Signal_FGF_WNT_BMP_IHH","ENSG00000137815"
"Signal_FGF_WNT_BMP_IHH","ENSG00000117899"
"Signal_FGF_WNT_BMP_IHH","ENSG00000107104"
"Signal_FGF_WNT_BMP_IHH","ENSG00000121210"
"Signal_FGF_WNT_BMP_IHH","ENSG00000072803"
"Signal_FGF_WNT_BMP_IHH","ENSG00000101126"
"Signal_FGF_WNT_BMP_IHH","ENSG00000175826"
"Signal_FGF_WNT_BMP_IHH","ENSG00000181274"
"Signal_FGF_WNT_BMP_IHH","ENSG00000127603"
"Signal_FGF_WNT_BMP_IHH","ENSG00000146122"
"Signal_FGF_WNT_BMP_IHH","ENSG00000100211"
"Signal_FGF_WNT_BMP_IHH","ENSG00000095739"
"Signal_FGF_WNT_BMP_IHH","ENSG00000116035"
"Signal_FGF_WNT_BMP_IHH","ENSG00000101222"
"Signal_FGF_WNT_BMP_IHH","ENSG00000171243"
"Signal_FGF_WNT_BMP_IHH","ENSG00000018408"
"Signal_FGF_WNT_BMP_IHH","ENSG00000020181"
"Signal_FGF_WNT_BMP_IHH","ENSG00000182704"
"Signal_FGF_WNT_BMP_IHH","ENSG00000171016"
"Signal_FGF_WNT_BMP_IHH","ENSG00000150457"
"Signal_FGF_WNT_BMP_IHH","ENSG00000166923"
"Signal_FGF_WNT_BMP_IHH","ENSG00000276886"
"Signal_FGF_WNT_BMP_IHH","ENSG00000282046"
"Signal_FGF_WNT_BMP_IHH","ENSG00000105856"
"Signal_FGF_WNT_BMP_IHH","ENSG00000283847"
"Signal_FGF_WNT_BMP_IHH","ENSG00000113971"
"Signal_FGF_WNT_BMP_IHH","ENSG00000104901"
"Signal_FGF_WNT_BMP_IHH","ENSG00000104371"
"Signal_FGF_WNT_BMP_IHH","ENSG00000050165"
"Signal_FGF_WNT_BMP_IHH","ENSG00000155011"
"Signal_FGF_WNT_BMP_IHH","ENSG00000119509"
"Signal_FGF_WNT_BMP_IHH","ENSG00000162946"
"Signal_FGF_WNT_BMP_IHH","ENSG00000144642"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163884"
"Signal_FGF_WNT_BMP_IHH","ENSG00000166164"
"Signal_FGF_WNT_BMP_IHH","ENSG00000135272"
"Signal_FGF_WNT_BMP_IHH","ENSG00000213977"
"Signal_FGF_WNT_BMP_IHH","ENSG00000167941"
"Signal_FGF_WNT_BMP_IHH","ENSG00000138795"
"Signal_FGF_WNT_BMP_IHH","ENSG00000113851"
"Signal_FGF_WNT_BMP_IHH","ENSG00000165617"
"Signal_FGF_WNT_BMP_IHH","ENSG00000104517"
"Signal_FGF_WNT_BMP_IHH","ENSG00000002745"
"Signal_FGF_WNT_BMP_IHH","ENSG00000114019"
"Signal_FGF_WNT_BMP_IHH","ENSG00000134758"
"Signal_FGF_WNT_BMP_IHH","ENSG00000146038"
"Signal_FGF_WNT_BMP_IHH","ENSG00000100744"
"Signal_FGF_WNT_BMP_IHH","ENSG00000105229"
"Signal_FGF_WNT_BMP_IHH","ENSG00000087095"
"Signal_FGF_WNT_BMP_IHH","ENSG00000167191"
"Signal_FGF_WNT_BMP_IHH","ENSG00000186153"
"Signal_FGF_WNT_BMP_IHH","ENSG00000169118"
"Signal_FGF_WNT_BMP_IHH","ENSG00000073536"
"Signal_FGF_WNT_BMP_IHH","ENSG00000006712"
"Signal_FGF_WNT_BMP_IHH","ENSG00000019995"
"Signal_FGF_WNT_BMP_IHH","ENSG00000130529"
"Signal_FGF_WNT_BMP_IHH","ENSG00000108375"
"Signal_FGF_WNT_BMP_IHH","ENSG00000011143"
"Signal_FGF_WNT_BMP_IHH","ENSG00000167985"
"Signal_FGF_WNT_BMP_IHH","ENSG00000006118"
"Signal_FGF_WNT_BMP_IHH","ENSG00000101193"
"Signal_FGF_WNT_BMP_IHH","ENSG00000170242"
"Signal_FGF_WNT_BMP_IHH","ENSG00000187147"
"Signal_FGF_WNT_BMP_IHH","ENSG00000205213"
"Signal_FGF_WNT_BMP_IHH","ENSG00000068308"
"Signal_FGF_WNT_BMP_IHH","ENSG00000292211"
"Signal_FGF_WNT_BMP_IHH","ENSG00000101311"
"Signal_FGF_WNT_BMP_IHH","ENSG00000136021"
"Signal_FGF_WNT_BMP_IHH","ENSG00000139636"
"Signal_FGF_WNT_BMP_IHH","ENSG00000069329"
"Signal_FGF_WNT_BMP_IHH","ENSG00000035499"
"Signal_FGF_WNT_BMP_IHH","ENSG00000166823"
"Signal_FGF_WNT_BMP_IHH","ENSG00000131668"
"Signal_FGF_WNT_BMP_IHH","ENSG00000178585"
"Signal_FGF_WNT_BMP_IHH","ENSG00000198742"
"Signal_FGF_WNT_BMP_IHH","ENSG00000162738"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163346"
"Signal_FGF_WNT_BMP_IHH","ENSG00000165795"
"Signal_FGF_WNT_BMP_IHH","ENSG00000012822"
"Signal_FGF_WNT_BMP_IHH","ENSG00000105559"
"Signal_FGF_WNT_BMP_IHH","ENSG00000173821"
"Signal_FGF_WNT_BMP_IHH","ENSG00000100888"
"Signal_FGF_WNT_BMP_IHH","ENSG00000158941"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163904"
"Signal_FGF_WNT_BMP_IHH","ENSG00000117153"
"Signal_FGF_WNT_BMP_IHH","ENSG00000133067"
"Signal_FGF_WNT_BMP_IHH","ENSG00000120332"
"Signal_FGF_WNT_BMP_IHH","ENSG00000141956"
"Signal_FGF_WNT_BMP_IHH","ENSG00000164736"
"Signal_FGF_WNT_BMP_IHH","ENSG00000167693"
"Signal_FGF_WNT_BMP_IHH","ENSG00000280563"
"Signal_FGF_WNT_BMP_IHH","ENSG00000281300"
"Signal_FGF_WNT_BMP_IHH","ENSG00000108854"
"Signal_FGF_WNT_BMP_IHH","ENSG00000102312"
"Signal_FGF_WNT_BMP_IHH","ENSG00000157895"
"Signal_FGF_WNT_BMP_IHH","ENSG00000155755"
"Signal_FGF_WNT_BMP_IHH","ENSG00000060237"
"Signal_FGF_WNT_BMP_IHH","ENSG00000165238"
"Signal_FGF_WNT_BMP_IHH","ENSG00000110888"
"Signal_FGF_WNT_BMP_IHH","ENSG00000131650"
"Signal_FGF_WNT_BMP_IHH","ENSG00000134371"
"Signal_FGF_WNT_BMP_IHH","ENSG00000154237"
"Signal_FGF_WNT_BMP_IHH","ENSG00000177565"
"Signal_FGF_WNT_BMP_IHH","ENSG00000123607"
"Signal_FGF_WNT_BMP_IHH","ENSG00000104953"
"Signal_FGF_WNT_BMP_IHH","ENSG00000077684"
"Signal_FGF_WNT_BMP_IHH","ENSG00000116729"
"Signal_FGF_WNT_BMP_IHH","ENSG00000122870"
"Signal_FGF_WNT_BMP_IHH","ENSG00000183779"
"Signal_FGF_WNT_BMP_IHH","ENSG00000168772"
"Signal_FGF_WNT_BMP_IHH","ENSG00000135925"
"Signal_FGF_WNT_BMP_IHH","ENSG00000140395"
"Signal_FGF_WNT_BMP_IHH","ENSG00000107854"
"Signal_FGF_WNT_BMP_IHH","ENSG00000111186"
"Signal_FGF_WNT_BMP_IHH","ENSG00000173218"
"Signal_FGF_WNT_BMP_IHH","ENSG00000118518"
"Signal_FGF_WNT_BMP_IHH","ENSG00000099715"
"Signal_FGF_WNT_BMP_IHH","ENSG00000152284"
"Signal_FGF_WNT_BMP_IHH","ENSG00000292149"
"Signal_FGF_WNT_BMP_IHH","ENSG00000171056"
"Signal_FGF_WNT_BMP_IHH","ENSG00000285438"
"Signal_FGF_WNT_BMP_IHH","ENSG00000126391"
"Signal_FGF_WNT_BMP_IHH","ENSG00000227942"
"Signal_FGF_WNT_BMP_IHH","ENSG00000183762"
"Signal_FGF_WNT_BMP_IHH","ENSG00000113966"
"Signal_FGF_WNT_BMP_IHH","ENSG00000183579"
"Signal_FGF_WNT_BMP_IHH","ENSG00000132846"
"Signal_FGF_WNT_BMP_IHH","ENSG00000107816"
"Signal_FGF_WNT_BMP_IHH","ENSG00000146374"
"Signal_FGF_WNT_BMP_IHH","ENSG00000140807"
"Signal_FGF_WNT_BMP_IHH","ENSG00000145506"
"Signal_FGF_WNT_BMP_IHH","ENSG00000276920"
"Signal_FGF_WNT_BMP_IHH","ENSG00000150764"
"Signal_FGF_WNT_BMP_IHH","ENSG00000179528"
"Signal_FGF_WNT_BMP_IHH","ENSG00000154342"
"Signal_FGF_WNT_BMP_IHH","ENSG00000154124"
"Signal_FGF_WNT_BMP_IHH","ENSG00000109083"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163348"
"Signal_FGF_WNT_BMP_IHH","ENSG00000164953"
"Signal_FGF_WNT_BMP_IHH","ENSG00000167874"
"Signal_FGF_WNT_BMP_IHH","ENSG00000214413"
"Signal_FGF_WNT_BMP_IHH","ENSG00000293247"
"Signal_FGF_WNT_BMP_IHH","ENSG00000198796"
"Signal_FGF_WNT_BMP_IHH","ENSG00000164932"
"Signal_FGF_WNT_BMP_IHH","ENSG00000188906"
"Signal_FGF_WNT_BMP_IHH","ENSG00000180138"
"Signal_FGF_WNT_BMP_IHH","ENSG00000166477"
"Signal_FGF_WNT_BMP_IHH","ENSG00000142632"
"Signal_FGF_WNT_BMP_IHH","ENSG00000291381"
"Signal_FGF_WNT_BMP_IHH","ENSG00000186854"
"Signal_FGF_WNT_BMP_IHH","ENSG00000187123"
"Signal_FGF_WNT_BMP_IHH","ENSG00000188760"
"Signal_FGF_WNT_BMP_IHH","ENSG00000184675"
"Signal_FGF_WNT_BMP_IHH","ENSG00000186767"
"Signal_FGF_WNT_BMP_IHH","ENSG00000139174"
"Signal_FGF_WNT_BMP_IHH","ENSG00000133937"
"Signal_FGF_WNT_BMP_IHH","ENSG00000185269"
"Signal_FGF_WNT_BMP_IHH","ENSG00000154856"
"Signal_FGF_WNT_BMP_IHH","ENSG00000213889"
"Signal_FGF_WNT_BMP_IHH","ENSG00000197380"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163249"
"Signal_FGF_WNT_BMP_IHH","ENSG00000178343"
"Signal_FGF_WNT_BMP_IHH","ENSG00000136848"
"Signal_FGF_WNT_BMP_IHH","ENSG00000166025"
"Signal_FGF_WNT_BMP_IHH","ENSG00000198768"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163637"
"Signal_FGF_WNT_BMP_IHH","ENSG00000180694"
"Signal_FGF_WNT_BMP_IHH","ENSG00000178171"
"Signal_FGF_WNT_BMP_IHH","ENSG00000165566"
"Signal_FGF_WNT_BMP_IHH","ENSG00000108100"
"Signal_FGF_WNT_BMP_IHH","ENSG00000143882"
"Signal_FGF_WNT_BMP_IHH","ENSG00000116857"
"Signal_FGF_WNT_BMP_IHH","ENSG00000173452"
"Signal_FGF_WNT_BMP_IHH","ENSG00000066279"
"Signal_FGF_WNT_BMP_IHH","ENSG00000131697"
"Signal_FGF_WNT_BMP_IHH","ENSG00000186174"
"Signal_FGF_WNT_BMP_IHH","ENSG00000169218"
"Signal_FGF_WNT_BMP_IHH","ENSG00000134882"
"Signal_FGF_WNT_BMP_IHH","ENSG00000147655"
"Signal_FGF_WNT_BMP_IHH","ENSG00000101282"
"Signal_FGF_WNT_BMP_IHH","ENSG00000162490"
"Signal_FGF_WNT_BMP_IHH","ENSG00000188803"
"Signal_FGF_WNT_BMP_IHH","ENSG00000269113"
"Signal_FGF_WNT_BMP_IHH","ENSG00000276365"
"Signal_FGF_WNT_BMP_IHH","ENSG00000207691"
"Signal_FGF_WNT_BMP_IHH","ENSG00000207752"
"Signal_FGF_WNT_BMP_IHH","ENSG00000284375"
"Signal_FGF_WNT_BMP_IHH","ENSG00000207568"
"Signal_FGF_WNT_BMP_IHH","ENSG00000267195"
"Signal_FGF_WNT_BMP_IHH","ENSG00000284363"
"Signal_FGF_WNT_BMP_IHH","ENSG00000199075"
"Signal_FGF_WNT_BMP_IHH","ENSG00000283797"
"Signal_FGF_WNT_BMP_IHH","ENSG00000284214"
"Signal_FGF_WNT_BMP_IHH","ENSG00000207698"
"Signal_FGF_WNT_BMP_IHH","ENSG00000290445"
"Signal_FGF_WNT_BMP_IHH","ENSG00000015133"
"Signal_FGF_WNT_BMP_IHH","ENSG00000198435"
"Signal_FGF_WNT_BMP_IHH","ENSG00000199104"
"Signal_FGF_WNT_BMP_IHH","ENSG00000207869"
"Signal_FGF_WNT_BMP_IHH","ENSG00000211538"
"Signal_FGF_WNT_BMP_IHH","ENSG00000205116"
"Signal_FGF_WNT_BMP_IHH","ENSG00000205269"
"Signal_FGF_WNT_BMP_IHH","ENSG00000283159"
"Signal_FGF_WNT_BMP_IHH","ENSG00000272398"
"Signal_FGF_WNT_BMP_IHH","ENSG00000266192"
"Signal_FGF_WNT_BMP_IHH","ENSG00000261594"
"Signal_FGF_WNT_BMP_IHH","ENSG00000260734"
"Signal_FGF_WNT_BMP_IHH","ENSG00000242120"
"Signal_FGF_WNT_BMP_IHH","ENSG00000115170"
"Signal_FGF_WNT_BMP_IHH","ENSG00000121989"
"Signal_FGF_WNT_BMP_IHH","ENSG00000114739"
"Signal_FGF_WNT_BMP_IHH","ENSG00000139567"
"Signal_FGF_WNT_BMP_IHH","ENSG00000135409"
"Signal_FGF_WNT_BMP_IHH","ENSG00000125378"
"Signal_FGF_WNT_BMP_IHH","ENSG00000112175"
"Signal_FGF_WNT_BMP_IHH","ENSG00000153162"
"Signal_FGF_WNT_BMP_IHH","ENSG00000101144"
"Signal_FGF_WNT_BMP_IHH","ENSG00000107779"
"Signal_FGF_WNT_BMP_IHH","ENSG00000138696"
"Signal_FGF_WNT_BMP_IHH","ENSG00000204217"
"Signal_FGF_WNT_BMP_IHH","ENSG00000179776"
"Signal_FGF_WNT_BMP_IHH","ENSG00000105664"
"Signal_FGF_WNT_BMP_IHH","ENSG00000115966"
"Signal_FGF_WNT_BMP_IHH","ENSG00000108654"
"Signal_FGF_WNT_BMP_IHH","ENSG00000144355"
"Signal_FGF_WNT_BMP_IHH","ENSG00000292098"
"Signal_FGF_WNT_BMP_IHH","ENSG00000105429"
"Signal_FGF_WNT_BMP_IHH","ENSG00000106991"
"Signal_FGF_WNT_BMP_IHH","ENSG00000166147"
"Signal_FGF_WNT_BMP_IHH","ENSG00000136574"
"Signal_FGF_WNT_BMP_IHH","ENSG00000285109"
"Signal_FGF_WNT_BMP_IHH","ENSG00000141448"
"Signal_FGF_WNT_BMP_IHH","ENSG00000263761"
"Signal_FGF_WNT_BMP_IHH","ENSG00000010704"
"Signal_FGF_WNT_BMP_IHH","ENSG00000095951"
"Signal_FGF_WNT_BMP_IHH","ENSG00000106031"
"Signal_FGF_WNT_BMP_IHH","ENSG00000126457"
"Signal_FGF_WNT_BMP_IHH","ENSG00000114315"
"Signal_FGF_WNT_BMP_IHH","ENSG00000142871"
"Signal_FGF_WNT_BMP_IHH","ENSG00000128052"
"Signal_FGF_WNT_BMP_IHH","ENSG00000081479"
"Signal_FGF_WNT_BMP_IHH","ENSG00000170365"
"Signal_FGF_WNT_BMP_IHH","ENSG00000175387"
"Signal_FGF_WNT_BMP_IHH","ENSG00000113658"
"Signal_FGF_WNT_BMP_IHH","ENSG00000137834"
"Signal_FGF_WNT_BMP_IHH","ENSG00000101665"
"Signal_FGF_WNT_BMP_IHH","ENSG00000120693"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163132"
"Signal_FGF_WNT_BMP_IHH","ENSG00000120149"
"Signal_FGF_WNT_BMP_IHH","ENSG00000158747"
"Signal_FGF_WNT_BMP_IHH","ENSG00000067141"
"Signal_FGF_WNT_BMP_IHH","ENSG00000162599"
"Signal_FGF_WNT_BMP_IHH","ENSG00000134250"
"Signal_FGF_WNT_BMP_IHH","ENSG00000137497"
"Signal_FGF_WNT_BMP_IHH","ENSG00000140479"
"Signal_FGF_WNT_BMP_IHH","ENSG00000132170"
"Signal_FGF_WNT_BMP_IHH","ENSG00000102882"
"Signal_FGF_WNT_BMP_IHH","ENSG00000166033"
"Signal_FGF_WNT_BMP_IHH","ENSG00000136603"
"Signal_FGF_WNT_BMP_IHH","ENSG00000137642"
"Signal_FGF_WNT_BMP_IHH","ENSG00000176887"
"Signal_FGF_WNT_BMP_IHH","ENSG00000008196"
"Signal_FGF_WNT_BMP_IHH","ENSG00000069702"
"Signal_FGF_WNT_BMP_IHH","ENSG00000123610"
"Signal_FGF_WNT_BMP_IHH","ENSG00000072401"
"Signal_FGF_WNT_BMP_IHH","ENSG00000109332"
"Signal_FGF_WNT_BMP_IHH","ENSG00000278129"
"Signal_FGF_WNT_BMP_IHH","ENSG00000125965"
"Signal_FGF_WNT_BMP_IHH","ENSG00000124486"
"Signal_FGF_WNT_BMP_IHH","ENSG00000114374"
"Signal_FGF_WNT_BMP_IHH","ENSG00000090539"
"Signal_FGF_WNT_BMP_IHH","ENSG00000108389"
"Signal_FGF_WNT_BMP_IHH","ENSG00000147869"
"Signal_FGF_WNT_BMP_IHH","ENSG00000184344"
"Signal_FGF_WNT_BMP_IHH","ENSG00000164621"
"Signal_FGF_WNT_BMP_IHH","ENSG00000135655"
"Signal_FGF_WNT_BMP_IHH","ENSG00000141232"
"Signal_FGF_WNT_BMP_IHH","ENSG00000070404"
"Signal_FGF_WNT_BMP_IHH","ENSG00000134363"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163430"
"Signal_FGF_WNT_BMP_IHH","ENSG00000102935"
"Signal_FGF_WNT_BMP_IHH","ENSG00000053108"
"Signal_FGF_WNT_BMP_IHH","ENSG00000133104"
"Signal_FGF_WNT_BMP_IHH","ENSG00000174106"
"Signal_FGF_WNT_BMP_IHH","ENSG00000105701"
"Signal_FGF_WNT_BMP_IHH","ENSG00000054938"
"Signal_FGF_WNT_BMP_IHH","ENSG00000150593"
"Signal_FGF_WNT_BMP_IHH","ENSG00000163217"
"Signal_FGF_WNT_BMP_IHH","ENSG00000064393"
"Signal_FGF_WNT_BMP_IHH","ENSG00000150938"
"Signal_FGF_WNT_BMP_IHH","ENSG00000277354"
"Signal_FGF_WNT_BMP_IHH","ENSG00000137770"
"Signal_FGF_WNT_BMP_IHH","ENSG00000197323"
"Signal_FGF_WNT_BMP_IHH","ENSG00000152684"
"Signal_FGF_WNT_BMP_IHH","ENSG00000166292"
"Signal_FGF_WNT_BMP_IHH","ENSG00000103056"
"Signal_FGF_WNT_BMP_IHH","ENSG00000151092"
"Signal_FGF_WNT_BMP_IHH","ENSG00000168843"
"Signal_FGF_WNT_BMP_IHH","ENSG00000182175"
"Signal_FGF_WNT_BMP_IHH","ENSG00000128791"
"Signal_FGF_WNT_BMP_IHH","ENSG00000164532"
"Signal_FGF_WNT_BMP_IHH","ENSG00000175931"
"Signal_FGF_WNT_BMP_IHH","ENSG00000180875"
"Signal_FGF_WNT_BMP_IHH","ENSG00000107872"
"Signal_FGF_WNT_BMP_IHH","ENSG00000126106"
