"ensembl","satz"
"ENSG00000276296","S_ZELLZYKLUS"
"ENSG00000276022","S_ZELLZYKLUS"
"ENSG00000276323","S_ZELLZYKLUS"
"ENSG00000273833","S_ZELLZYKLUS"
"ENSG00000278161","S_ZELLZYKLUS"
"ENSG00000276504","S_ZELLZYKLUS"
"ENSG00000176248","S_ZELLZYKLUS"
"ENSG00000131470","S_ZELLZYKLUS"
"ENSG00000121957","S_ZELLZYKLUS"
"ENSG00000168061","S_ZELLZYKLUS"
"ENSG00000183484","S_ZELLZYKLUS"
"ENSG00000204086","S_ZELLZYKLUS"
"ENSG00000053900","S_ZELLZYKLUS"
"ENSG00000142182","S_ZELLZYKLUS"
"ENSG00000197019","S_ZELLZYKLUS"
"ENSG00000159147","S_ZELLZYKLUS"
"ENSG00000105373","S_ZELLZYKLUS"
"ENSG00000196455","S_ZELLZYKLUS"
"ENSG00000116213","S_ZELLZYKLUS"
"ENSG00000143536","S_ZELLZYKLUS"
"ENSG00000048392","S_ZELLZYKLUS"
"ENSG00000139351","S_ZELLZYKLUS"
"ENSG00000212128","S_ZELLZYKLUS"
"ENSG00000273457","S_ZELLZYKLUS"
"ENSG00000277254","S_ZELLZYKLUS"
"ENSG00000102981","S_ZELLZYKLUS"
"ENSG00000112312","S_ZELLZYKLUS"
"ENSG00000185088","S_ZELLZYKLUS"
"ENSG00000097033","S_ZELLZYKLUS"
"ENSG00000171853","S_ZELLZYKLUS"
"ENSG00000274891","S_ZELLZYKLUS"
"ENSG00000176623","S_ZELLZYKLUS"
"ENSG00000126524","S_ZELLZYKLUS"
"ENSG00000144635","S_ZELLZYKLUS"
"ENSG00000111653","S_ZELLZYKLUS"
"ENSG00000161010","S_ZELLZYKLUS"
"ENSG00000283918","S_ZELLZYKLUS"
"ENSG00000108423","S_ZELLZYKLUS"
"ENSG00000074935","S_ZELLZYKLUS"
"ENSG00000138795","S_ZELLZYKLUS"
"ENSG00000138646","S_ZELLZYKLUS"
"ENSG00000100503","S_ZELLZYKLUS"
"ENSG00000137804","S_ZELLZYKLUS"
"ENSG00000079393","S_ZELLZYKLUS"
"ENSG00000293542","S_ZELLZYKLUS"
"ENSG00000006837","S_ZELLZYKLUS"
"ENSG00000183434","S_ZELLZYKLUS"
"ENSG00000182631","S_ZELLZYKLUS"
"ENSG00000277069","S_ZELLZYKLUS"
"ENSG00000095787","S_ZELLZYKLUS"
"ENSG00000165617","S_ZELLZYKLUS"
"ENSG00000105325","S_ZELLZYKLUS"
"ENSG00000135090","S_ZELLZYKLUS"
"ENSG00000012174","S_ZELLZYKLUS"
"ENSG00000116750","S_ZELLZYKLUS"
"ENSG00000176390","S_ZELLZYKLUS"
"ENSG00000214517","S_ZELLZYKLUS"
"ENSG00000077080","S_ZELLZYKLUS"
"ENSG00000130340","S_ZELLZYKLUS"
"ENSG00000089053","S_ZELLZYKLUS"
"ENSG00000196510","S_ZELLZYKLUS"
"ENSG00000198492","S_ZELLZYKLUS"
"ENSG00000205629","S_ZELLZYKLUS"
"ENSG00000170855","S_ZELLZYKLUS"
"ENSG00000022277","S_ZELLZYKLUS"
"ENSG00000086065","S_ZELLZYKLUS"
"ENSG00000075218","S_ZELLZYKLUS"
"ENSG00000143476","S_ZELLZYKLUS"
"ENSG00000141552","S_ZELLZYKLUS"
"ENSG00000187531","S_ZELLZYKLUS"
"ENSG00000151332","S_ZELLZYKLUS"
"ENSG00000166595","S_ZELLZYKLUS"
"ENSG00000115561","S_ZELLZYKLUS"
"ENSG00000101391","S_ZELLZYKLUS"
"ENSG00000119203","S_ZELLZYKLUS"
"ENSG00000112406","S_ZELLZYKLUS"
"ENSG00000087206","S_ZELLZYKLUS"
"ENSG00000258366","S_ZELLZYKLUS"
"ENSG00000137103","S_ZELLZYKLUS"
"ENSG00000167258","S_ZELLZYKLUS"
"ENSG00000136819","S_ZELLZYKLUS"
"ENSG00000091436","S_ZELLZYKLUS"
"ENSG00000183785","S_ZELLZYKLUS"
"ENSG00000159055","S_ZELLZYKLUS"
"ENSG00000162552","S_ZELLZYKLUS"
"ENSG00000011426","S_ZELLZYKLUS"
"ENSG00000073146","S_ZELLZYKLUS"
"ENSG00000159069","S_ZELLZYKLUS"
"ENSG00000143971","S_ZELLZYKLUS"
"ENSG00000073536","S_ZELLZYKLUS"
"ENSG00000152670","S_ZELLZYKLUS"
"ENSG00000138190","S_ZELLZYKLUS"
"ENSG00000071243","S_ZELLZYKLUS"
"ENSG00000185838","S_ZELLZYKLUS"
"ENSG00000128908","S_ZELLZYKLUS"
"ENSG00000107443","S_ZELLZYKLUS"
"ENSG00000006712","S_ZELLZYKLUS"
"ENSG00000212916","S_ZELLZYKLUS"
"ENSG00000137707","S_ZELLZYKLUS"
"ENSG00000160993","S_ZELLZYKLUS"
"ENSG00000011258","S_ZELLZYKLUS"
"ENSG00000147874","S_ZELLZYKLUS"
"ENSG00000072864","S_ZELLZYKLUS"
"ENSG00000275911","S_ZELLZYKLUS"
"ENSG00000044459","S_ZELLZYKLUS"
"ENSG00000037474","S_ZELLZYKLUS"
"ENSG00000114933","S_ZELLZYKLUS"
"ENSG00000283510","S_ZELLZYKLUS"
"ENSG00000146918","S_ZELLZYKLUS"
"ENSG00000011295","S_ZELLZYKLUS"
"ENSG00000040275","S_ZELLZYKLUS"
"ENSG00000168802","S_ZELLZYKLUS"
"ENSG00000092036","S_ZELLZYKLUS"
"ENSG00000075131","S_ZELLZYKLUS"
"ENSG00000254093","S_ZELLZYKLUS"
"ENSG00000284764","S_ZELLZYKLUS"
"ENSG00000292296","S_ZELLZYKLUS"
"ENSG00000258724","S_ZELLZYKLUS"
"ENSG00000175756","S_ZELLZYKLUS"
"ENSG00000146247","S_ZELLZYKLUS"
"ENSG00000170242","S_ZELLZYKLUS"
"ENSG00000119720","S_ZELLZYKLUS"
"ENSG00000174442","S_ZELLZYKLUS"
"ENSG00000078487","S_ZELLZYKLUS"
"ENSG00000197181","S_ZELLZYKLUS"
"ENSG00000101639","S_ZELLZYKLUS"
"ENSG00000137814","S_ZELLZYKLUS"
"ENSG00000134690","S_ZELLZYKLUS"
"ENSG00000131931","S_ZELLZYKLUS"
"ENSG00000168411","S_ZELLZYKLUS"
"ENSG00000138180","S_ZELLZYKLUS"
"ENSG00000031691","S_ZELLZYKLUS"
"ENSG00000163939","S_ZELLZYKLUS"
"ENSG00000136044","S_ZELLZYKLUS"
"ENSG00000130479","S_ZELLZYKLUS"
"ENSG00000134108","S_ZELLZYKLUS"
"ENSG00000135372","S_ZELLZYKLUS"
"ENSG00000163374","S_ZELLZYKLUS"
"ENSG00000101189","S_ZELLZYKLUS"
"ENSG00000136159","S_ZELLZYKLUS"
"ENSG00000130024","S_ZELLZYKLUS"
"ENSG00000109670","S_ZELLZYKLUS"
"ENSG00000138587","S_ZELLZYKLUS"
"ENSG00000123485","S_ZELLZYKLUS"
"ENSG00000177595","S_ZELLZYKLUS"
"ENSG00000103056","S_ZELLZYKLUS"
"ENSG00000152503","S_ZELLZYKLUS"
"ENSG00000132819","S_ZELLZYKLUS"
"ENSG00000213397","S_ZELLZYKLUS"
"ENSG00000110497","S_ZELLZYKLUS"
"ENSG00000196504","S_ZELLZYKLUS"
"ENSG00000163872","S_ZELLZYKLUS"
"ENSG00000058804","S_ZELLZYKLUS"
"ENSG00000119906","S_ZELLZYKLUS"
"ENSG00000112877","S_ZELLZYKLUS"
"ENSG00000280688","S_ZELLZYKLUS"
"ENSG00000064102","S_ZELLZYKLUS"
"ENSG00000000460","S_ZELLZYKLUS"
"ENSG00000072609","S_ZELLZYKLUS"
"ENSG00000138758","S_ZELLZYKLUS"
"ENSG00000136861","S_ZELLZYKLUS"
"ENSG00000138442","S_ZELLZYKLUS"
"ENSG00000090989","S_ZELLZYKLUS"
"ENSG00000112685","S_ZELLZYKLUS"
"ENSG00000068489","S_ZELLZYKLUS"
"ENSG00000058729","S_ZELLZYKLUS"
"ENSG00000086712","S_ZELLZYKLUS"
"ENSG00000126226","S_ZELLZYKLUS"
"ENSG00000065970","S_ZELLZYKLUS"
"ENSG00000151849","S_ZELLZYKLUS"
"ENSG00000166451","S_ZELLZYKLUS"
"ENSG00000291964","S_ZELLZYKLUS"
"ENSG00000175470","S_ZELLZYKLUS"
"ENSG00000088970","S_ZELLZYKLUS"
"ENSG00000147099","S_ZELLZYKLUS"
"ENSG00000168078","S_ZELLZYKLUS"
"ENSG00000005483","S_ZELLZYKLUS"
"ENSG00000147439","S_ZELLZYKLUS"
"ENSG00000179051","S_ZELLZYKLUS"
"ENSG00000281540","S_ZELLZYKLUS"
"ENSG00000178028","S_ZELLZYKLUS"
"ENSG00000198642","S_ZELLZYKLUS"
"ENSG00000100167","S_ZELLZYKLUS"
"ENSG00000088833","S_ZELLZYKLUS"
"ENSG00000133863","S_ZELLZYKLUS"
"ENSG00000121101","S_ZELLZYKLUS"
"ENSG00000150783","S_ZELLZYKLUS"
"ENSG00000120498","S_ZELLZYKLUS"
"ENSG00000095627","S_ZELLZYKLUS"
"ENSG00000099994","S_ZELLZYKLUS"
"ENSG00000146834","S_ZELLZYKLUS"
"ENSG00000289690","S_ZELLZYKLUS"
"ENSG00000102409","S_ZELLZYKLUS"
"ENSG00000165819","S_ZELLZYKLUS"
"ENSG00000177519","S_ZELLZYKLUS"
"ENSG00000003137","S_ZELLZYKLUS"
"ENSG00000188611","S_ZELLZYKLUS"
"ENSG00000107949","S_ZELLZYKLUS"
"ENSG00000204599","S_ZELLZYKLUS"
"ENSG00000226437","S_ZELLZYKLUS"
"ENSG00000224994","S_ZELLZYKLUS"
"ENSG00000230308","S_ZELLZYKLUS"
"ENSG00000229929","S_ZELLZYKLUS"
"ENSG00000232839","S_ZELLZYKLUS"
"ENSG00000206495","S_ZELLZYKLUS"
"ENSG00000155816","S_ZELLZYKLUS"
"ENSG00000070950","S_ZELLZYKLUS"
"ENSG00000111554","S_ZELLZYKLUS"
"ENSG00000176907","S_ZELLZYKLUS"
"ENSG00000134278","S_ZELLZYKLUS"
"ENSG00000163104","S_ZELLZYKLUS"
"ENSG00000164256","S_ZELLZYKLUS"
"ENSG00000292167","S_ZELLZYKLUS"
"ENSG00000019485","S_ZELLZYKLUS"
"ENSG00000128789","S_ZELLZYKLUS"
"ENSG00000163808","S_ZELLZYKLUS"
"ENSG00000280610","S_ZELLZYKLUS"
"ENSG00000163660","S_ZELLZYKLUS"
"ENSG00000241360","S_ZELLZYKLUS"
"ENSG00000164532","S_ZELLZYKLUS"
"ENSG00000137812","S_ZELLZYKLUS"
"ENSG00000169857","S_ZELLZYKLUS"
"ENSG00000255112","S_ZELLZYKLUS"
"ENSG00000198835","S_ZELLZYKLUS"
"ENSG00000149474","S_ZELLZYKLUS"
"ENSG00000167614","S_ZELLZYKLUS"
"ENSG00000276537","S_ZELLZYKLUS"
"ENSG00000276887","S_ZELLZYKLUS"
"ENSG00000275650","S_ZELLZYKLUS"
"ENSG00000111732","S_ZELLZYKLUS"
"ENSG00000152253","S_ZELLZYKLUS"
"ENSG00000277909","S_ZELLZYKLUS"
"ENSG00000115760","S_ZELLZYKLUS"
"ENSG00000049618","S_ZELLZYKLUS"
"ENSG00000057935","S_ZELLZYKLUS"
"ENSG00000159433","S_ZELLZYKLUS"
"ENSG00000138411","S_ZELLZYKLUS"
"ENSG00000141564","S_ZELLZYKLUS"
"ENSG00000160551","S_ZELLZYKLUS"
"ENSG00000110318","S_ZELLZYKLUS"
"ENSG00000183495","S_ZELLZYKLUS"
"ENSG00000048028","S_ZELLZYKLUS"
"ENSG00000076826","S_ZELLZYKLUS"
"ENSG00000131864","S_ZELLZYKLUS"
"ENSG00000135913","S_ZELLZYKLUS"
"ENSG00000187790","S_ZELLZYKLUS"
"ENSG00000135835","S_ZELLZYKLUS"
"ENSG00000007047","S_ZELLZYKLUS"
"ENSG00000198797","S_ZELLZYKLUS"
"ENSG00000158941","S_ZELLZYKLUS"
"ENSG00000100814","S_ZELLZYKLUS"
"ENSG00000291784","S_ZELLZYKLUS"
"ENSG00000144579","S_ZELLZYKLUS"
"ENSG00000116574","S_ZELLZYKLUS"
"ENSG00000284984","S_ZELLZYKLUS"
"ENSG00000101413","S_ZELLZYKLUS"
"ENSG00000148153","S_ZELLZYKLUS"
"ENSG00000125850","S_ZELLZYKLUS"
"ENSG00000011451","S_ZELLZYKLUS"
"ENSG00000131558","S_ZELLZYKLUS"
"ENSG00000135249","S_ZELLZYKLUS"
"ENSG00000116691","S_ZELLZYKLUS"
"ENSG00000142025","S_ZELLZYKLUS"
"ENSG00000092853","S_ZELLZYKLUS"
"ENSG00000137177","S_ZELLZYKLUS"
"ENSG00000132436","S_ZELLZYKLUS"
"ENSG00000184205","S_ZELLZYKLUS"
"ENSG00000112562","S_ZELLZYKLUS"
"ENSG00000123219","S_ZELLZYKLUS"
"ENSG00000109805","S_ZELLZYKLUS"
"ENSG00000155229","S_ZELLZYKLUS"
"ENSG00000163512","S_ZELLZYKLUS"
"ENSG00000153107","S_ZELLZYKLUS"
"ENSG00000163875","S_ZELLZYKLUS"
"ENSG00000181938","S_ZELLZYKLUS"
"ENSG00000130695","S_ZELLZYKLUS"
"ENSG00000047188","S_ZELLZYKLUS"
"ENSG00000173559","S_ZELLZYKLUS"
"ENSG00000153044","S_ZELLZYKLUS"
"ENSG00000138395","S_ZELLZYKLUS"
"ENSG00000143624","S_ZELLZYKLUS"
"ENSG00000262826","S_ZELLZYKLUS"
"ENSG00000060237","S_ZELLZYKLUS"
"ENSG00000130413","S_ZELLZYKLUS"
"ENSG00000204138","S_ZELLZYKLUS"
"ENSG00000198171","S_ZELLZYKLUS"
"ENSG00000152430","S_ZELLZYKLUS"
"ENSG00000127423","S_ZELLZYKLUS"
"ENSG00000167842","S_ZELLZYKLUS"
"ENSG00000100162","S_ZELLZYKLUS"
"ENSG00000075188","S_ZELLZYKLUS"
"ENSG00000197343","S_ZELLZYKLUS"
"ENSG00000139579","S_ZELLZYKLUS"
"ENSG00000136982","S_ZELLZYKLUS"
"ENSG00000138092","S_ZELLZYKLUS"
"ENSG00000132016","S_ZELLZYKLUS"
"ENSG00000288152","S_ZELLZYKLUS"
"ENSG00000107872","S_ZELLZYKLUS"
"ENSG00000185515","S_ZELLZYKLUS"
"ENSG00000105255","S_ZELLZYKLUS"
"ENSG00000290203","S_ZELLZYKLUS"
"ENSG00000255346","S_ZELLZYKLUS"
"ENSG00000214367","S_ZELLZYKLUS"
"ENSG00000101197","S_ZELLZYKLUS"
"ENSG00000280789","S_ZELLZYKLUS"
"ENSG00000180658","S_ZELLZYKLUS"
"ENSG00000134371","S_ZELLZYKLUS"
"ENSG00000182504","S_ZELLZYKLUS"
"ENSG00000135083","S_ZELLZYKLUS"
"ENSG00000136104","S_ZELLZYKLUS"
"ENSG00000176108","S_ZELLZYKLUS"
"ENSG00000147316","S_ZELLZYKLUS"
"ENSG00000163029","S_ZELLZYKLUS"
"ENSG00000151725","S_ZELLZYKLUS"
"ENSG00000173715","S_ZELLZYKLUS"
"ENSG00000129173","S_ZELLZYKLUS"
"ENSG00000103264","S_ZELLZYKLUS"
"ENSG00000104953","S_ZELLZYKLUS"
"ENSG00000155666","S_ZELLZYKLUS"
"ENSG00000150636","S_ZELLZYKLUS"
"ENSG00000104218","S_ZELLZYKLUS"
"ENSG00000114670","S_ZELLZYKLUS"
"ENSG00000178462","S_ZELLZYKLUS"
"ENSG00000136122","S_ZELLZYKLUS"
"ENSG00000164114","S_ZELLZYKLUS"
"ENSG00000197771","S_ZELLZYKLUS"
"ENSG00000122390","S_ZELLZYKLUS"
"ENSG00000101442","S_ZELLZYKLUS"
"ENSG00000176208","S_ZELLZYKLUS"
"ENSG00000105219","S_ZELLZYKLUS"
"ENSG00000101624","S_ZELLZYKLUS"
"ENSG00000077684","S_ZELLZYKLUS"
"ENSG00000092470","S_ZELLZYKLUS"
"ENSG00000149636","S_ZELLZYKLUS"
"ENSG00000144031","S_ZELLZYKLUS"
"ENSG00000178966","S_ZELLZYKLUS"
"ENSG00000243910","S_ZELLZYKLUS"
"ENSG00000183779","S_ZELLZYKLUS"
"ENSG00000102901","S_ZELLZYKLUS"
"ENSG00000178971","S_ZELLZYKLUS"
"ENSG00000161692","S_ZELLZYKLUS"
"ENSG00000278259","S_ZELLZYKLUS"
"ENSG00000278372","S_ZELLZYKLUS"
"ENSG00000129696","S_ZELLZYKLUS"
"ENSG00000172732","S_ZELLZYKLUS"
"ENSG00000121579","S_ZELLZYKLUS"
"ENSG00000182923","S_ZELLZYKLUS"
"ENSG00000108465","S_ZELLZYKLUS"
"ENSG00000120616","S_ZELLZYKLUS"
"ENSG00000168476","S_ZELLZYKLUS"
"ENSG00000123576","S_ZELLZYKLUS"
"ENSG00000164118","S_ZELLZYKLUS"
"ENSG00000179002","S_ZELLZYKLUS"
"ENSG00000101162","S_ZELLZYKLUS"
"ENSG00000166579","S_ZELLZYKLUS"
"ENSG00000101447","S_ZELLZYKLUS"
"ENSG00000167513","S_ZELLZYKLUS"
"ENSG00000139734","S_ZELLZYKLUS"
"ENSG00000157060","S_ZELLZYKLUS"
"ENSG00000221978","S_ZELLZYKLUS"
"ENSG00000137210","S_ZELLZYKLUS"
"ENSG00000149679","S_ZELLZYKLUS"
"ENSG00000085415","S_ZELLZYKLUS"
"ENSG00000121621","S_ZELLZYKLUS"
"ENSG00000115274","S_ZELLZYKLUS"
"ENSG00000151475","S_ZELLZYKLUS"
"ENSG00000143228","S_ZELLZYKLUS"
"ENSG00000125898","S_ZELLZYKLUS"
"ENSG00000138496","S_ZELLZYKLUS"
"ENSG00000171792","S_ZELLZYKLUS"
"ENSG00000134588","S_ZELLZYKLUS"
"ENSG00000136169","S_ZELLZYKLUS"
"ENSG00000177602","S_ZELLZYKLUS"
"ENSG00000169515","S_ZELLZYKLUS"
"ENSG00000136492","S_ZELLZYKLUS"
"ENSG00000121211","S_ZELLZYKLUS"
"ENSG00000143452","S_ZELLZYKLUS"
"ENSG00000124074","S_ZELLZYKLUS"
"ENSG00000222014","S_ZELLZYKLUS"
"ENSG00000292140","S_ZELLZYKLUS"
"ENSG00000136014","S_ZELLZYKLUS"
"ENSG00000164053","S_ZELLZYKLUS"
"ENSG00000163322","S_ZELLZYKLUS"
"ENSG00000166797","S_ZELLZYKLUS"
"ENSG00000118156","S_ZELLZYKLUS"
"ENSG00000133302","S_ZELLZYKLUS"
"ENSG00000168395","S_ZELLZYKLUS"
"ENSG00000132846","S_ZELLZYKLUS"
"ENSG00000119147","S_ZELLZYKLUS"
"ENSG00000131242","S_ZELLZYKLUS"
"ENSG00000104885","S_ZELLZYKLUS"
"ENSG00000107816","S_ZELLZYKLUS"
"ENSG00000160469","S_ZELLZYKLUS"
"ENSG00000188827","S_ZELLZYKLUS"
"ENSG00000204991","S_ZELLZYKLUS"
"ENSG00000178184","S_ZELLZYKLUS"
"ENSG00000124171","S_ZELLZYKLUS"
"ENSG00000176014","S_ZELLZYKLUS"
"ENSG00000146216","S_ZELLZYKLUS"
"ENSG00000169129","S_ZELLZYKLUS"
"ENSG00000141200","S_ZELLZYKLUS"
"ENSG00000168348","S_ZELLZYKLUS"
"ENSG00000108819","S_ZELLZYKLUS"
"ENSG00000141255","S_ZELLZYKLUS"
"ENSG00000133134","S_ZELLZYKLUS"
"ENSG00000134222","S_ZELLZYKLUS"
"ENSG00000167553","S_ZELLZYKLUS"
"ENSG00000165655","S_ZELLZYKLUS"
"ENSG00000099910","S_ZELLZYKLUS"
"ENSG00000154144","S_ZELLZYKLUS"
"ENSG00000120539","S_ZELLZYKLUS"
"ENSG00000166140","S_ZELLZYKLUS"
"ENSG00000143194","S_ZELLZYKLUS"
"ENSG00000181817","S_ZELLZYKLUS"
"ENSG00000128159","S_ZELLZYKLUS"
"ENSG00000147082","S_ZELLZYKLUS"
"ENSG00000166004","S_ZELLZYKLUS"
"ENSG00000138035","S_ZELLZYKLUS"
"ENSG00000160188","S_ZELLZYKLUS"
"ENSG00000186193","S_ZELLZYKLUS"
"ENSG00000238227","S_ZELLZYKLUS"
"ENSG00000003096","S_ZELLZYKLUS"
"ENSG00000167543","S_ZELLZYKLUS"
"ENSG00000140534","S_ZELLZYKLUS"
"ENSG00000128944","S_ZELLZYKLUS"
"ENSG00000174606","S_ZELLZYKLUS"
"ENSG00000167702","S_ZELLZYKLUS"
"ENSG00000164953","S_ZELLZYKLUS"
"ENSG00000145919","S_ZELLZYKLUS"
"ENSG00000198783","S_ZELLZYKLUS"
"ENSG00000172716","S_ZELLZYKLUS"
"ENSG00000173809","S_ZELLZYKLUS"
"ENSG00000120334","S_ZELLZYKLUS"
"ENSG00000119638","S_ZELLZYKLUS"
"ENSG00000134508","S_ZELLZYKLUS"
"ENSG00000147457","S_ZELLZYKLUS"
"ENSG00000262919","S_ZELLZYKLUS"
"ENSG00000266173","S_ZELLZYKLUS"
"ENSG00000164695","S_ZELLZYKLUS"
"ENSG00000131351","S_ZELLZYKLUS"
"ENSG00000171772","S_ZELLZYKLUS"
"ENSG00000170846","S_ZELLZYKLUS"
"ENSG00000141052","S_ZELLZYKLUS"
"ENSG00000113812","S_ZELLZYKLUS"
"ENSG00000164938","S_ZELLZYKLUS"
"ENSG00000293247","S_ZELLZYKLUS"
"ENSG00000178996","S_ZELLZYKLUS"
"ENSG00000152086","S_ZELLZYKLUS"
"ENSG00000292120","S_ZELLZYKLUS"
"ENSG00000176476","S_ZELLZYKLUS"
"ENSG00000146670","S_ZELLZYKLUS"
"ENSG00000075886","S_ZELLZYKLUS"
"ENSG00000096093","S_ZELLZYKLUS"
"ENSG00000275835","S_ZELLZYKLUS"
"ENSG00000276856","S_ZELLZYKLUS"
"ENSG00000280807","S_ZELLZYKLUS"
"ENSG00000141446","S_ZELLZYKLUS"
"ENSG00000232040","S_ZELLZYKLUS"
"ENSG00000248496","S_ZELLZYKLUS"
"ENSG00000152240","S_ZELLZYKLUS"
"ENSG00000147854","S_ZELLZYKLUS"
"ENSG00000158246","S_ZELLZYKLUS"
"ENSG00000175643","S_ZELLZYKLUS"
"ENSG00000124702","S_ZELLZYKLUS"
"ENSG00000187866","S_ZELLZYKLUS"
"ENSG00000112053","S_ZELLZYKLUS"
"ENSG00000170037","S_ZELLZYKLUS"
"ENSG00000117155","S_ZELLZYKLUS"
"ENSG00000183695","S_ZELLZYKLUS"
"ENSG00000165828","S_ZELLZYKLUS"
"ENSG00000154493","S_ZELLZYKLUS"
"ENSG00000166295","S_ZELLZYKLUS"
"ENSG00000139350","S_ZELLZYKLUS"
"ENSG00000156414","S_ZELLZYKLUS"
"ENSG00000188215","S_ZELLZYKLUS"
"ENSG00000140623","S_ZELLZYKLUS"
"ENSG00000176160","S_ZELLZYKLUS"
"ENSG00000168517","S_ZELLZYKLUS"
"ENSG00000176563","S_ZELLZYKLUS"
"ENSG00000153391","S_ZELLZYKLUS"
"ENSG00000171487","S_ZELLZYKLUS"
"ENSG00000099812","S_ZELLZYKLUS"
"ENSG00000185988","S_ZELLZYKLUS"
"ENSG00000160117","S_ZELLZYKLUS"
"ENSG00000154429","S_ZELLZYKLUS"
"ENSG00000143862","S_ZELLZYKLUS"
"ENSG00000152332","S_ZELLZYKLUS"
"ENSG00000162814","S_ZELLZYKLUS"
"ENSG00000183856","S_ZELLZYKLUS"
"ENSG00000291754","S_ZELLZYKLUS"
"ENSG00000101421","S_ZELLZYKLUS"
"ENSG00000158411","S_ZELLZYKLUS"
"ENSG00000144535","S_ZELLZYKLUS"
"ENSG00000159374","S_ZELLZYKLUS"
"ENSG00000206557","S_ZELLZYKLUS"
"ENSG00000291501","S_ZELLZYKLUS"
"ENSG00000163870","S_ZELLZYKLUS"
"ENSG00000198585","S_ZELLZYKLUS"
"ENSG00000178804","S_ZELLZYKLUS"
"ENSG00000179059","S_ZELLZYKLUS"
"ENSG00000155858","S_ZELLZYKLUS"
"ENSG00000188996","S_ZELLZYKLUS"
"ENSG00000154438","S_ZELLZYKLUS"
"ENSG00000215114","S_ZELLZYKLUS"
"ENSG00000122728","S_ZELLZYKLUS"
"ENSG00000151414","S_ZELLZYKLUS"
"ENSG00000149639","S_ZELLZYKLUS"
"ENSG00000165496","S_ZELLZYKLUS"
"ENSG00000151893","S_ZELLZYKLUS"
"ENSG00000154611","S_ZELLZYKLUS"
"ENSG00000134627","S_ZELLZYKLUS"
"ENSG00000139174","S_ZELLZYKLUS"
"ENSG00000165891","S_ZELLZYKLUS"
"ENSG00000151164","S_ZELLZYKLUS"
"ENSG00000167014","S_ZELLZYKLUS"
"ENSG00000168676","S_ZELLZYKLUS"
"ENSG00000175662","S_ZELLZYKLUS"
"ENSG00000161973","S_ZELLZYKLUS"
"ENSG00000186185","S_ZELLZYKLUS"
"ENSG00000154920","S_ZELLZYKLUS"
"ENSG00000161888","S_ZELLZYKLUS"
"ENSG00000161609","S_ZELLZYKLUS"
"ENSG00000105428","S_ZELLZYKLUS"
"ENSG00000162819","S_ZELLZYKLUS"
"ENSG00000116273","S_ZELLZYKLUS"
"ENSG00000116903","S_ZELLZYKLUS"
"ENSG00000149657","S_ZELLZYKLUS"
"ENSG00000142178","S_ZELLZYKLUS"
"ENSG00000176635","S_ZELLZYKLUS"
"ENSG00000167077","S_ZELLZYKLUS"
"ENSG00000114999","S_ZELLZYKLUS"
"ENSG00000186522","S_ZELLZYKLUS"
"ENSG00000163249","S_ZELLZYKLUS"
"ENSG00000163535","S_ZELLZYKLUS"
"ENSG00000163840","S_ZELLZYKLUS"
"ENSG00000129810","S_ZELLZYKLUS"
"ENSG00000114547","S_ZELLZYKLUS"
"ENSG00000163491","S_ZELLZYKLUS"
"ENSG00000163611","S_ZELLZYKLUS"
"ENSG00000136848","S_ZELLZYKLUS"
"ENSG00000168944","S_ZELLZYKLUS"
"ENSG00000184661","S_ZELLZYKLUS"
"ENSG00000171320","S_ZELLZYKLUS"
"ENSG00000178460","S_ZELLZYKLUS"
"ENSG00000165181","S_ZELLZYKLUS"
"ENSG00000198930","S_ZELLZYKLUS"
"ENSG00000292188","S_ZELLZYKLUS"
"ENSG00000247746","S_ZELLZYKLUS"
"ENSG00000165325","S_ZELLZYKLUS"
"ENSG00000178997","S_ZELLZYKLUS"
"ENSG00000153930","S_ZELLZYKLUS"
"ENSG00000156876","S_ZELLZYKLUS"
"ENSG00000143751","S_ZELLZYKLUS"
"ENSG00000162669","S_ZELLZYKLUS"
"ENSG00000183066","S_ZELLZYKLUS"
"ENSG00000168826","S_ZELLZYKLUS"
"ENSG00000151962","S_ZELLZYKLUS"
"ENSG00000218305","S_ZELLZYKLUS"
"ENSG00000177683","S_ZELLZYKLUS"
"ENSG00000183304","S_ZELLZYKLUS"
"ENSG00000177138","S_ZELLZYKLUS"
"ENSG00000187268","S_ZELLZYKLUS"
"ENSG00000134698","S_ZELLZYKLUS"
"ENSG00000189079","S_ZELLZYKLUS"
"ENSG00000197774","S_ZELLZYKLUS"
"ENSG00000185909","S_ZELLZYKLUS"
"ENSG00000166582","S_ZELLZYKLUS"
"ENSG00000179598","S_ZELLZYKLUS"
"ENSG00000169689","S_ZELLZYKLUS"
"ENSG00000196230","S_ZELLZYKLUS"
"ENSG00000224156","S_ZELLZYKLUS"
"ENSG00000232421","S_ZELLZYKLUS"
"ENSG00000232575","S_ZELLZYKLUS"
"ENSG00000235067","S_ZELLZYKLUS"
"ENSG00000229684","S_ZELLZYKLUS"
"ENSG00000227739","S_ZELLZYKLUS"
"ENSG00000183311","S_ZELLZYKLUS"
"ENSG00000165730","S_ZELLZYKLUS"
"ENSG00000108100","S_ZELLZYKLUS"
"ENSG00000165490","S_ZELLZYKLUS"
"ENSG00000154839","S_ZELLZYKLUS"
"ENSG00000262634","S_ZELLZYKLUS"
