"satz","ensembl"
"S_BIOSYN","ENSG00000145216"
"S_BIOSYN","ENSG00000121486"
"S_BIOSYN","ENSG00000221978"
"S_BIOSYN","ENSG00000143319"
"S_BIOSYN","ENSG00000001497"
"S_BIOSYN","ENSG00000213339"
"S_BIOSYN","ENSG00000169976"
"S_BIOSYN","ENSG00000129317"
"S_BIOSYN","ENSG00000110060"
"S_BIOSYN","ENSG00000169612"
"S_BIOSYN","ENSG00000149743"
"S_BIOSYN","ENSG00000124784"
"S_BIOSYN","ENSG00000277745"
"S_BIOSYN","ENSG00000173914"
"S_BIOSYN","ENSG00000113391"
"S_BIOSYN","ENSG00000127993"
"S_BIOSYN","ENSG00000126653"
"S_BIOSYN","ENSG00000115368"
"S_BIOSYN","ENSG00000164338"
"S_BIOSYN","ENSG00000103510"
"S_BIOSYN","ENSG00000197498"
"S_BIOSYN","ENSG00000165118"
"S_BIOSYN","ENSG00000123154"
"S_BIOSYN","ENSG00000147679"
"S_BIOSYN","ENSG00000051596"
"S_BIOSYN","ENSG00000170270"
"S_BIOSYN","ENSG00000275619"
"S_BIOSYN","ENSG00000139767"
"S_BIOSYN","ENSG00000200530"
"S_BIOSYN","ENSG00000198042"
"S_BIOSYN","ENSG00000108819"
"S_BIOSYN","ENSG00000130299"
"S_BIOSYN","ENSG00000137656"
"S_BIOSYN","ENSG00000100410"
"S_BIOSYN","ENSG00000135482"
"S_BIOSYN","ENSG00000165526"
"S_BIOSYN","ENSG00000141076"
"S_BIOSYN","ENSG00000262788"
"S_BIOSYN","ENSG00000143194"
"S_BIOSYN","ENSG00000134748"
"S_BIOSYN","ENSG00000181817"
"S_BIOSYN","ENSG00000233016"
"S_BIOSYN","ENSG00000134453"
"S_BIOSYN","ENSG00000197989"
"S_BIOSYN","ENSG00000201403"
"S_BIOSYN","ENSG00000202252"
"S_BIOSYN","ENSG00000207118"
"S_BIOSYN","ENSG00000160256"
"S_BIOSYN","ENSG00000139168"
"S_BIOSYN","ENSG00000277209"
"S_BIOSYN","ENSG00000138035"
"S_BIOSYN","ENSG00000124541"
"S_BIOSYN","ENSG00000158526"
"S_BIOSYN","ENSG00000142544"
"S_BIOSYN","ENSG00000104626"
"S_BIOSYN","ENSG00000292301"
"S_BIOSYN","ENSG00000174606"
"S_BIOSYN","ENSG00000164169"
"S_BIOSYN","ENSG00000276314"
"S_BIOSYN","ENSG00000198783"
"S_BIOSYN","ENSG00000173809"
"S_BIOSYN","ENSG00000291035"
"S_BIOSYN","ENSG00000083896"
"S_BIOSYN","ENSG00000275272"
"S_BIOSYN","ENSG00000137760"
"S_BIOSYN","ENSG00000255561"
"S_BIOSYN","ENSG00000149262"
"S_BIOSYN","ENSG00000171806"
"S_BIOSYN","ENSG00000145414"
"S_BIOSYN","ENSG00000136718"
"S_BIOSYN","ENSG00000143889"
"S_BIOSYN","ENSG00000173011"
"S_BIOSYN","ENSG00000159086"
"S_BIOSYN","ENSG00000263141"
"S_BIOSYN","ENSG00000200913"
"S_BIOSYN","ENSG00000202031"
"S_BIOSYN","ENSG00000281859"
"S_BIOSYN","ENSG00000196678"
"S_BIOSYN","ENSG00000172315"
"S_BIOSYN","ENSG00000176476"
"S_BIOSYN","ENSG00000198841"
"S_BIOSYN","ENSG00000007376"
"S_BIOSYN","ENSG00000185567"
"S_BIOSYN","ENSG00000213638"
"S_BIOSYN","ENSG00000162639"
"S_BIOSYN","ENSG00000132773"
"S_BIOSYN","ENSG00000071462"
"S_BIOSYN","ENSG00000207445"
"S_BIOSYN","ENSG00000201264"
"S_BIOSYN","ENSG00000292162"
"S_BIOSYN","ENSG00000166166"
"S_BIOSYN","ENSG00000166938"
"S_BIOSYN","ENSG00000007520"
"S_BIOSYN","ENSG00000198860"
"S_BIOSYN","ENSG00000209482"
"S_BIOSYN","ENSG00000209480"
"S_BIOSYN","ENSG00000152382"
"S_BIOSYN","ENSG00000108592"
"S_BIOSYN","ENSG00000223496"
"S_BIOSYN","ENSG00000148690"
"S_BIOSYN","ENSG00000150773"
"S_BIOSYN","ENSG00000156414"
"S_BIOSYN","ENSG00000166477"
"S_BIOSYN","ENSG00000103707"
"S_BIOSYN","ENSG00000175061"
"S_BIOSYN","ENSG00000169972"
"S_BIOSYN","ENSG00000162623"
"S_BIOSYN","ENSG00000162971"
"S_BIOSYN","ENSG00000122085"
"S_BIOSYN","ENSG00000159374"
"S_BIOSYN","ENSG00000206557"
"S_BIOSYN","ENSG00000291501"
"S_BIOSYN","ENSG00000198585"
"S_BIOSYN","ENSG00000206562"
"S_BIOSYN","ENSG00000164113"
"S_BIOSYN","ENSG00000155858"
"S_BIOSYN","ENSG00000134987"
"S_BIOSYN","ENSG00000189007"
"S_BIOSYN","ENSG00000154548"
"S_BIOSYN","ENSG00000230268"
"S_BIOSYN","ENSG00000164967"
"S_BIOSYN","ENSG00000175718"
"S_BIOSYN","ENSG00000139797"
"S_BIOSYN","ENSG00000153914"
"S_BIOSYN","ENSG00000165832"
"S_BIOSYN","ENSG00000284546"
"S_BIOSYN","ENSG00000134627"
"S_BIOSYN","ENSG00000152404"
"S_BIOSYN","ENSG00000186666"
"S_BIOSYN","ENSG00000139675"
"S_BIOSYN","ENSG00000175711"
"S_BIOSYN","ENSG00000277033"
"S_BIOSYN","ENSG00000167281"
"S_BIOSYN","ENSG00000186281"
"S_BIOSYN","ENSG00000291579"
"S_BIOSYN","ENSG00000188383"
"S_BIOSYN","ENSG00000162927"
"S_BIOSYN","ENSG00000163605"
"S_BIOSYN","ENSG00000155275"
"S_BIOSYN","ENSG00000151304"
"S_BIOSYN","ENSG00000146007"
"S_BIOSYN","ENSG00000168566"
"S_BIOSYN","ENSG00000146453"
"S_BIOSYN","ENSG00000291151"
"S_BIOSYN","ENSG00000223705"
"S_BIOSYN","ENSG00000165275"
"S_BIOSYN","ENSG00000169800"
"S_BIOSYN","ENSG00000196943"
"S_BIOSYN","ENSG00000285326"
"S_BIOSYN","ENSG00000178997"
"S_BIOSYN","ENSG00000140955"
"S_BIOSYN","ENSG00000160570"
"S_BIOSYN","ENSG00000162782"
"S_BIOSYN","ENSG00000143751"
"S_BIOSYN","ENSG00000164329"
"S_BIOSYN","ENSG00000126070"
"S_BIOSYN","ENSG00000134698"
"S_BIOSYN","ENSG00000169519"
"S_BIOSYN","ENSG00000284018"
"S_BIOSYN","ENSG00000161265"
"S_BIOSYN","ENSG00000179598"
"S_BIOSYN","ENSG00000174840"
"S_BIOSYN","ENSG00000112232"
"S_BIOSYN","ENSG00000165359"
"S_BIOSYN","ENSG00000170144"
"S_BIOSYN","ENSG00000241058"
"S_BIOSYN","ENSG00000214753"
"S_BIOSYN","ENSG00000180113"
"S_BIOSYN","ENSG00000112183"
"S_BIOSYN","ENSG00000138767"
"S_BIOSYN","ENSG00000256762"
"S_BIOSYN","ENSG00000281139"
"S_BIOSYN","ENSG00000214309"
"S_BIOSYN","ENSG00000152520"
"S_BIOSYN","ENSG00000290831"
"S_BIOSYN","ENSG00000203867"
"S_BIOSYN","ENSG00000247092"
"S_BIOSYN","ENSG00000171262"
"S_BIOSYN","ENSG00000182173"
"S_BIOSYN","ENSG00000162664"
"S_BIOSYN","ENSG00000156990"
"S_BIOSYN","ENSG00000154813"
"S_BIOSYN","ENSG00000169570"
"S_BIOSYN","ENSG00000153006"
"S_BIOSYN","ENSG00000146223"
"S_BIOSYN","ENSG00000228775"
"S_BIOSYN","ENSG00000261994"
"S_BIOSYN","ENSG00000145103"
"S_BIOSYN","ENSG00000185163"
"S_BIOSYN","ENSG00000288503"
"S_BIOSYN","ENSG00000200785"
"S_BIOSYN","ENSG00000207444"
"S_BIOSYN","ENSG00000239014"
"S_BIOSYN","ENSG00000274640"
"S_BIOSYN","ENSG00000201831"
"S_BIOSYN","ENSG00000186166"
"S_BIOSYN","ENSG00000280975"
"S_BIOSYN","ENSG00000087995"
"S_BIOSYN","ENSG00000176261"
"S_BIOSYN","ENSG00000188573"
"S_BIOSYN","ENSG00000276610"
"S_BIOSYN","ENSG00000166831"
"S_BIOSYN","ENSG00000174177"
"S_BIOSYN","ENSG00000235272"
"S_BIOSYN","ENSG00000177483"
"S_BIOSYN","ENSG00000242875"
"S_BIOSYN","ENSG00000244395"
"S_BIOSYN","ENSG00000242389"
"S_BIOSYN","ENSG00000226941"
"S_BIOSYN","ENSG00000117481"
"S_BIOSYN","ENSG00000143195"
"S_BIOSYN","ENSG00000187772"
"S_BIOSYN","ENSG00000183808"
"S_BIOSYN","ENSG00000284306"
"S_BIOSYN","ENSG00000284438"
"S_BIOSYN","ENSG00000170935"
"S_BIOSYN","ENSG00000173627"
"S_BIOSYN","ENSG00000233101"
"S_BIOSYN","ENSG00000272047"
"S_BIOSYN","ENSG00000184571"
"S_BIOSYN","ENSG00000277149"
"S_BIOSYN","ENSG00000283873"
"S_BIOSYN","ENSG00000277858"
"S_BIOSYN","ENSG00000274183"
"S_BIOSYN","ENSG00000213516"
"S_BIOSYN","ENSG00000204272"
"S_BIOSYN","ENSG00000206760"
"S_BIOSYN","ENSG00000206811"
"S_BIOSYN","ENSG00000291932"
"S_BIOSYN","ENSG00000206754"
"S_BIOSYN","ENSG00000221500"
"S_BIOSYN","ENSG00000200534"
"S_BIOSYN","ENSG00000199673"
"S_BIOSYN","ENSG00000200623"
"S_BIOSYN","ENSG00000202529"
"S_BIOSYN","ENSG00000199574"
"S_BIOSYN","ENSG00000254911"
"S_BIOSYN","ENSG00000207051"
"S_BIOSYN","ENSG00000199293"
"S_BIOSYN","ENSG00000200983"
"S_BIOSYN","ENSG00000207496"
"S_BIOSYN","ENSG00000212296"
"S_BIOSYN","ENSG00000199785"
"S_BIOSYN","ENSG00000238942"
"S_BIOSYN","ENSG00000263776"
"S_BIOSYN","ENSG00000207406"
"S_BIOSYN","ENSG00000283482"
"S_BIOSYN","ENSG00000264549"
"S_BIOSYN","ENSG00000207468"
"S_BIOSYN","ENSG00000254341"
"S_BIOSYN","ENSG00000224578"
"S_BIOSYN","ENSG00000209582"
"S_BIOSYN","ENSG00000238917"
"S_BIOSYN","ENSG00000206838"
"S_BIOSYN","ENSG00000207304"
"S_BIOSYN","ENSG00000206885"
"S_BIOSYN","ENSG00000238363"
"S_BIOSYN","ENSG00000252906"
"S_BIOSYN","ENSG00000252577"
"S_BIOSYN","ENSG00000252835"
"S_BIOSYN","ENSG00000238835"
"S_BIOSYN","ENSG00000278249"
"S_BIOSYN","ENSG00000238741"
"S_BIOSYN","ENSG00000252481"
"S_BIOSYN","ENSG00000267322"
"S_BIOSYN","ENSG00000249784"
"S_BIOSYN","ENSG00000281394"
"S_BIOSYN","ENSG00000251791"
"S_BIOSYN","ENSG00000281388"
"S_BIOSYN","ENSG00000251869"
"S_BIOSYN","ENSG00000252947"
"S_BIOSYN","ENSG00000252010"
"S_BIOSYN","ENSG00000280652"
"S_BIOSYN","ENSG00000251733"
"S_BIOSYN","ENSG00000238795"
"S_BIOSYN","ENSG00000277864"
"S_BIOSYN","ENSG00000251898"
"S_BIOSYN","ENSG00000275143"
"S_BIOSYN","ENSG00000206834"
"S_BIOSYN","ENSG00000206612"
"S_BIOSYN","ENSG00000207313"
"S_BIOSYN","ENSG00000200656"
"S_BIOSYN","ENSG00000201772"
"S_BIOSYN","ENSG00000207088"
"S_BIOSYN","ENSG00000277184"
"S_BIOSYN","ENSG00000221716"
"S_BIOSYN","ENSG00000212464"
"S_BIOSYN","ENSG00000201643"
"S_BIOSYN","ENSG00000207181"
"S_BIOSYN","ENSG00000207168"
"S_BIOSYN","ENSG00000274998"
"S_BIOSYN","ENSG00000207145"
"S_BIOSYN","ENSG00000207392"
"S_BIOSYN","ENSG00000206634"
"S_BIOSYN","ENSG00000275994"
"S_BIOSYN","ENSG00000212588"
"S_BIOSYN","ENSG00000272533"
"S_BIOSYN","ENSG00000206910"
"S_BIOSYN","ENSG00000206755"
"S_BIOSYN","ENSG00000199477"
"S_BIOSYN","ENSG00000221491"
"S_BIOSYN","ENSG00000208839"
"S_BIOSYN","ENSG00000206948"
"S_BIOSYN","ENSG00000222370"
"S_BIOSYN","ENSG00000207233"
"S_BIOSYN","ENSG00000200816"
"S_BIOSYN","ENSG00000263994"
"S_BIOSYN","ENSG00000266847"
"S_BIOSYN","ENSG00000263879"
"S_BIOSYN","ENSG00000265754"
"S_BIOSYN","ENSG00000266004"
"S_BIOSYN","ENSG00000264153"
"S_BIOSYN","ENSG00000274309"
"S_BIOSYN","ENSG00000210825"
"S_BIOSYN","ENSG00000207475"
"S_BIOSYN","ENSG00000280496"
"S_BIOSYN","ENSG00000273544"
"S_BIOSYN","ENSG00000212607"
"S_BIOSYN","ENSG00000207493"
"S_BIOSYN","ENSG00000238961"
"S_BIOSYN","ENSG00000208892"
"S_BIOSYN","ENSG00000281910"
"S_BIOSYN","ENSG00000271798"
"S_BIOSYN","ENSG00000212443"
"S_BIOSYN","ENSG00000207008"
"S_BIOSYN","ENSG00000273525"
"S_BIOSYN","ENSG00000201457"
"S_BIOSYN","ENSG00000206693"
"S_BIOSYN","ENSG00000199266"
"S_BIOSYN","ENSG00000278274"
"S_BIOSYN","ENSG00000201512"
"S_BIOSYN","ENSG00000200354"
"S_BIOSYN","ENSG00000212402"
"S_BIOSYN","ENSG00000277887"
"S_BIOSYN","ENSG00000221643"
"S_BIOSYN","ENSG00000273587"
"S_BIOSYN","ENSG00000291935"
"S_BIOSYN","ENSG00000221303"
"S_BIOSYN","ENSG00000200792"
"S_BIOSYN","ENSG00000278261"
"S_BIOSYN","ENSG00000199961"
"S_BIOSYN","ENSG00000274091"
"S_BIOSYN","ENSG00000239149"
"S_BIOSYN","ENSG00000207112"
"S_BIOSYN","ENSG00000199436"
"S_BIOSYN","ENSG00000212304"
"S_BIOSYN","ENSG00000238317"
"S_BIOSYN","ENSG00000206799"
"S_BIOSYN","ENSG00000239195"
"S_BIOSYN","ENSG00000280498"
"S_BIOSYN","ENSG00000202314"
"S_BIOSYN","ENSG00000207297"
"S_BIOSYN","ENSG00000239039"
"S_BIOSYN","ENSG00000206620"
"S_BIOSYN","ENSG00000212232"
"S_BIOSYN","ENSG00000275072"
"S_BIOSYN","ENSG00000212493"
"S_BIOSYN","ENSG00000221803"
"S_BIOSYN","ENSG00000201330"
"S_BIOSYN","ENSG00000265634"
"S_BIOSYN","ENSG00000265013"
"S_BIOSYN","ENSG00000265663"
"S_BIOSYN","ENSG00000266672"
"S_BIOSYN","ENSG00000265926"
"S_BIOSYN","ENSG00000266132"
"S_BIOSYN","ENSG00000277512"
"S_BIOSYN","ENSG00000212158"
"S_BIOSYN","ENSG00000212135"
"S_BIOSYN","ENSG00000212452"
"S_BIOSYN","ENSG00000212534"
"S_BIOSYN","ENSG00000223224"
"S_BIOSYN","ENSG00000239002"
"S_BIOSYN","ENSG00000252712"
"S_BIOSYN","ENSG00000201544"
"S_BIOSYN","ENSG00000206597"
"S_BIOSYN","ENSG00000265236"
"S_BIOSYN","ENSG00000263442"
"S_BIOSYN","ENSG00000265325"
"S_BIOSYN","ENSG00000266755"
"S_BIOSYN","ENSG00000265607"
"S_BIOSYN","ENSG00000264591"
"S_BIOSYN","ENSG00000266646"
"S_BIOSYN","ENSG00000212498"
"S_BIOSYN","ENSG00000221241"
"S_BIOSYN","ENSG00000221381"
"S_BIOSYN","ENSG00000220988"
"S_BIOSYN","ENSG00000212283"
"S_BIOSYN","ENSG00000212447"
"S_BIOSYN","ENSG00000264994"
"S_BIOSYN","ENSG00000221740"
"S_BIOSYN","ENSG00000283551"
"S_BIOSYN","ENSG00000221539"
"S_BIOSYN","ENSG00000221116"
"S_BIOSYN","ENSG00000221066"
"S_BIOSYN","ENSG00000275662"
"S_BIOSYN","ENSG00000238622"
"S_BIOSYN","ENSG00000208772"
"S_BIOSYN","ENSG00000199753"
"S_BIOSYN","ENSG00000209645"
"S_BIOSYN","ENSG00000201785"
"S_BIOSYN","ENSG00000265849"
"S_BIOSYN","ENSG00000263358"
"S_BIOSYN","ENSG00000265116"
"S_BIOSYN","ENSG00000263625"
"S_BIOSYN","ENSG00000263359"
"S_BIOSYN","ENSG00000266419"
"S_BIOSYN","ENSG00000266295"
"S_BIOSYN","ENSG00000207460"
"S_BIOSYN","ENSG00000265369"
"S_BIOSYN","ENSG00000008128"
"S_BIOSYN","ENSG00000201700"
"S_BIOSYN","ENSG00000201672"
"S_BIOSYN","ENSG00000272474"
"S_BIOSYN","ENSG00000200215"
"S_BIOSYN","ENSG00000200632"
"S_BIOSYN","ENSG00000200367"
"S_BIOSYN","ENSG00000201950"
"S_BIOSYN","ENSG00000199575"
"S_BIOSYN","ENSG00000200823"
"S_BIOSYN","ENSG00000201839"
"S_BIOSYN","ENSG00000199798"
"S_BIOSYN","ENSG00000201263"
"S_BIOSYN","ENSG00000199390"
"S_BIOSYN","ENSG00000201240"
"S_BIOSYN","ENSG00000200279"
"S_BIOSYN","ENSG00000200608"
"S_BIOSYN","ENSG00000202270"
"S_BIOSYN","ENSG00000201247"
"S_BIOSYN","ENSG00000199593"
"S_BIOSYN","ENSG00000201557"
"S_BIOSYN","ENSG00000199914"
"S_BIOSYN","ENSG00000201569"
"S_BIOSYN","ENSG00000202142"
"S_BIOSYN","ENSG00000199942"
"S_BIOSYN","ENSG00000202048"
"S_BIOSYN","ENSG00000272344"
"S_BIOSYN","ENSG00000202293"
"S_BIOSYN","ENSG00000200406"
"S_BIOSYN","ENSG00000201899"
"S_BIOSYN","ENSG00000200612"
"S_BIOSYN","ENSG00000200413"
"S_BIOSYN","ENSG00000200636"
"S_BIOSYN","ENSG00000200480"
"S_BIOSYN","ENSG00000201689"
"S_BIOSYN","ENSG00000201318"
"S_BIOSYN","ENSG00000200089"
"S_BIOSYN","ENSG00000281000"
"S_BIOSYN","ENSG00000207063"
"S_BIOSYN","ENSG00000207001"
"S_BIOSYN","ENSG00000207014"
"S_BIOSYN","ENSG00000275529"
"S_BIOSYN","ENSG00000207191"
"S_BIOSYN","ENSG00000207442"
"S_BIOSYN","ENSG00000207093"
"S_BIOSYN","ENSG00000200661"
"S_BIOSYN","ENSG00000206609"
"S_BIOSYN","ENSG00000207197"
"S_BIOSYN","ENSG00000207137"
"S_BIOSYN","ENSG00000206621"
"S_BIOSYN","ENSG00000207174"
"S_BIOSYN","ENSG00000207263"
"S_BIOSYN","ENSG00000206688"
"S_BIOSYN","ENSG00000278715"
"S_BIOSYN","ENSG00000277785"
"S_BIOSYN","ENSG00000275127"
"S_BIOSYN","ENSG00000207375"
"S_BIOSYN","ENSG00000207279"
"S_BIOSYN","ENSG00000252326"
"S_BIOSYN","ENSG00000199712"
"S_BIOSYN","ENSG00000251815"
"S_BIOSYN","ENSG00000251896"
"S_BIOSYN","ENSG00000199970"
"S_BIOSYN","ENSG00000200680"
"S_BIOSYN","ENSG00000200503"
"S_BIOSYN","ENSG00000200812"
"S_BIOSYN","ENSG00000278089"
"S_BIOSYN","ENSG00000200726"
"S_BIOSYN","ENSG00000199782"
"S_BIOSYN","ENSG00000201943"
"S_BIOSYN","ENSG00000200486"
"S_BIOSYN","ENSG00000273835"
"S_BIOSYN","ENSG00000199960"
"S_BIOSYN","ENSG00000201679"
"S_BIOSYN","ENSG00000200757"
"S_BIOSYN","ENSG00000201482"
"S_BIOSYN","ENSG00000201969"
"S_BIOSYN","ENSG00000199833"
"S_BIOSYN","ENSG00000201326"
"S_BIOSYN","ENSG00000201331"
"S_BIOSYN","ENSG00000199489"
"S_BIOSYN","ENSG00000275524"
"S_BIOSYN","ENSG00000200987"
"S_BIOSYN","ENSG00000202188"
"S_BIOSYN","ENSG00000200949"
"S_BIOSYN","ENSG00000200593"
"S_BIOSYN","ENSG00000199311"
"S_BIOSYN","ENSG00000201992"
"S_BIOSYN","ENSG00000200638"
"S_BIOSYN","ENSG00000201907"
"S_BIOSYN","ENSG00000200564"
"S_BIOSYN","ENSG00000272460"
"S_BIOSYN","ENSG00000200478"
"S_BIOSYN","ENSG00000201143"
"S_BIOSYN","ENSG00000202261"
"S_BIOSYN","ENSG00000207245"
"S_BIOSYN","ENSG00000201634"
"S_BIOSYN","ENSG00000200398"
"S_BIOSYN","ENSG00000201300"
"S_BIOSYN","ENSG00000200801"
"S_BIOSYN","ENSG00000238886"
"S_BIOSYN","ENSG00000239127"
"S_BIOSYN","ENSG00000238862"
"S_BIOSYN","ENSG00000238531"
"S_BIOSYN","ENSG00000239043"
"S_BIOSYN","ENSG00000271852"
"S_BIOSYN","ENSG00000222365"
"S_BIOSYN","ENSG00000239183"
"S_BIOSYN","ENSG00000291346"
"S_BIOSYN","ENSG00000207016"
"S_BIOSYN","ENSG00000200394"
"S_BIOSYN","ENSG00000206937"
"S_BIOSYN","ENSG00000207268"
"S_BIOSYN","ENSG00000221102"
"S_BIOSYN","ENSG00000221459"
"S_BIOSYN","ENSG00000221475"
"S_BIOSYN","ENSG00000264229"
"S_BIOSYN","ENSG00000221676"
"S_BIOSYN","ENSG00000283958"
"S_BIOSYN","ENSG00000206633"
"S_BIOSYN","ENSG00000206869"
"S_BIOSYN","ENSG00000206650"
"S_BIOSYN","ENSG00000263666"
"S_BIOSYN","ENSG00000207221"
"S_BIOSYN","ENSG00000281156"
"S_BIOSYN","ENSG00000291345"
"S_BIOSYN","ENSG00000230314"
"S_BIOSYN","ENSG00000284450"
"S_BIOSYN","ENSG00000252277"
"S_BIOSYN","ENSG00000276844"
"S_BIOSYN","ENSG00000238793"
"S_BIOSYN","ENSG00000238300"
"S_BIOSYN","ENSG00000286172"
"S_BIOSYN","ENSG00000277610"
"S_BIOSYN","ENSG00000207501"
"S_BIOSYN","ENSG00000207205"
"S_BIOSYN","ENSG00000207349"
"S_BIOSYN","ENSG00000207507"
"S_BIOSYN","ENSG00000201183"
"S_BIOSYN","ENSG00000207340"
"S_BIOSYN","ENSG00000201654"
"S_BIOSYN","ENSG00000201558"
"S_BIOSYN","ENSG00000275538"
"S_BIOSYN","ENSG00000291977"
"S_BIOSYN","ENSG00000085231"
"S_BIOSYN","ENSG00000279247"
"S_BIOSYN","ENSG00000284250"
"S_BIOSYN","ENSG00000275464"
"S_BIOSYN","ENSG00000229388"
"S_BIOSYN","ENSG00000251866"
"S_BIOSYN","ENSG00000238754"
"S_BIOSYN","ENSG00000280894"
"S_BIOSYN","ENSG00000199787"
"S_BIOSYN","ENSG00000207187"
"S_BIOSYN","ENSG00000221750"
"S_BIOSYN","ENSG00000207062"
"S_BIOSYN","ENSG00000206947"
"S_BIOSYN","ENSG00000206603"
"S_BIOSYN","ENSG00000207344"
"S_BIOSYN","ENSG00000253051"
"S_BIOSYN","ENSG00000208308"
"S_BIOSYN","ENSG00000212587"
"S_BIOSYN","ENSG00000212214"
"S_BIOSYN","ENSG00000201448"
"S_BIOSYN","ENSG00000201388"
"S_BIOSYN","ENSG00000206909"
"S_BIOSYN","ENSG00000265733"
"S_BIOSYN","ENSG00000222489"
"S_BIOSYN","ENSG00000291786"
"S_BIOSYN","ENSG00000206897"
"S_BIOSYN","ENSG00000201847"
"S_BIOSYN","ENSG00000207199"
"S_BIOSYN","ENSG00000238936"
"S_BIOSYN","ENSG00000212264"
"S_BIOSYN","ENSG00000212414"
"S_BIOSYN","ENSG00000199666"
"S_BIOSYN","ENSG00000221400"
"S_BIOSYN","ENSG00000239035"
"S_BIOSYN","ENSG00000202189"
"S_BIOSYN","ENSG00000206637"
"S_BIOSYN","ENSG00000206780"
"S_BIOSYN","ENSG00000212309"
"S_BIOSYN","ENSG00000221719"
"S_BIOSYN","ENSG00000253007"
"S_BIOSYN","ENSG00000207217"
"S_BIOSYN","ENSG00000221164"
"S_BIOSYN","ENSG00000199405"
"S_BIOSYN","ENSG00000206903"
"S_BIOSYN","ENSG00000271907"
"S_BIOSYN","ENSG00000207516"
"S_BIOSYN","ENSG00000200418"
"S_BIOSYN","ENSG00000199363"
"S_BIOSYN","ENSG00000207274"
"S_BIOSYN","ENSG00000288603"
"S_BIOSYN","ENSG00000264346"
"S_BIOSYN","ENSG00000212295"
"S_BIOSYN","ENSG00000265706"
"S_BIOSYN","ENSG00000222937"
"S_BIOSYN","ENSG00000201025"
"S_BIOSYN","ENSG00000280704"
"S_BIOSYN","ENSG00000207215"
"S_BIOSYN","ENSG00000238311"
"S_BIOSYN","ENSG00000201129"
"S_BIOSYN","ENSG00000207109"
"S_BIOSYN","ENSG00000202377"
"S_BIOSYN","ENSG00000173674"
"S_BIOSYN","ENSG00000100664"
"S_BIOSYN","ENSG00000122034"
"S_BIOSYN","ENSG00000181163"
"S_BIOSYN","ENSG00000108559"
"S_BIOSYN","ENSG00000172809"
"S_BIOSYN","ENSG00000112306"
"S_BIOSYN","ENSG00000186468"
"S_BIOSYN","ENSG00000148296"
"S_BIOSYN","ENSG00000281309"
"S_BIOSYN","ENSG00000165699"
"S_BIOSYN","ENSG00000082898"
"S_BIOSYN","ENSG00000079246"
"S_BIOSYN","ENSG00000139842"
"S_BIOSYN","ENSG00000158417"
"S_BIOSYN","ENSG00000135763"
"S_BIOSYN","ENSG00000132382"
"S_BIOSYN","ENSG00000156256"
"S_BIOSYN","ENSG00000291527"
"S_BIOSYN","ENSG00000132153"
"S_BIOSYN","ENSG00000112159"
"S_BIOSYN","ENSG00000274349"
"S_BIOSYN","ENSG00000188976"
"S_BIOSYN","ENSG00000101181"
"S_BIOSYN","ENSG00000132591"
"S_BIOSYN","ENSG00000275700"
"S_BIOSYN","ENSG00000276072"
"S_BIOSYN","ENSG00000182583"
"S_BIOSYN","ENSG00000100294"
"S_BIOSYN","ENSG00000134697"
"S_BIOSYN","ENSG00000156469"
"S_BIOSYN","ENSG00000142684"
"S_BIOSYN","ENSG00000185088"
"S_BIOSYN","ENSG00000169251"
"S_BIOSYN","ENSG00000125445"
"S_BIOSYN","ENSG00000122140"
"S_BIOSYN","ENSG00000137876"
"S_BIOSYN","ENSG00000182768"
"S_BIOSYN","ENSG00000132603"
"S_BIOSYN","ENSG00000048162"
"S_BIOSYN","ENSG00000100865"
"S_BIOSYN","ENSG00000067248"
"S_BIOSYN","ENSG00000130119"
"S_BIOSYN","ENSG00000085721"
"S_BIOSYN","ENSG00000278494"
"S_BIOSYN","ENSG00000116922"
"S_BIOSYN","ENSG00000155393"
"S_BIOSYN","ENSG00000198301"
"S_BIOSYN","ENSG00000198498"
"S_BIOSYN","ENSG00000041802"
"S_BIOSYN","ENSG00000182810"
"S_BIOSYN","ENSG00000115946"
"S_BIOSYN","ENSG00000146909"
"S_BIOSYN","ENSG00000165792"
"S_BIOSYN","ENSG00000125485"
"S_BIOSYN","ENSG00000171763"
"S_BIOSYN","ENSG00000140598"
"S_BIOSYN","ENSG00000274523"
"S_BIOSYN","ENSG00000105447"
"S_BIOSYN","ENSG00000084092"
"S_BIOSYN","ENSG00000254858"
"S_BIOSYN","ENSG00000170854"
"S_BIOSYN","ENSG00000135521"
"S_BIOSYN","ENSG00000105793"
"S_BIOSYN","ENSG00000173545"
"S_BIOSYN","ENSG00000187051"
"S_BIOSYN","ENSG00000156928"
"S_BIOSYN","ENSG00000143633"
"S_BIOSYN","ENSG00000165496"
"S_BIOSYN","ENSG00000145375"
"S_BIOSYN","ENSG00000149716"
"S_BIOSYN","ENSG00000288920"
"S_BIOSYN","ENSG00000176731"
"S_BIOSYN","ENSG00000285025"
"S_BIOSYN","ENSG00000204574"
"S_BIOSYN","ENSG00000225989"
"S_BIOSYN","ENSG00000236149"
"S_BIOSYN","ENSG00000236342"
"S_BIOSYN","ENSG00000231129"
"S_BIOSYN","ENSG00000232169"
"S_BIOSYN","ENSG00000206490"
"S_BIOSYN","ENSG00000105221"
"S_BIOSYN","ENSG00000160224"
"S_BIOSYN","ENSG00000105290"
"S_BIOSYN","ENSG00000196433"
