"symbol","AD-3d","AD-5d","AD-7d","MSC-0d","OB-3d","OB-5d","OB-7d"
"KLF7",0.4744421174044,0.615116895408235,0.472157747119705,0.318344660824359,0.561044953502111,0.509747928107057,0.477015847523082
"CREB1",0.447127393748812,0.497804056943531,0.376888754276305,0.358049224644651,0.423015738275001,0.441244123846199,0.416849485499029
"METTL21A",0.376441258769089,0.449279287084668,0.422345846456482,0.366546234621537,0.459039978696798,0.420212705822837,0.358123027044141
"CCNYL1",0.418079999942688,0.469504783717386,0.365127243757035,0.388209681267426,0.429100259310188,0.37477115487276,0.357514837539432
"FZD5",0.365321096980126,0.419495217800013,0.404528656327723,0.330141353014217,0.494253018894115,0.461358570742532,0.438098699196422
"PLEKHM3",0.17851178332728,0.135533068621725,0.151386696489102,0.122931273065678,0.123282988199232,0.142654215025735,0.181425315806782
"CRYGD",0.0896555146058515,0.0338281674138775,0.0731625183504995,0.0602796707472081,0.0295158000663443,0.0501277253473091,0.0681513124335096
"CRYGC",0.0888587878644053,0.0398984190813353,0.0756418365884669,0.0646231211611645,0.0301639945054241,0.0605246511982306,0.0640605961112061
"CRYGB",0.0920836729435786,0.0542026275096865,0.0930215033794587,0.0699914138983865,0.0361170172002778,0.0608311970928494,0.0608492537459828
"CRYGA",0.101842700447139,0.0487240149548699,0.0966950200242997,0.105081277420411,0.0406692102873974,0.0579753905067225,0.0704498191455604
"C2orf80",0.0858954479123655,0.0424341285079197,0.0810804107284017,0.0678688903905543,0.0316486845019881,0.049537291108637,0.0602135624894552
"IDH1",0.419987941623017,0.559006887255274,0.349433551454928,0.304831337979429,0.401797518519484,0.33481248489554,0.47829749863305
"PIKFYVE",0.406037883265369,0.543650494405378,0.348810578477185,0.301107728955921,0.397061059483829,0.333831042279672,0.468561078743296
"PTH2R",0.0867600603841747,0.0643526349699144,0.117964284947676,0.0914030035703602,0.0788245903490651,0.1067168282737,0.0789059321143467
"MAP2",0.131363181327978,0.147237331191713,0.17055937617289,0.172725433859084,0.140196039814732,0.140025570063792,0.13397328388162
"UNC80",0.0605962441970704,0.04329385785103,0.0809726670100539,0.031933482937869,0.0259273576344187,0.0430297625687179,0.049082337162451
"RPE",0.217477927765643,0.213235132743937,0.20790307268201,0.17640317564735,0.187757121705535,0.191196899172663,0.252390194339762
"KANSL1L",0.427409869115025,0.57729312134613,0.408582073732308,0.431505767968788,0.465064007483149,0.436704770997774,0.506828722839064
"ACADL",0.10023760962043,0.0740941734725086,0.113706965726462,0.075535210313941,0.0679994559353476,0.077513728192107,0.109540137859823
