"symbol","MSC_8A","CHON_8A","MSC_2454e","CHON_2454e"
"CLK3",0.0535427646205501,0.0499214869108497,0.0519467485253493,0.0543443263404644
"EDC3",0.0596193227432474,0.0652532353913167,0.0849321640344286,0.0672797087673448
"CYP1A1",0.0421308945615175,0.0555429728063992,0.0265160778529829,0.0347079925619036
"CYP1A2",0.0361719853919016,0.0358738559285806,0.021405162693611,0.0346073872986763
"CSK",0.0592897426588148,0.0450730531268186,0.0680445573217677,0.0588640041601603
"LMAN1L",0.0399091676008004,0.0393318433643625,0.0265083994295713,0.0342729275171671
"CPLX3",0.0404899488399611,0.0236623315652321,0.0224219554588004,0.0303066019310423
"ULK3",0.0618354513474388,0.056210331467673,0.118486180031298,0.0926776559697268
"SCAMP2",0.0499306522639013,0.0538296201775778,0.130676630720024,0.0826716466189927
"MPI",0.0561094374588105,0.0468237329703162,0.0579858717661673,0.05451014059123
"FAM219B",0.0718932711242423,0.0569239320137159,0.109989324093824,0.131763366946466
"COX5A",0.0724908949494031,0.0464349044664229,0.143981125330673,0.115124033126464
"RPP25",0.0349967579838223,0.0315497749121831,0.0354728482434451,0.0372511525628828
"SCAMP5",0.0379902800080252,0.0236623315652321,0.0347621137971016,0.0349824934034503
"PPCDC",0.0492817664854949,0.0332249845413044,0.0709581277403337,0.0615480974848992
"C15orf39",0.0329387173506761,0.0481628268491813,0.0343038734974002,0.0287276919314792
"GOLGA6C",0.0344677750968344,0.036772541870906,0.0290422151537761,0.0408815279761295
"GOLGA6D",0.0329021707151032,0.0371596892692363,0.0219504904527885,0.0353559580042173
"COMMD4",0.056992442063816,0.0562256503268515,0.0693235214071241,0.0656899802870905
"NEIL1",0.0418014911033659,0.0527438206274928,0.0350915089813631,0.0406319524437171
"MAN2C1",0.0706734877687334,0.0588161956974581,0.131216456090657,0.146470400726103
"SIN3A",0.0794430278235738,0.0758195364514127,0.17907610703191,0.176846336128668
"PTPN9",0.0871729152365777,0.0481380453217312,0.0806419327078179,0.102598908619235
"SNUPN",0.0693490801384089,0.0621367670149362,0.0880966460314106,0.0756632638339486
"IMP3",0.143770724705497,0.080201640822636,0.20380298791916,0.148199410227805
"SNX33",0.165353789504162,0.0542479104683792,0.44114976959498,0.168219499693568
"CSPG4",0.0705427478275449,0.0587570167919266,0.0733982997505274,0.171033289667985
"CIMAP1C",0.13570159876712,0.108427361851815,0.381072774381969,0.145416933174063
"UBE2Q2",0.0725307337518384,0.0934393889465216,0.0987963751151244,0.157771678169989
"FBXO22",0.0543813883309168,0.0849477402279399,0.131968327644759,0.114036168299129
"NRG4",0.0500260306223947,0.0357882234663186,0.0246575595734224,0.0294842800631514
"TMEM266",0.0511097304876062,0.0366678497405282,0.0250838482912909,0.0283557266364865
"ETFA",0.0546358670524028,0.0636698636395663,0.0652871472644414,0.0706126252630802
"ISL2",0.044853622948379,0.0502944177204492,0.0479148862067727,0.0369070425787062
"SCAPER",0.0434642826327317,0.0587478548269854,0.0619562869429137,0.049559288300427
"RCN2",0.0540010353768587,0.0625016208456263,0.0671073823857701,0.0733457355379658
"PSTPIP1",0.0429116108093749,0.0474472522304377,0.0301336143267445,0.0338163533446786
"TSPAN3",0.0557128976502941,0.0388887873077289,0.0371260437168832,0.0666346207675837
"PEAK1",0.0866462777309278,0.0784497903219794,0.177323070557882,0.129350820781718
"HMG20A",0.108845016144318,0.068111050680275,0.232938136299072,0.154082929103653
"LINGO1",0.0404332789942686,0.0322877814617374,0.0288259037245354,0.0266647596316443
"TBC1D2B",0.0480185461745746,0.0597348174600143,0.051478815917274,0.0596802131136325
"SH2D7",0.0693640440816516,0.059870361771855,0.127392484324463,0.0892250247402371
"CIB2",0.0663025331380181,0.039125740099849,0.0640712534968088,0.0590848847359437
"IDH3A",0.0571763005357742,0.0414821117173792,0.0498829790508894,0.0584381124377999
"ACSBG1",0.0422485662158911,0.0336431249063564,0.0261984803946933,0.0405613263685196
"DNAJA4",0.0586278161755977,0.040030897069275,0.0467786066343524,0.0476530475844434
"SKIC8",0.0665012545416451,0.0628341214101,0.0700850883148445,0.0979141110823355
"CRABP1",0.0418757695760838,0.0295779144565402,0.0229351799004274,0.0250073662048916
"IREB2",0.0569882580079099,0.0586082315117671,0.053181458788704,0.0553029493311535
"HYKK",0.0576748122672587,0.0651630453955361,0.0439925475790769,0.0428905201119379
"PSMA4",0.0768054915738078,0.0543821669482832,0.162765042350981,0.0794960898839823
"CHRNA5",0.050053676797749,0.0363706721396983,0.0353485482389372,0.0315480735045076
"CHRNA3",0.0400250605345888,0.0473246619603651,0.0238532413870813,0.0252163950556161
"CHRNB4",0.0370874409587024,0.0557522944766852,0.0339933567006647,0.0432405089110077
"ADAMTS7",0.0553763588212241,0.0333008486952985,0.0591309362166335,0.0429652158510969
"MORF4L1",0.0391199362549758,0.0422862956835569,0.0322429441277449,0.0348355019040908
"CTSH",0.0380026730462897,0.0325419062434705,0.0330039290377912,0.029060382708454
"RASGRF1",0.0331797097569907,0.0355750911530806,0.0215458716954892,0.0236928820858298
"ANKRD34C",0.0417051049399147,0.0382679207936564,0.0278808884830562,0.024010930959144
