symbol,flach,saeule,osteogen,basis,im_modul,ri,markerklasse
MIR4469,0.5577968658667114,0.5260621214202783,0.5419294936434949,2.664751708260092,False,,
MIR4472-2,-0.5565331422980613,-0.10083762113496508,-0.3286853817165132,5.062667134148851,False,,
MIR4477B,1.5925764296746598,0.3872961991293893,0.9899363144020246,1.680320800378919,False,,
MIR4478,0.08490671005384498,0.4381511594050225,0.2615289347294337,0.9866111440192009,False,,
MIR4480,0.1276064940617836,-0.7601077173167343,-0.31625061162747536,2.5542059516423046,False,,
MIR4483,-1.4664944544741814,-0.9296471891088492,-1.1980708217915153,1.944150662500448,False,,
MIR4486,0.2796470728422351,0.018622163463704267,0.1491346181529697,1.4294677134832545,False,,
MIR4491,-0.806853956907458,-1.0581878728140084,-0.9325209148607332,2.9951386817882892,False,,
MIR4492,0.17157180944461814,0.17220890268207434,0.17189035606334624,4.5855028038140295,False,,
MIR4497,1.2863854596997792,1.0839614280947885,1.1851734438972839,1.5516682995973647,False,,
MIR449C,-0.24339551844337426,-0.2300616995293785,-0.23672860898637638,2.022668901820843,False,,
MIR4500HG,0.47608551148738076,0.40558462048098987,0.4408350659841853,2.3896783729147244,False,,
MIR4503,-0.7137659510343339,-0.9997256537386952,-0.8567458023865145,2.0464214604069073,False,,
MIR4505,0.16586073173961857,1.2969264623616235,0.731393597050621,1.838268717377649,False,,
MIR450B,-1.0041669666720716,0.1469224539487013,-0.42862225636168516,2.7657646901839517,False,,
MIR4513,-0.9833837204421982,-0.4015339098263535,-0.6924588151342759,3.8615324541846054,False,,
MIR4516,1.191487916724705,1.5038504642561952,1.34766919049045,0.6747427819839901,False,,
MIR4519,-0.0754227170523234,0.3130164947176213,0.11879688883264894,3.6737999536096253,False,,
MIR4521,-0.4200370583955362,-0.8500370003610538,-0.635037029378295,5.929928347921037,False,,
MIR4522,0.33534659181870996,0.5711624195575373,0.45325450568812364,4.083451936115809,False,,
MIR4525,0.6125139849530932,0.2227564252494938,0.4176352051012935,2.9830138498151837,False,,
MIR4526,0.36853471847428065,-0.837066575467992,-0.23426592849685568,1.7418154957038994,False,,
MIR4527HG,0.6654408556606657,-0.4043059536895045,0.1305674509855806,1.1167436435051952,False,,
MIR4529,-0.37065171103137073,-0.29631365680275046,-0.3334826839170606,2.9332337126900385,False,,
MIR4530,0.7596111213776369,0.7397561229342084,0.7496836221559227,3.464537899110786,False,,
MIR4531,0.3427793796187941,0.4354450452824671,0.3891122124506306,0.8642030885464195,False,,
MIR4540,-0.09483386163963381,0.5941472167969745,0.24965667757867033,1.2195165024875887,False,,
MIR455,-1.3831046695874776,-0.8954900180122469,-1.1392973437998624,3.0899084941155235,False,,
MIR4634,-0.3184054567883614,-0.4159118487253668,-0.3671586527568641,0.9985547847848362,False,,
MIR4636,-1.3413585549101747,-1.4327608018789895,-1.387059678394582,2.1218892215459655,False,,
MIR4645,-0.1592677380083347,-0.6974294390493436,-0.42834858852883917,3.429136154500982,False,,
MIR4648,0.2630673924885576,0.4188754051402537,0.34097139881440564,3.5060782987814654,False,,
MIR4650-1,-0.4453437445076869,-0.7507044760878263,-0.5980241102977566,2.8573652157468046,False,,
MIR4651,0.619918698472291,-0.10623253811303046,0.25684308017963026,0.8724819089937793,False,,
MIR4652,-0.8344643523027513,-0.2599216740101453,-0.5471930131564483,2.0516370101519126,False,,
MIR4657,-1.0159691818061916,-0.490161205834275,-0.7530651938202333,2.10188154021028,False,,
MIR466,-0.19529258301727426,-0.2989241035820108,-0.24710834329964254,1.233178505395652,False,,
MIR4666A,-1.021020284949773,-0.5610226613846554,-0.7910214731672142,2.5592189067635,False,,
MIR4672,0.10532041434569583,0.68832663132595,0.3968235228358229,1.8032215290056204,False,,
MIR4678,-0.9741058271449863,-0.294912266676841,-0.6345090469109136,1.617309308592536,False,,
MIR4679-2,1.1255489623590846,1.0390717637181557,1.0823103630386202,0.6849527629757638,False,,
MIR4681,0.7706456250243559,-0.10568986184969353,0.33247788158733116,0.8268932340887654,False,,
MIR4683,0.19072220715230426,0.45348516671132755,0.3221036869318159,3.5045527185811145,False,,
MIR4686,-0.9270251205941871,-1.3228978305297123,-1.1249614755619497,4.193206035143655,False,,
MIR4687,1.0399340209071983,1.2362034527385277,1.138068736822863,0.7906984332858444,False,,
MIR4693,0.7623788322618299,1.702407018332599,1.2323929252972143,1.64806995354523,False,,
MIR4695,0.24549293215121848,-0.03486139801907884,0.10531576706606982,2.3612066536630887,False,,
MIR4696,0.5471402007131431,0.03657339366927881,0.29185679719121094,0.8439167784321909,False,,
MIR4698,-0.23801091539851127,0.6007632584162943,0.18137617150889151,2.825751875337948,False,,
MIR4700,-0.1386121264412261,-0.1390268095954479,-0.138819468018337,3.3797639369947814,False,,
MIR4704,-0.9055288306163998,-1.789011866026681,-1.3472703483215405,2.3463047184483092,False,,
MIR4707,0.2850852712149887,0.4726925566094029,0.3788889139121958,3.7208416877455797,False,,
MIR4708,0.06988626199048165,-0.4907287955663233,-0.21042126678792084,2.928506017209054,False,,
MIR4710,0.08457045175564115,0.14074645909788597,0.11265845542676356,4.279257360000492,False,,
MIR4711,-1.0529310042845368,-0.6292617146977473,-0.841096359491142,4.321948075846865,False,,
MIR4712,0.6076178188751655,0.6620128177922938,0.6348153183337297,1.1807411544999218,False,,
MIR4715,-0.6338074482447684,-0.357278407196433,-0.4955429277206007,5.047353320244965,False,,
MIR4718,-1.3212354296655882,-0.5996635053442196,-0.9604494675049039,2.825979263274363,False,,
MIR4720,1.4734672008723766,0.9151550449632656,1.1943111229178212,0.39565104723987904,False,,
MIR4724,-0.1608221507523453,-0.3334386303427106,-0.24713039054752794,3.3343462869451828,False,,
MIR4729,-0.860427838535238,-1.219732495481177,-1.0400801670082074,1.986098094668855,False,,
MIR4734,0.4356527976496931,0.5377574740466602,0.48670513584817665,3.8305603437199873,False,,
MIR4738,-0.10256411642792607,-0.0951371460088728,-0.09885063121839943,4.169848961412357,False,,
MIR4744,0.07246286541009539,0.24180821726591084,0.15713554133800312,3.6532123778770487,False,,
MIR4748,0.5846311820433062,-0.4639368672263543,0.06034715740847596,1.0020038570030099,False,,
MIR4750,1.4534567597861818,1.1548714520629093,1.3041641059245457,1.064689477802598,False,,
MIR4754,1.0850089108548773,0.6365325598852567,0.860770735370067,1.936161205797583,False,,
MIR4756,-0.4839913621020744,-0.6502670184548498,-0.5671291902784621,1.57938764730821,False,,
MIR4757,0.29514119137517314,0.4073167667798905,0.3512289790775318,3.7314026896781924,False,,
MIR4765,-1.803645267161214,-1.7281444306538787,-1.7658948489075463,2.941848781384102,False,,
MIR4773-1,-0.4788856070675922,-0.9532933571188837,-0.716089482093238,3.5782440750625923,False,,
MIR4774,-1.0988322630508707,-0.7867932117586389,-0.9428127374047548,4.010180527393855,False,,
MIR4776-2,-0.8881077373566366,-1.2831511405811273,-1.085629438968882,2.228124413139273,False,,
MIR4777,0.29719261858621593,-0.2557940204449771,0.020699299070619404,3.2534088077276206,False,,
MIR4779,0.539371337297216,0.14855837371587866,0.3439648555065473,2.5262081443472604,False,,
MIR4785,0.37335929541738855,0.7291490538690679,0.5512541746432282,3.286901808406366,False,,
MIR4786,-0.9184470908765323,0.09065534910143391,-0.4138958708875492,1.4807023744554957,False,,
MIR4789,-0.09357218551254953,-0.7977018201426842,-0.44563700282761687,2.0942733644944544,False,,
MIR4790,0.7598681057190683,-0.051584718517064254,0.354141693601002,0.7482083229376291,False,,
MIR4795,0.07762918420281228,-0.8097822041242132,-0.36607650996070046,1.069720662169426,False,,
MIR4796,-0.4325536394473697,0.136466665076032,-0.14804348718566884,2.763236370078692,False,,
MIR4799,0.3311608592037083,-0.8878060602993115,-0.2783226005478016,1.1129045991530138,False,,
MIR4802,0.14005568900896254,-0.15888734344729416,-0.009415827219165812,0.7797016465791963,False,,
MIR4803,-0.8556297382323315,-0.47293189130261926,-0.6642808147674754,2.8507896829099377,False,,
MIR5000,-0.25322218192260304,0.21601544158762653,-0.018603370167488253,1.441189878804898,False,,
MIR5002,0.0739579414160576,0.011768975054305963,0.042863458235181784,1.189521070861771,False,,
MIR5003,-0.8883787519959907,-0.7377735473625946,-0.8130761496792926,2.7197307974971263,False,,
MIR5006,-1.3228358560403017,-1.1014990461797773,-1.2121674511100395,4.573805464635931,False,,
MIR5087,-0.1987296995487,-0.26577342656879477,-0.2322515630587474,4.428198775217602,False,,
MIR5090,0.3983158960208928,0.10035818228706361,0.2493370391539782,1.8378493380114438,False,,
MIR5092,-0.15347672017914737,-1.1972430603372897,-0.6753598902582185,1.5116510911213663,False,,
MIR5093,0.49192429917591207,0.5572050906529671,0.5245646949144396,3.855342934603628,False,,
MIR511,0.0046092067229102085,-0.42475847331146843,-0.2100746332942791,2.9996913230726316,False,,
MIR5186,0.4174988514241047,-0.31841490073726986,0.04954197534341742,1.499195575572595,False,,
MIR5189,0.4718870713137411,-0.5046061823558683,-0.016359555521063607,1.5977568984071409,False,,
MIR5191,0.2429734084154811,0.07550919887438923,0.15924130364493516,4.017110581697773,False,,
MIR5193,0.36301023957659906,-0.29442336879569586,0.0342934353904516,3.6576091913786257,False,,
MIR5197,-0.18842919640834843,-0.9193478236486889,-0.5538885100285187,3.4878352117372633,False,,
MIR521-1,0.5126673041106253,0.6421223804723813,0.5773948422915034,0.9469293053257787,False,,
MIR542,0.07375126960568612,-0.1608435891968023,-0.04354615979555809,1.764704735801595,False,,
MIR545,0.8676295328327861,0.9419406589938666,0.9047850959133263,0.5890681216274116,False,,
MIR548AJ1,-1.0273935942391468,-1.0362165337670515,-1.0318050640030991,3.2931429560565437,False,,
MIR548AK,-0.7678293382842694,-0.48753478494746405,-0.6276820616158667,3.7352201882210743,False,,
MIR548AL,0.056711231925418826,-0.23520462523695995,-0.08924669665577056,3.7882591774300702,False,,
MIR548AU,0.5354498134870295,-1.351941291200845,-0.4082457388569078,1.2352758303752773,False,,
MIR548C,0.1775392968533498,-0.288406304868315,-0.05543350400748259,1.0826380376820628,False,,
MIR548D2,-0.26479120755706553,0.19581660994338224,-0.03448729880684165,2.92289155123275,False,,
MIR548E,-0.19678016416982436,-1.0421342339597954,-0.6194571990648099,3.0052309202053933,False,,
MIR548H1,1.201476224145941,1.2352607143089476,1.2183684692274444,2.1613555881550646,False,,
MIR548H3,-0.5183680315781753,-0.6042087307222195,-0.5612883811501974,4.917284731593884,False,,
MIR548H5,-1.2574786570470906,-1.4757550149707248,-1.3666168360089077,3.0646401224452258,False,,
MIR548J,-1.3070594676078087,-0.8244351931848528,-1.0657473303963307,4.321498202092059,False,,
MIR548K,-1.3124254573077607,-0.8489338579493748,-1.0806796576285678,3.3328451144334266,False,,
MIR548M,-1.0786246600809366,0.4187752600099328,-0.3299247000355019,1.6544917830151746,False,,
MIR548X2,-0.38223208709663936,-0.9108237116656976,-0.6465278993811685,3.314405029125844,False,,
MIR549A,-0.09145379743259596,-0.3443717844230725,-0.21791279092783422,3.2411281018954186,False,,
MIR554,-0.07772659680745875,-0.0963469916041979,-0.08703679420582833,4.004841338882481,False,,
MIR5571,0.028584624770383593,0.05497979288634269,0.04178220882836314,1.9641268262722538,False,,
MIR5579,-2.0405770860425294,-0.4633178019158066,-1.251947443979168,3.589418772817409,False,,
MIR5581,-0.3853794654862397,-0.5483918223497799,-0.4668856439180098,2.9376541298896153,False,,
MIR5583-1,-0.04388892178598813,-0.7420602541671948,-0.39297458797659146,1.291633165412487,False,,
MIR5587,-0.11253491381879366,-0.31098882506058123,-0.21176186943968744,3.07787502989551,False,,
MIR563,-1.3449996951995888,-2.0111647791265352,-1.678082237163062,3.0002862675975384,False,,
MIR564,0.8722486744113382,0.6767512795511741,0.7744999769812562,3.0175311448855973,False,,
MIR568,0.6913848251282343,0.3434593681413616,0.517422096634798,1.006474407250778,False,,
MIR5689,0.16780224327753057,-0.007291038526488158,0.0802556023755212,3.9716629786317106,False,,
MIR5690,-1.5256953980966235,-1.1545297917993662,-1.3401125949479948,2.850060004913015,False,,
MIR5692A2,0.24112366384225892,-0.8282797707025686,-0.29357805343015486,2.796006429449091,False,,
MIR5696,-0.5576141707525906,-0.46116321581222774,-0.5093886932824092,1.5359262947487782,False,,
MIR5702,-0.2954859180310869,-0.04992138814995872,-0.17270365309052282,4.038686551847459,False,,
MIR5703,0.15695087226328974,0.9191369635703284,0.5380439179168091,3.0863123551544818,False,,
MIR5708,0.6694534728639336,0.01643912690850957,0.3429462998862216,3.12118935221155,False,,
MIR570HG,0.32253148309414925,-0.681539855778329,-0.17950418634208987,5.503631701875343,False,,
MIR573,1.976423487189146,1.4566200903255593,1.7165217887573525,1.0555084025066146,False,,
MIR574,0.37657766340888577,-0.23035676825837426,0.07311044757525575,2.46861456349014,False,,
MIR575,0.00013960978112859124,0.034361878471090845,0.01725074412610972,1.9656040000853838,False,,
MIR577,0.027173651064573257,-0.4117763949020363,-0.19230137191873153,2.3398297122074543,False,,
MIR5787,0.6734529465826795,0.6072238252339415,0.6403383859083105,3.8022238621591655,False,,
MIR583,-0.8065209466085026,-0.925246803281655,-0.8658838749450788,3.694537403255994,False,,
MIR584,-1.8499860055316932,-1.5329059348735714,-1.6914459702026323,4.557389147577645,False,,
MIR589,0.0020404848733432956,0.5743212951746024,0.28818089002397285,2.7520816539213775,False,,
MIR590,-0.6105476284490532,-1.2340419272877567,-0.922294777868405,3.683319787605804,False,,
MIR591,-1.6818649379335553,-1.6562946646677745,-1.669079801300665,3.610411263877124,False,,
MIR601,-0.06519804699619325,-0.7832965214369791,-0.4242472842165862,2.2206168576676384,False,,
MIR603,-1.0601115245358093,-1.2072775911688551,-1.133694557852332,2.300463798963296,False,,
MIR604,1.2474745901919848,-0.1899396952378105,0.5287674474770871,1.1955338208858783,False,,
MIR605,-0.6256244132383273,-0.6562946420071203,-0.6409595276227238,3.666838930800552,False,,
MIR6068,-0.6449150101033776,0.2405959110782282,-0.2021595495125747,1.1672937222250122,False,,
MIR6070,-0.14106086009888408,0.20523011042070305,0.032084625160909486,2.3365436725251607,False,,
MIR6071,-0.4599131011523756,-0.5264781861415138,-0.4931956436469447,5.644733090574896,False,,
MIR6073,-0.7467588415207165,-0.5634523271171639,-0.6551055843189402,4.034121792850096,False,,
MIR6075,-0.9158137917607845,-0.592929699117646,-0.7543717454392153,2.768109291435677,False,,
MIR6076,-0.1348064094753627,-0.3390027235599429,-0.2369045665176528,2.447274574941419,False,,
MIR6077,0.07506585827378975,0.06005770618490924,0.0675617822293495,3.6014291353203993,False,,
MIR6081,-0.03658026624691102,-0.4773377727374488,-0.2569590194921799,2.2914402362205775,False,,
MIR6084,1.7558224356961167,-0.17211760676808252,0.7918524144640171,1.4806771546357804,False,,
MIR6085,0.4559167003769099,-0.03238894860864494,0.21176387588413248,0.8780810826164002,False,,
MIR6088,0.9473559294395915,0.48576027617664375,0.7165581028081176,3.454921021775762,False,,
MIR6089,0.5619702248297398,0.8975489721920313,0.7297595985108856,3.6426193478244193,False,,
MIR6090,-0.17767358442585213,0.317984771101373,0.07015559333776045,6.107868650415399,False,,
MIR610,0.6571741713583339,0.6010860304698169,0.6291301009140754,1.8350429095781597,False,,
MIR611,-0.05753976058780186,-0.17886023175021037,-0.11819999616900612,3.8756173954947717,False,,
MIR612,1.13272700498817,0.08132069945185316,0.6070238522200115,2.483782004748879,False,,
MIR6124,-0.27836163645181733,-0.8942646881786644,-0.5863131623152409,4.235577685489962,False,,
MIR6131,-1.4498359363992557,-1.2869561741824729,-1.3683960552908643,3.9365824245868697,False,,
MIR6133,-0.9426241106589393,-0.09965875826713932,-0.5211414344630393,1.3483532783686663,False,,
MIR614,-0.8049056964207382,-0.33607314702838975,-0.570489421724564,2.9137439303940535,False,,
MIR615,1.3206038932576432,-0.013858718368544576,0.6533725874445493,2.942817295979086,False,,
MIR616,1.1121472360881763,0.2622262705929601,0.6871867533405682,3.1316413461496637,False,,
MIR618,-0.0014667911054442317,0.41132623589191875,0.20492972239323726,1.78421602529946,False,,
MIR619,-0.6174125667891124,-0.23422220638790137,-0.4258173865885069,5.9107939179350195,False,,
MIR623,-0.6275479750751831,-0.7087645001611191,-0.6681562376181511,3.9592865312869368,False,,
MIR627,-0.2250112772716477,-0.5511990265529932,-0.3881051519123205,1.009402443587454,False,,
MIR640,0.8879904492686665,0.3018282915017678,0.5949093703852172,1.780030953319545,False,,
MIR646HG,0.07771070698230398,0.3491846233644189,0.21344766517336144,2.5307092607033925,False,,
MIR6499,-0.03874493494421749,-0.4255448436969198,-0.23214488932056865,2.880114826868795,False,,
MIR6506,-0.5733470381046908,-1.4487552199413873,-1.011051129023039,2.294248771767115,False,,
MIR6509,0.5406663719734754,0.2705933741443385,0.40562987305890696,2.8429693059198615,False,,
MIR6511B1,0.17977102437135795,-0.45094011491946384,-0.13558454527405295,2.213925289232091,False,,
MIR6512,0.018230391646508082,0.12365159057010722,0.07094099110830765,3.412949342192652,False,,
MIR670HG,0.18010615196496582,0.3189246319945732,0.24951539197976952,1.1293166521264433,False,,
MIR6720,1.020480776229543,1.2484536513420401,1.1344672137857916,1.8978293304669027,False,,
MIR6730,0.42910496785464725,-0.34143147755575987,0.04383674514944369,3.2487803566521145,False,,
MIR6736,-0.41953297316506655,-0.030214401671905033,-0.2248736874184858,3.2913530274170792,False,,
MIR6745,-0.014217420436951622,0.20138907856558697,0.09358582906431767,1.6839952967775196,False,,
MIR6764,-0.3702801859794196,0.005834230089377446,-0.18222297794502107,3.223713328741787,False,,
MIR6765,-0.008549200345222996,-0.38148407762552083,-0.19501663898537192,2.0344072614950406,False,,
MIR6768,-1.223343092334404,-0.7531762679931588,-0.9882596801637814,2.233705941525146,False,,
MIR6781,0.2041978203385879,0.1881804450031601,0.196189132670874,1.5304636755860503,False,,
MIR6782,-1.183393880384715,-0.5069045654544375,-0.8451492229195763,3.0804522520253137,False,,
MIR6791,0.3140619182881217,0.03511789838285395,0.17458990833548782,3.5376545936681922,False,,
MIR6797,-0.6080707177174913,-0.44481220417576606,-0.5264414609466287,2.5607866083500377,False,,
MIR6799,0.4696421807181572,-1.0036334824444202,-0.2669956508631315,2.617615020973721,False,,
MIR6809,-0.0632646356114357,-0.4328252479067136,-0.24804494175907466,3.3252664565738623,False,,
MIR6810,-0.7755631195663724,-0.7803756726395896,-0.777969396102981,3.7669219063600288,False,,
MIR6811,0.805844578634477,-0.022805693119314574,0.3915194427575812,1.0489876295828686,False,,
MIR6815,0.9811086006110326,-0.5152522985109205,0.23292815105005604,0.9708644120428452,False,,
MIR6819,0.126103867989106,0.6105048287476107,0.36830434836835835,2.641137758791287,False,,
MIR6820,-0.1552697653310562,-0.21739686717059614,-0.18633331625082616,1.678163486166481,False,,
MIR6821,0.39734090788557497,0.3266894959640916,0.3620152019248333,2.767209438511188,False,,
MIR6825,-0.1903315477883658,0.22911470990849336,0.01939158106006378,3.0361598690675478,False,,
MIR6827,-0.49244663766485175,-0.05228827622292709,-0.2723674569438894,2.490138007202128,False,,
MIR6830,0.1823384178355134,0.03977391548084075,0.11105616665817708,5.142423347091531,False,,
MIR6838,0.09565253160875153,-0.08504659965618577,0.005302965976282881,3.0955504785185255,False,,
MIR6844,-1.5088652952090649,-1.720298245156611,-1.6145817701828378,2.6295743745923574,False,,
MIR6848,0.576644898672092,-0.41737535706387185,0.07963477080411008,2.0430663500923307,False,,
MIR6853,-0.2120186397195476,-1.1306155678551437,-0.6713171037873457,2.273905502176857,False,,
MIR6854,-1.432025310860698,-0.5615557311850634,-0.9967905210228807,4.3460019836136805,False,,
MIR6860,0.14242315932085647,0.17366915679353534,0.1580461580571959,3.231028831481639,False,,
MIR6876,-0.5269591866295218,-0.9285471539663739,-0.7277531702979478,4.425134003336528,False,,
MIR6887,0.33317169872392327,0.10889916502530994,0.2210354318746166,4.341478575229065,False,,
MIR6888,0.37791730546928726,-0.0033771681868177694,0.18727006864123474,1.3706737583157755,False,,
MIR7-3HG,0.9215109767417786,-0.028856764339349805,0.4463271062012144,2.040320672433826,False,,
MIR708,0.19151428643695922,0.799181526972053,0.4953479067045061,1.6446404480192889,False,,
MIR7107,-0.17311109220612453,0.1181197786007262,-0.027495656802699164,2.832278157729928,False,,
MIR7110,-0.1005436418015615,-0.39264498051964436,-0.24659431116060293,1.1108632651361685,False,,
MIR7153,0.3387417523513563,-0.2538612615532927,0.042440245399031795,1.7514845288642766,False,,
MIR7160,-0.4733079493638812,-1.228586444193592,-0.8509471967787366,2.304129285590996,False,,
MIR7161,1.007610733402412,0.8809693405043111,0.9442900369533616,0.5328116178161314,False,,
MIR718,-0.03038809004941312,0.12781206920631905,0.04871198957845296,1.0363180537827021,False,,
MIR744,-0.810245215487214,-0.35642071715313106,-0.5833329663201725,2.892819634530946,False,,
MIR760,0.18971019343947937,0.24389814055127435,0.21680416699537686,3.2890315379981363,False,,
MIR762HG,0.10996594863099718,0.5293924915117132,0.3196792200713552,2.433682361983681,False,,
MIR769,-0.3380926014280201,0.5110015613770909,0.08645447997453537,2.3563664401447277,False,,
MIR770,-0.3784102855798397,-1.0112629104457158,-0.6948365980127778,1.341310597353016,False,,
MIR7843,-1.112491685397836,-0.27429196440790093,-0.6933918249028684,2.0216635664484635,False,,
MIR7844,-1.1381665434808785,0.07523199561330784,-0.5314672739337853,1.3363116839007692,False,,
MIR7846,0.07701279810483452,0.11457343779823237,0.09579311795153345,1.5539990639423948,False,,
MIR7849,-1.1446700917456443,-0.8721181333712438,-1.008394112558444,2.2907110224938467,False,,
MIR7850,0.08931259743271003,-0.26111228902955297,-0.08589984579842147,4.77909476302155,False,,
MIR7854,-0.5238257562198174,-0.23966343467374074,-0.3817445954467791,3.4931384492631103,False,,
MIR7855,-0.12860983948174676,-0.6388490149306799,-0.38372942720621334,1.2308725615231315,False,,
MIR7974,-0.33835798924755833,0.2878892113534737,-0.02523438894704233,2.624187842639114,False,,
MIR7976,0.8395626696418257,0.2382670541800127,0.5389148619109192,0.9716855434177907,False,,
MIR7977,0.3036526141422068,0.2793987395625367,0.29152567685237174,0.8077343441555517,False,,
MIR8052,-1.3872954555459203,-1.108704627640098,-1.2480000415930093,2.7294667252236358,False,,
MIR8053,-0.2916970657705218,-0.08568298609765068,-0.18869002593408624,1.1465561380007931,False,,
MIR8064,-0.49794357629756947,-0.6842481632446273,-0.5910958697710984,4.279018725123942,False,,
MIR8066,-1.1232560691622913,-1.0734939613417105,-1.0983750152520009,2.306711099795416,False,,
MIR8067,-1.1312810821870478,-0.784516168176522,-0.9578986251817849,4.233353135411555,False,,
MIR8072,0.22969715332078033,0.8960745813288247,0.5628858673248025,2.2800444868274536,False,,
MIR8073,0.5975264728049741,0.33813360076368015,0.4678300367843271,3.1104384552600095,False,,
MIR8078,0.8957878920706486,0.9776987195396407,0.9367433058051446,1.4153575407082997,False,,
MIR8079,0.4245567767322076,-0.9367106015401921,-0.2560769124039923,1.539164773508012,False,,
MIR8082,-0.46588582921629196,1.5583419534448644,0.5462280621142862,0.7899894943652984,False,,
MIR8085,0.8910511906799232,-0.9170932716840439,-0.013021040502060321,1.9461420721182516,False,,
MIR8086,-0.05824167930619506,-0.7106061271836825,-0.3844239032449388,4.599629966900059,False,,
MIR874,0.12905868864479308,-1.4371751207201047,-0.6540582160376558,1.8194998890432383,False,,
MIR9-1HG,-0.1280371550844004,0.16639407100282,0.019178457959209805,5.487063352206352,False,,
MIR9-3HG,-0.2162194180804109,-0.23802344605959114,-0.22712143207000102,4.77027080134183,False,,
MIR92B,0.0758159549160462,0.9580845350265457,0.5169502449712959,3.442198655945905,False,,
MIR933,0.28651819241026466,-0.029492962267521516,0.12851261507137157,2.157823543837334,False,,
MIR935,0.7068391449901679,-0.32087479609422265,0.1929821744479726,1.2840175663420756,False,,
MIR936,-0.6494169976212416,-0.7368336349040696,-0.6931253162626556,4.183925246140423,False,,
MIR938,-0.18816646664230685,-1.2186543004752395,-0.7034103835587732,2.2990825421383567,False,,
MIR942,-0.07460175874707975,0.25790289950828926,0.09165057038060476,2.206176805134039,False,,
MIR99AHG,-0.6766243897693256,-0.3464223676124041,-0.5115233786908648,6.259476876692509,False,,
MIRLET7A1,-1.1648856482360346,-0.7529786697723667,-0.9589321590042006,1.7497169976871738,False,,
MIRLET7A2,-0.4938088309355666,-0.3893672137046042,-0.4415880223200854,1.0417987634053996,False,,
MIRLET7A3,-0.10339867682469173,0.3993986195775956,0.14799997137645193,3.2918120776747144,False,,
MIRLET7B,0.7593058588201949,0.5618158314821176,0.6605608451511562,3.213582160417118,False,,
MIRLET7BHG,0.4512806063356436,0.16481398540817782,0.3080472958719107,5.719981132241389,False,,
MIRLET7I,0.5372142502700141,0.34592660196010705,0.4415704261150606,4.920836732049993,False,,
MIS18A,-0.11969762954439922,0.11140546365485005,-0.004146082944774587,4.158527600608792,False,,
MIS18BP1,-0.17704078011677282,0.3479765360262981,0.08546787795476263,5.130828852363421,False,,
MISP,-0.12843488840168327,-0.30966747036736475,-0.219051179384524,5.386244091017495,False,,
MISP3,0.5114420864518268,0.5939419646083364,0.5526920255300816,4.071821725124663,False,,
MITD1,-0.06260595109032163,-0.538076567745307,-0.3003412594178143,4.540185474540325,False,,
MITF,-0.10051026811891539,-0.1654876071095721,-0.13299893761424375,5.695366340362869,False,,
MIX23,-0.32632483260343204,-0.062152993363984166,-0.1942389129837081,4.13852936019333,False,,
MKI67,-0.8407774475729366,0.32959970146244233,-0.25558887305524713,3.3268176177299775,False,,naiv
MKKS,0.09209569357170633,-0.19612519280974006,-0.052014749619016865,4.581477073055539,False,,
MKLN1,0.12840167892178478,-0.09197598287117081,0.018212848025306982,4.8030624256952885,False,,
MKLN1-AS,0.3496740930468758,0.09814169472248357,0.2239078938846797,3.8705511064323663,False,,
MKNK1,0.17784770089908442,0.1345626272529472,0.1562051640760158,5.501806411536964,False,,
MKNK1-AS1,-0.91423992999127,-1.364106846176146,-1.139173388083708,4.346489741638006,False,,
MKNK2,1.0549835412587556,0.3599106500364617,0.7074470956476087,3.4865051156204685,False,,
MKRN1,-0.037671433624745454,0.11339234423639333,0.03786045530582394,5.167264698657746,False,,
MKRN2,-0.22296934664606916,0.08520412760014473,-0.06888260952296221,5.20063876378144,False,,
MKRN2OS,0.5890070321511294,-0.31147740774358734,0.13876481220377102,2.572668289455,False,,
MKRN3,-0.19527123897174237,-0.020380853689293765,-0.10782604633051807,3.5994984111798023,False,,
MKS1,-0.01794736656830498,0.35552992609800604,0.16879127976485053,4.430142759340604,False,,
MKX,0.35565255190154943,0.5416366461889872,0.4486445990452683,3.354900066178782,False,,
MKX-AS1,0.5106310044934346,1.178282219059003,0.8444566117762188,1.231599526102613,False,,
MLC1,0.18457602323602051,-1.0244622908277154,-0.41994313379584747,3.460945040863585,False,,
MLEC,0.13917117594817885,0.32427113247144845,0.23172115420981365,5.892376559639975,False,,
MLF2,0.051926655187661375,0.21564635470442628,0.13378650494604383,6.0371019797671055,False,,
MLH1,-0.7088679962090256,-0.43289019016836283,-0.5708790931886942,4.410608751425512,False,,
MLH3,-1.105444757155091,-0.5987335686473534,-0.8520891629012222,4.176045447805595,False,,
MLIP,-1.6572850131653545,-1.4939863343415785,-1.5756356737534665,3.935878760121827,False,,
MLIP-AS1,0.9576347512647903,0.8884112053982758,0.923022978331533,1.1320408951721435,False,,
MLKL,0.351640850197672,0.18615811778974134,0.26889948399370667,4.424642649132153,False,,
MLLT1,0.822476930510935,0.9453734360622494,0.8839251832865922,4.301715488588193,False,,
MLLT10,0.06662238572354529,0.3407416224778457,0.20368200410069548,5.640181946529221,False,,
MLLT11,-0.6306186037598152,-0.6335802569583904,-0.6320994303591028,4.501634218448438,False,,
MLLT3,-0.265021271145339,-0.0026870950323969467,-0.13385418308886798,5.119993247115751,False,,
MLLT6,1.014700692451806,0.6103087965689404,0.8125047445103732,2.9394778782026356,False,,
