"symbol","MSC_8A","CHON_8A","MSC_2454e","CHON_2454e"
"PADI4",0.0490543359128069,0.0525082723070147,0.0517796985831515,0.0520526082243455
"PADI6",0.0457747791595817,0.0555330688731322,0.051281654192026,0.050629754239775
"RCC2",0.0451885256681879,0.0485959757053567,0.0511415745918688,0.0507426719810454
"ARHGEF10L",0.0465644275535271,0.0499202401960741,0.0507772730393326,0.0520452133734329
"ACTL8",0.0482087438773838,0.054230236783548,0.0497805564847523,0.0506870754308631
"IGSF21",0.0459675045888624,0.0552579267931424,0.0506691811015662,0.0507977898977885
"KLHDC7A",0.052124359502667,0.0549469315794134,0.0516281580741208,0.0510300201490171
"PAX7",0.0484190789502538,0.054754003602584,0.0508908161528601,0.0506504236267627
"TAS1R2",0.0469417497869909,0.0516259220956322,0.0516432713623775,0.050563401597218
"ALDH4A1",0.0436915525959483,0.0486993675069624,0.0528059039048443,0.0502888533054408
"IFFO2",0.0464198802637207,0.0502869096823588,0.0530588613001387,0.0510236021059413
"UBR4",0.0531773039890452,0.0504277047576852,0.0519729840031524,0.0532541121507738
"EMC1",0.0479471453452902,0.0484286354679569,0.0517129859539831,0.0536002822493948
"MRTO4",0.0479208525472672,0.0484159519899905,0.0517075368179111,0.0536022065782002
"AKR7L",0.0452315096593304,0.0497653302188482,0.0514144441711344,0.0536056867408225
"AKR7A3",0.0448273617701274,0.0512636237352047,0.0514729100962443,0.0532402312170649
"AKR7A2",0.0445191965923376,0.0532096734386461,0.0512972434819743,0.0525413426238654
"SLC66A1",0.0445308414285767,0.0532186655912304,0.0512945697987293,0.0525367419808367
"CAPZB",0.0470105696048731,0.0539558141930638,0.0513591940140339,0.0529384198750556
"MICOS10",0.04694922017158,0.0540082570179402,0.0513721811973723,0.0529349300552778
"NBL1",0.0495971149911732,0.0505114513463772,0.0530321633835627,0.0531642201022324
"MICOS10-NBL1",0.0495909194097267,0.0505038827613353,0.0530309606275846,0.0531670561803301
"HTR6",0.0457654154210272,0.0496421078495036,0.0523652493298196,0.0537079454477158
"TMCO4",0.0535084147867122,0.0544686554174351,0.0517798679983173,0.0521647847556219
"RNF186",0.0537707578839163,0.0546580776587152,0.0520723303822497,0.052492163081575
"OTUD3",0.053737133044393,0.0548196199006256,0.0536349137924662,0.0538362040411738
"PLA2G2E",0.0521700607719775,0.0557703143296972,0.0525639092119053,0.0541144981670948
