symbol,delta,n_sonden,donor_konsistent
MCEMP1,0.009629304999999996,2,0.0
MCF2,0.03546370166666667,2,0.0
MCF2L,0.013372208333333333,2,0.5
MCF2L2,0.01901204333333335,2,0.5
MCFD2,-0.002707548333333334,2,1.0
MCFP,0.018575670000000006,1,0.0
MCHR2,0.04848763333333333,1,1.0
MCL1,0.009124740000000001,1,0.0
MCM10,-2.936666666666805e-05,1,0.0
MCM2,0.0034045699999999983,2,0.0
MCM3,-0.002815171666666667,2,0.5
MCM3AP,0.011971533333333345,2,0.5
MCM4,0.001517601666666669,2,0.0
MCM5,-0.012891450000000026,2,0.0
MCM6,0.002003400000000001,2,0.0
MCM7,0.010999505,2,0.5
MCMDC1,-0.0041812,1,0.0
MCOLN1,0.005824138333333331,2,0.5
MCOLN3,0.015722796166666664,2,0.5
MCPH1,0.011354233333333333,1,0.0
MCRS1,-0.0012472533333333343,2,0.0
MCTS1,0.09228512166666668,2,0.5
MDC1,-0.0026665599999999997,2,0.5
MDFI,0.009577186666666664,2,0.5
MDH1,-0.0011388799999999986,2,0.5
MDH1B,-0.005517083333333335,1,0.0
MDH2,0.005372361666666667,2,0.0
MDK,7.116833333333308e-05,2,0.0
MDM1,-0.002213653333333334,2,1.0
MDM2,0.004560434999999998,2,0.0
MDM4,0.0033257374999999994,2,0.0
MDN1,-0.00930333,1,0.0
MDP-1,0.004858866666666668,2,0.5
MDS025,-0.0005392090000000002,1,1.0
MDS028,0.00016932950000000035,2,0.0
MDS032,0.006097246666666673,2,0.0
MDS1,0.035379864999999996,2,1.0
ME1,-0.002226903333333332,2,0.0
ME2,0.0012896583333333366,2,0.0
ME3,0.0033766033333333337,2,0.0
MEA1,0.013419343333333335,2,0.5
MECP2,0.09088623333333334,2,0.5
MED12,0.11704782166666666,2,0.0
MED18,-0.00014750500000000025,2,0.0
MED19,0.0029971850000000003,2,0.5
MED31,0.0003134866666666663,2,0.5
MED4,-0.009076585000000002,2,0.5
MED6,0.004735519999999997,2,0.5
MED8,-0.0027350723333333334,2,0.5
MED9,-0.002941493333333335,1,0.0
MEF2A,-0.0005770999999999601,1,0.0
MEF2B,0.008331873333333333,2,1.0
MEF2C,0.008227633333333333,2,0.5
MEF2D,0.012481295000000003,2,0.0
MEFV,0.03553808333333333,2,0.0
MEG3,0.010354266666666667,4,0.5
MEGF10,0.010946886666666667,2,0.0
MEGF11,0.005832075166666666,2,1.0
MEIS1,0.0103484505,2,0.5
MEIS2,0.020018543333333336,2,0.5
MEIS3,0.012785475000000003,2,0.5
MELK,0.017064153333333335,2,0.5
MEN1,0.00844693166666668,2,1.0
MEOX1,0.039502600000000034,1,0.0
MEOX2,0.006963773333333331,2,0.0
MEP1A,-0.0056843166666666525,2,0.0
MEP1B,-0.022122300000000022,1,0.0
MEPE,0.014528450000000026,2,0.0
MERTK,0.02757753366666669,2,0.0
MESDC1,-0.003467444999999999,2,0.0
MESP1,0.007065445000000007,2,0.0
MEST,0.007437891666666663,4,0.25
MET,0.045309015,2,0.5
METAP1,-0.00116363333333334,2,0.0
METAP2,0.006705401666666669,2,0.0
METRN,0.025436294999999998,2,0.5
METTL1,0.011714466666666609,2,0.0
METTL2B,-0.0064452849999999985,2,0.0
METTL4,-0.012727283333333334,1,1.0
METTL7A,0.0015559333333333505,2,0.0
METTL7B,-0.005411896666666673,1,0.0
MFAP1,-0.014608931666666668,2,0.0
MFAP2,-0.042842616666666666,2,0.0
MFAP3,0.01442726666666668,1,0.0
MFAP4,0.010488695000000001,2,0.0
MFAP5,-0.003692355000000001,2,0.0
MFGE8,0.05780333000000001,2,1.0
MFHAS1,0.0036708133333333334,1,0.0
MFI2,0.0113104155,2,0.5
MFN1,-0.0020232483333333345,2,0.0
MFN2,0.0016211196666666666,2,0.5
MFNG,0.015947618333333337,2,0.0
MFRP,0.008620800000000014,2,1.0
MFSD1,0.0062638450000000005,2,0.5
MFSD2,-0.006232918333333332,2,0.0
MFSD3,0.0031604466666666636,1,0.0
MFSD4,-0.004229920000000001,1,1.0
MFSD5,0.00894306666666667,2,0.5
MFSD7,0.031712550000000006,2,0.0
MGAM,0.04843618333333334,2,0.0
MGAT1,-0.004058045000000001,2,0.0
MGAT2,-0.003081550000000002,1,0.0
MGAT3,0.003501946666666664,1,0.0
MGAT4A,-0.017749600000000015,1,0.0
MGAT4B,0.005923130000000001,1,1.0
MGAT4C,0.04801456666666667,1,0.0
MGAT5,-0.005316999999999979,1,0.0
MGAT5B,-0.0001484316666666638,2,0.0
MGC10433,0.00856458,2,0.0
MGC10471,0.009089835000000001,2,0.0
MGC10911,-0.007435148333333333,2,0.0
MGC10992,0.0013184348333333323,2,0.0
MGC10993,0.028109577499999986,2,0.5
MGC11102,0.002166226666666667,2,0.0
MGC11257,0.0378491666666667,2,0.5
MGC11266,-0.0030049683333333325,2,0.0
MGC11271,0.0006183799999999993,2,0.5
MGC11332,-0.0009021466666666671,2,0.5
MGC11335,0.029411951666666672,2,0.5
MGC12966,0.003710755,2,0.0
MGC12981,0.0017092476666666662,1,0.0
MGC13017,0.04872916666666666,1,1.0
MGC13024,0.0039428225,2,0.5
MGC13034,-0.0027600833333333483,2,0.0
MGC13040,0.0038290566666666663,2,0.5
MGC13096,0.005162456833333333,2,0.0
MGC13125,0.01876175,2,0.5
MGC13138,0.002753895666666667,2,0.5
MGC13168,-0.006123183333333337,2,0.5
MGC13170,0.0037818266666666675,2,0.5
MGC14141,0.002817536666666668,2,0.5
MGC14289,0.018964843333333332,2,0.0
MGC14376,0.011828638333333336,2,0.0
MGC15407,-0.008384068333333326,2,0.5
MGC15416,-0.00945849999999998,1,0.0
MGC15476,0.010091316666666664,2,0.0
MGC15523,0.04235635000000002,2,0.0
MGC15763,-0.01428110000000001,1,1.0
MGC15875,0.006315801666666669,2,0.0
MGC15912,0.004473000000000005,2,0.5
MGC16028,0.006724440833333333,2,1.0
MGC16169,-0.007850975000000001,2,0.5
MGC16186,-0.028711599999999986,1,0.0
MGC16291,-0.023707266666666678,2,0.0
MGC16372,0.003998998333333336,2,0.5
MGC16943,0.0035915933333333333,2,1.0
MGC17330,0.008554975,2,1.0
MGC17839,0.0026640550000000007,2,0.5
MGC18079,0.020715200000000003,2,0.5
MGC19604,0.007833448333333336,2,0.0
MGC20255,-0.010336276666666665,2,0.5
MGC21830,0.012900983333333338,2,0.5
MGC22001,0.021631683333333318,2,0.0
MGC22793,0.008947611666666671,2,0.0
MGC23244,0.04891351666666665,2,0.5
MGC23280,0.005300734999999999,2,0.0
MGC2408,-0.0051164,1,1.0
MGC24381,0.014007934999999996,2,1.0
MGC2463,0.014661283333333348,2,0.0
MGC24665,0.04874604833333333,2,0.5
MGC2474,0.0027103066666666637,2,0.5
MGC24975,-0.009632450000000015,2,0.5
MGC2574,-0.0005439399999999817,2,0.5
MGC2654,0.015140986666666667,1,0.0
MGC26744,0.023063220000000002,2,0.5
MGC26816,0.011206550000000004,2,0.5
MGC26856,-0.0025791716666666645,2,0.0
MGC26885,0.00994459,2,0.0
MGC26963,-0.07586456666666665,1,0.0
MGC27016,0.010982583333333342,2,0.5
MGC27121,0.020657033333333314,2,0.0
MGC2747,0.0004269666666666394,1,0.0
MGC2749,-0.0007182250000000057,2,0.0
MGC2803,0.026825026666666668,2,0.5
MGC29671,0.025630950000000007,2,0.5
MGC29891,-0.0023112233333333347,2,0.0
MGC29898,-0.0017180483333333325,2,0.0
MGC3020,0.003299933333333336,2,0.0
MGC3101,0.011757450000000013,2,0.0
MGC3121,0.007634365000000001,2,0.0
MGC3123,0.017195183333333336,2,1.0
MGC31967,0.006888733333333331,2,0.0
MGC32020,0.0015338051666666673,2,0.0
MGC3207,0.0025990749999999984,2,0.0
MGC3265,0.001728671666666667,2,1.0
MGC33214,0.002341615,2,0.0
MGC33302,-0.006898745833333334,8,0.25
MGC33367,-0.014571450000000022,2,0.0
MGC33407,0.015938383333333344,2,0.0
MGC33486,0.027908523333333334,2,0.5
MGC33530,-0.0026953133333333336,2,0.0
MGC33600,0.009356333833333333,2,0.5
MGC33648,0.008389586666666672,2,0.5
MGC33839,0.022662416666666643,2,0.5
MGC33926,-0.0018364426666666652,1,0.0
MGC33948,-0.0012502783333333347,2,0.0
MGC34646,-0.003895213333333335,2,0.0
MGC34647,0.039137066666666664,2,0.5
MGC34713,-0.001240711333333333,2,0.5
MGC34732,0.002724228333333348,2,0.5
MGC34824,0.10336133333333332,1,1.0
MGC34830,-0.01150983333333333,2,0.0
MGC35043,0.004083881666666662,2,0.0
MGC35048,-0.004067266666666661,2,0.5
MGC35154,0.007774900000000011,2,0.0
MGC35169,0.007223866666666689,2,0.0
MGC35206,0.01036526666666667,2,0.0
MGC35212,0.0016096833333333245,2,0.0
MGC35295,-0.031452033333333324,2,0.5
MGC35308,0.029061115000000005,2,0.0
MGC3731,0.010006796666666665,2,0.0
MGC39497,0.006228016666666655,1,0.0
MGC39518,-0.007259136666666666,1,0.0
MGC39545,0.01630128833333333,2,0.0
MGC39581,0.0007666116666666667,2,0.0
MGC39606,0.10915739166666666,2,0.0
MGC39633,0.00136927166666666,2,0.0
MGC39662,0.004829828333333333,2,0.0
MGC39681,0.023100583333333292,2,0.5
MGC39715,0.0009452999999999961,2,0.0
MGC40168,0.007942800000000028,2,0.5
MGC40178,0.012084533333333342,1,0.0
MGC40222,-0.010306583333333324,2,0.5
MGC40579,0.002039723333333335,2,0.0
MGC4093,0.002668746666666667,2,0.0
MGC4172,0.006850347333333334,2,0.5
MGC41945,-0.012484849999999981,2,0.0
MGC42105,0.0005246575000000004,2,0.0
MGC42630,0.01590956666666667,2,0.0
MGC4266,0.0073813866666666665,2,0.5
MGC4268,0.014528961666666666,2,0.5
MGC43122,-0.0010518799999999996,2,0.0
MGC4399,0.02050745666666666,2,0.0
MGC44505,0.04127095,2,0.0
MGC4562,0.0029411216666666664,2,0.5
MGC45800,0.030708058333333333,2,0.0
MGC4618,-0.028051799999999977,1,0.0
MGC46496,-0.008118015,2,0.0
MGC4677,-0.003252219999999998,1,0.0
MGC4825,-0.0643885,1,1.0
MGC48595,-0.019225800000000015,2,1.0
MGC48915,-0.0366146,1,0.0
MGC50273,-0.02068571666666665,2,0.5
MGC50372,0.003363166666666658,1,0.0
MGC50559,0.0016912433333333343,2,1.0
MGC50721,-0.004807671666666666,2,0.0
MGC50811,0.010686286666666694,2,0.0
MGC52057,0.003345968333333333,2,0.5
MGC52282,0.02626269999999999,1,0.0
MGC5242,-0.0028525355000000004,2,0.0
MGC52423,0.025865666666666655,2,0.0
MGC5297,0.022945166666666683,1,0.0
MGC5509,0.003272196666666663,1,0.0
MGC62100,0.01067371666666667,2,0.0
MGC7036,0.011570567833333345,2,0.0
MGC72075,0.002473814999999987,2,0.0
MGC9712,0.03427206666666669,2,0.5
MGC9850,0.039249171666666666,2,0.5
MGEA5,0.006296839999999998,2,0.0
MGLL,0.004272033333333328,1,0.0
MGMT,-0.009775844999999997,4,0.0
MGP,0.03396638166666666,2,0.0
MGST1,0.011626533333333374,1,0.0
MGST2,-0.005683060000000018,2,0.0
MGST3,0.0026939933333333336,2,0.5
MIA,-0.0023133000000000368,1,0.0
MIA2,0.01790956666666667,1,0.0
MIB1,0.0025773665,2,0.5
MICA,-0.0019298233333333319,2,0.0
MICAL-L1,0.0034986095,2,0.5
MICAL-L2,0.02530342333333333,2,0.5
MICAL1,-0.0025809566666666686,2,0.0
MICAL2,0.007805364999999998,2,0.5
MICB,-0.001065986666666667,1,0.0
MID1,0.019400060000000004,2,0.0
MID1IP1,0.058382985,2,0.5
MID2,0.08568476666666666,2,0.0
MIF,0.008246018333333334,2,0.5
MIF4GD,0.00029058333333333264,2,0.0
MINA,0.03267249766666667,2,1.0
MINPP1,-0.0036710866666666664,2,0.0
MIOX,0.035592466666666676,1,0.0
MIP,-0.006740033333333303,2,0.0
MIPEP,-0.0012322766666666637,1,0.0
MIPOL1,0.010811759999999998,2,0.5
MIR16,0.0032237550000000005,2,0.0
MIS12,0.0016314333333333024,1,0.0
MITF,0.009130048333333335,2,0.5
MIXL1,0.020773568333333332,2,0.5
MIZF,0.004066438333333334,2,0.0
MKI67,0.001991363333333334,1,0.0
MKI67IP,0.0027328983333333333,2,0.5
MKKS,-0.011744058333333331,2,0.5
MKL1,0.019988703333333337,2,0.0
MKLN1,0.013830466666666671,1,0.0
MKNK1,0.010542496666666665,2,0.5
MKNK2,0.014563014999999993,2,0.5
MKRN1,0.008091708333333331,2,0.0
MKRN2,0.007628098333333333,2,0.5
MKRN3,-0.016841074999999994,4,0.0
MKS1,-0.006372083333333334,2,0.0
MLANA,-0.0032406833333333265,2,1.0
MLC1,0.051566716666666665,2,0.0
MLC1SA,0.030851000000000003,2,1.0
MLCK,0.029180288333333332,2,1.0
MLF1,0.004130026,2,0.5
MLF1IP,0.00040314400000000035,2,0.5
MLF2,-0.0018353564999999993,2,0.0
MLH1,-0.016111983333333333,3,0.3333333333333333
MLH3,0.007595174999999998,2,0.5
MLL,0.018557578333333335,2,1.0
MLL2,0.08034270000000006,1,1.0
MLL3,0.05721943,2,1.0
MLL4,0.0298909415,2,0.5
MLL5,0.007227688333333334,2,0.0
MLLT1,0.0023772866666666643,1,1.0
MLLT10,0.06797628000000001,1,1.0
MLLT11,0.0015584249999999987,2,0.0
MLLT3,0.0006181833333333332,2,0.0
MLLT4,0.003955743333333332,1,0.0
MLLT6,0.08512593333333333,2,1.0
MLLT7,0.045172649999999995,2,0.0
MLN,-0.005963333333333339,2,0.0
MLNR,0.002090556666666663,2,0.5
MLPH,-0.004097695,2,0.0
MLR1,0.02084331,2,0.5
MLR2,0.017886225,2,0.5
MLSTD1,0.0026398000000000246,2,0.0
MLSTD2,-0.0036647066666666665,1,0.0
MLX,0.00331993000000001,2,0.0
MLXIP,0.0056785666666666805,2,0.0
MLZE,-0.00781486666666667,2,0.5
MMAA,0.021606333333333356,1,1.0
MMAB,0.0035590150000000013,2,0.0
MMD,0.02191056666666666,2,0.0
MME,-0.012986873333333336,2,0.5
MMP1,-0.014775099999999985,2,0.5
MMP10,-0.01387856666666669,2,0.0
MMP11,0.016182100000000015,1,0.0
MMP12,-0.014952066666666633,1,0.0
MMP13,0.01621758333333334,2,0.0
MMP14,0.011826766666666664,2,0.5
MMP15,-0.006091496666666669,1,1.0
MMP16,0.0046807413333333344,2,0.0
MMP17,0.10895388166666668,2,0.5
MMP19,0.021191853333333344,2,0.0
MMP2,0.020171588333333334,2,0.5
MMP20,-0.029343099999999993,1,0.0
MMP21,0.012922483333333307,2,0.0
MMP24,0.013874743333333347,2,0.0
MMP25,0.01454127333333333,2,0.5
MMP26,0.0032542999999999322,1,0.0
MMP27,-0.01949717666666667,1,0.0
MMP3,-0.050078786666666666,2,1.0
MMP7,-0.15817356666666663,1,1.0
MMP8,0.008232799999999985,2,0.5
MMP9,0.036065344999999985,2,0.0
MMRN1,0.017856033333333337,1,0.0
MMRN2,0.034050816666666685,2,0.5
MMS19L,0.0046627816666666684,2,1.0
MN1,0.005221375000000003,2,1.0
MNAT1,0.010668296666666667,1,0.0
MNDA,0.04028396666666667,1,0.0
MNS1,0.005797987166666667,2,0.5
MNT,0.0366564,1,1.0
MOAP1,0.008823986666666665,2,1.0
MOBK1B,-0.001518650000000001,1,0.0
MOBKL2A,0.13239906666666665,1,1.0
MOBKL2B,0.03071853833333333,2,1.0
MOBKL2C,0.013702866666666666,1,0.0
MOBP,0.009800700000000032,1,0.0
MOCOS,0.015721991666666667,2,0.0
MOCS1,0.11666296666666667,2,1.0
MOCS2,0.002526036666666667,2,0.5
MOCS3,-0.0017540683333333333,2,0.0
MOG,0.031632483333333294,2,0.5
MOGAT2,0.003224416666666701,2,0.5
MON1A,-0.0003028673333333318,2,0.0
MON1B,6.506283333333304e-05,2,0.0
MORC1,0.00036521666666668607,2,0.0
MORC3,-0.010241269999999998,2,0.5
MORC4,-0.012343666666666678,1,0.0
MORF4,0.03554479999999997,1,0.0
MORF4L1,0.02311101666666668,2,0.0
MORF4L2,0.014720683333333326,2,0.0
MORG1,0.03992996666666665,2,0.5
MORN1,0.009409606666666665,1,0.0
MORN2,-0.0028977966666666657,2,0.0
MOS,0.005531926666666664,2,0.0
MOSC1,0.011883753333333332,2,0.5
MOSC2,0.012370338333333335,2,0.0
MOSPD1,0.10078191,2,0.0
MOSPD2,0.07391938166666667,2,0.0
MOSPD3,0.02390867,2,1.0
MOV10,0.05057188833333334,2,0.5
MOV10L1,0.036866366666666664,2,0.0
MOXD1,0.036657175,2,1.0
MPDU1,0.0024892599999999988,1,0.0
MPDZ,5.556666666665412e-05,2,0.0
MPG,0.010085435166666667,2,0.5
MPHOSPH1,0.010136661833333335,2,0.0
MPHOSPH10,0.0033250940000000002,1,1.0
MPHOSPH6,0.003047814999999998,2,0.5
MPHOSPH9,0.03327723333333336,1,0.0
MPI,0.012324360000000001,1,1.0
MPL,0.015262883333333347,2,0.0
MPN2,0.005004599999999988,2,0.0
MPO,-0.06862753333333335,2,0.0
MPP1,0.10866898333333333,2,0.0
MPP2,0.013350655,2,0.5
MPP3,0.009098626666666686,2,0.5
MPP5,0.0006134566666666673,2,0.0
MPP6,0.007048185,2,0.5
MPP7,0.06825606666666666,2,0.5
MPPE1,0.003734893,1,0.0
MPPED1,-0.013775550000000001,2,0.0
MPPED2,0.014453399999999969,2,0.0
MPST,0.002585360333333333,2,0.5
MPV17,-0.0031913816666666725,2,0.0
MPZ,0.003837400000000004,2,0.0
MPZL1,0.015593341666666687,2,0.5
MR1,0.028357866666666693,1,0.0
MRAP,0.015334766666666666,1,0.0
MRAS,0.0166738,1,1.0
MRC1,0.01645400000000004,1,0.0
MRC2,0.012976311666666667,2,0.5
MRCL3,0.0004041250000000017,2,0.0
MRE11A,0.005854189999999999,2,0.0
MRFAP1,-0.014672038333333337,2,0.0
MRFAP1L1,-0.009939717333333334,2,0.0
MRGPRF,0.022073238333333335,2,0.5
MRGPRX1,0.010734749999999996,2,0.0
MRGPRX2,-0.016108999999999984,2,0.0
MRGPRX3,-0.00746659999999999,1,0.0
MRGPRX4,-0.019169966666666687,2,0.5
MRLC2,-0.003115116666666666,2,0.0
MRO,0.00286673833333333,2,0.0
MRP63,0.003953558333333331,2,0.5
MRPL1,-2.4691666666665528e-05,2,0.0
MRPL10,-0.001983761666666667,2,1.0
MRPL11,0.009571176666666665,2,0.5
MRPL12,0.007857758333333334,8,0.375
MRPL15,0.004008173333333333,2,0.0
MRPL16,0.00626667,2,0.0
MRPL18,0.0007418016666666654,2,0.0
MRPL19,0.0005144800000000008,2,0.5
MRPL20,0.005686303333333335,2,0.0
MRPL21,0.010222301666666668,2,0.5
MRPL22,0.009374808333333335,2,0.5
MRPL23,0.015160937,1,1.0
MRPL24,-0.0027693483333333323,2,0.0
MRPL28,0.0017288333333333279,2,0.5
MRPL3,-0.0001911333333333336,2,1.0
MRPL30,-0.011764299999999986,1,0.0
MRPL33,0.0018756803333333338,2,0.5
MRPL34,-0.0019360900000000014,1,0.0
MRPL35,-0.0030210366666666654,2,0.0
MRPL36,0.003463691666666666,2,0.0
MRPL37,-0.0026882316666666656,2,0.0
MRPL38,0.0035418033333333315,1,0.0
MRPL39,0.003087817,2,0.0
MRPL4,0.0074953166666666664,2,0.5
MRPL40,0.00120865,2,0.0
MRPL41,0.006372963333333335,2,0.0
MRPL42,0.0011087633333333319,2,0.0
MRPL43,-0.003385233333333293,2,0.0
MRPL44,0.0010012016666666658,2,0.0
MRPL45,-0.006552704999999998,2,0.0
MRPL46,-0.0008470316666666668,2,0.0
MRPL47,0.021607799999999993,1,0.0
MRPL48,0.02232973999999999,2,0.0
MRPL49,0.00343946666666665,2,0.0
MRPL50,0.0039338466666666684,1,0.0
MRPL51,0.032166365,2,1.0
MRPL52,-0.007923595000000002,2,0.0
MRPL53,0.00384777,2,0.5
MRPL54,-0.014512428333333329,2,0.5
MRPL55,0.021050220999999987,2,0.5
MRPL9,-0.00018792333333333272,2,0.0
MRPS10,0.010412996666666665,2,0.0
MRPS12,0.004618926666666667,2,0.5
MRPS14,-0.010152243333333335,2,0.0
MRPS15,0.005417965,2,0.5
MRPS16,-0.006599288333333333,2,0.5
MRPS17,-0.004908209999999999,2,0.5
MRPS18A,-0.002299876666666667,2,0.0
MRPS18C,0.06324063333333334,1,1.0
MRPS2,0.020370418333333334,2,0.5
MRPS21,0.03802331833333335,2,0.0
MRPS22,-0.000501035000000001,2,0.0
MRPS23,0.014691626666666666,2,0.5
MRPS24,0.0106688775,2,0.5
MRPS25,0.0031904499999999957,2,0.0
MRPS26,0.00970770050000001,2,0.5
MRPS27,-0.004201044999999999,2,0.0
MRPS28,0.0009427066666666661,1,0.0
MRPS30,-0.006092776333333332,2,0.5
MRPS31,-0.0014520816666666666,2,0.0
MRPS33,-0.017274336666666668,2,0.0
MRPS34,0.02414947666666667,2,1.0
MRPS35,-0.00020987500000000026,2,0.0
MRPS5,-0.0045448915,2,0.0
MRPS7,0.00228643666666666,1,0.0
MRPS9,-0.003944783333333332,2,0.5
MRRF,-0.0025249226666666665,2,0.5
MRS2L,-0.004001971999999999,2,0.0
MRVI1,0.06740011833333333,2,1.0
MS4A1,0.00572048333333334,2,0.0
MS4A10,-0.015038350000000006,2,0.0
MS4A12,0.020803133333333335,1,0.0
MS4A2,-0.007147649999999986,2,0.0
MS4A3,0.01893964999999999,2,0.0
MS4A4A,0.024013466666666667,1,0.0
MS4A5,0.003200433333333308,2,0.0
MS4A6A,0.006482466666666648,2,0.5
MS4A6E,0.013014683333333332,2,0.0
MS4A7,0.006380133333333352,2,0.0
MS4A8B,0.07689999999999998,1,0.0
MSC,0.0031987516666666708,2,0.0
MSH2,-0.010420624999999998,2,0.5
MSH3,-0.003978650000000009,2,0.0
MSH4,0.030331283333333327,2,0.0
MSH5,0.0044368436666666665,2,0.0
MSH6,0.044058255000000004,2,0.5
MSI1,0.012203213333333336,2,1.0
MSI2,0.07984142833333334,2,1.0
MSL3L1,0.05031074333333335,1,0.0
MSLN,0.018337233333333314,2,0.0
MSMB,-0.015192083333333346,2,0.0
MSN,0.10769217833333332,2,0.5
MSR1,0.019651399999999986,2,0.5
MSRA,-0.00030509666666666754,2,0.5
MSRB2,0.004867696666666666,2,0.0
MSRB3,0.0018255283333333341,2,0.0
MST1,0.03130581666666665,2,0.0
MST1R,0.024979276666666647,2,1.0
MSTO1,0.0025691066666666635,2,0.0
MSX1,0.017857720000000004,4,0.5
MSX2,0.0021784083333333338,2,0.0
MT,0.0029477616666666677,2,0.0
MT1A,0.05068636,2,0.5
MT1B,0.014877033333333347,2,0.5
MT1E,0.004558878333333334,2,0.5
MT1F,0.009152055,2,0.5
MT1G,0.008124238333333344,2,0.0
MT1H,-0.03782179333333333,2,0.5
MT1X,0.008144005,2,0.5
MT2A,0.016670833333333336,2,0.5
MT3,0.008468250000000002,2,0.0
MT4,-0.004753683333333359,2,0.0
MTA1,0.009704976666666665,1,0.0
MTA2,0.0018668276666666665,2,1.0
MTAC2D1,0.033410289999999995,2,0.0
MTAP,0.016403613333333338,2,0.0
MTBP,-0.001578245,2,0.0
MTCH1,0.01437587,2,0.5
MTCH2,0.020021628333333333,2,0.0
MTCP1,0.09251279166666665,2,0.0
MTDH,-0.005257113333333333,2,0.0
MTERF,0.010481926666666669,2,0.0
MTERFD1,0.015995853333333334,1,1.0
MTERFD2,0.006274366666666665,2,0.0
MTERFD3,0.024654324999999994,2,0.5
MTF1,0.010121003333333335,1,1.0
MTF2,0.004926193333333334,2,0.0
MTFR1,0.0021511866666666674,2,0.0
MTHFD1,0.007985764999999999,2,1.0
MTHFD1L,0.003752743333333331,1,0.0
MTHFD2,0.08339446166666667,2,0.0
MTHFR,-0.014333350000000012,2,0.0
MTHFS,-0.01907179833333334,2,0.0
MTIF2,-0.0020019133333333333,2,0.5
MTIF3,-0.0012135999999999996,2,0.0
MTL5,-0.0004807041666666737,2,0.5
MTM1,0.024490799999999997,2,0.5
MTMR1,0.10350176999999999,2,0.0
MTMR11,0.002599619999999997,1,0.0
MTMR2,0.04679483166666667,2,0.5
MTMR3,0.02269688666666667,2,0.5
MTMR4,0.0012529358333333344,2,0.5
MTMR6,0.0006916799999999827,2,0.0
MTMR8,0.15297272666666664,1,0.0
MTMR9,-0.0013340733333333278,2,0.0
MTNR1A,-0.013225841666666655,2,0.0
MTNR1B,-0.020514949999999983,2,0.5
MTO1,0.013680549166666672,2,0.0
MTPN,-6.172999999999595e-05,1,0.0
MTR,-0.0001087071666666664,2,0.0
MTRF1,0.001329185,2,0.0
MTRF1L,-0.004260550000000001,2,0.0
MTRR,-0.00018539666666666675,2,0.0
MTSS1,0.008461763333333339,1,0.0
MTTP,-0.024547899999999994,1,0.0
MTUS1,0.005185265,2,0.5
MTX1,0.03217117333333334,1,1.0
MTX2,2.6406666666663654e-05,1,0.0
MUC1,0.03245035733333333,5,0.4
MUC13,0.06735963333333335,1,1.0
MUC15,0.026633800000000023,2,1.0
MUC17,0.024202999999999992,2,0.5
MUC3B,0.04294238333333333,2,0.0
MUC4,-0.00478743333333335,1,0.0
MUC5AC,0.0190269666666667,1,0.0
MUC5B,0.02112445000000001,2,0.0
MUC7,-0.005478083333333318,2,0.0
MUCDHL,0.00654023333333333,1,0.0
MULK,0.013661109999999997,1,0.0
MUM1,0.02100247833333333,2,0.0
MUS81,0.005058092666666667,2,0.0
MUT,-0.0023449666666666667,2,0.0
MUTED,0.0018318666666666446,1,0.0
MUTYH,0.021709466666666677,1,1.0
MVD,0.008993671666666666,2,0.5
MVP,0.05448986666666665,2,0.0
MX1,0.0014452583333333328,2,0.0
MX2,0.008969068333333347,2,0.5
MXD1,-0.002190049833333334,2,0.0
MXD3,0.005501966666666667,2,1.0
MXD4,0.008271545,2,0.5
MXI1,-0.00915180333333334,2,1.0
MXRA5,0.013667233333333324,2,0.5
MXRA7,0.007581011666666667,2,0.5
MYADM,0.015646729999999998,2,1.0
MYADML,-0.01621156666666666,1,0.0
MYB,0.03687460333333333,2,0.5
MYBBP1A,0.003823411666666667,2,0.0
MYBL1,-0.004051846666666667,2,0.0
MYBL2,0.01338477666666667,2,0.5
MYBPC1,-0.015236100000000002,1,0.0
MYBPC2,0.006433414999999993,2,0.0
MYBPC3,0.017852900000000005,2,0.0
MYBPH,0.03078058333333335,2,0.0
MYC,0.018743323333333336,2,0.5
MYCBP,0.0055535333333333325,2,0.0
MYCBP2,0.008137036666666667,2,0.0
MYCL1,0.021625330000000005,2,0.5
MYCN,0.013430286666666662,2,0.5
MYCT1,0.0133340666666667,1,0.0
MYD88,0.009973333333333336,2,0.0
MYEF2,0.01867916000000002,2,0.0
MYEOV,0.02227066666666666,1,1.0
MYEOV2,0.018742714,2,0.5
MYF5,0.03318018333333332,2,0.5
MYF6,-0.016252866666666643,1,0.0
MYH1,-0.017741366666666702,1,0.0
MYH10,-0.0066819033333333335,2,0.5
MYH11,0.002107887166666666,2,0.0
MYH2,0.030486166666666682,2,1.0
MYH3,0.01589445000000001,2,0.5
MYH4,-0.0034974333333333365,1,0.0
MYH6,0.008444033333333309,2,0.0
MYH7,0.03911468333333334,2,0.5
MYH8,-0.01112846666666665,1,0.0
MYH9,0.007251543333333334,2,0.0
MYL1,0.029317783333333347,2,0.0
MYL2,-0.012136933333333367,2,0.5
MYL3,0.012307766666666664,1,1.0
MYL4,0.020239199999999975,1,1.0
MYL5,0.010243983333333337,2,0.0
MYL6,0.0015264433333333344,1,0.0
MYL7,0.03346926666666667,2,0.5
MYL9,0.01168231733333333,2,0.5
MYLIP,0.0027863383333333338,2,0.0
MYLK,0.016650416666666657,2,0.5
MYLK2,0.013145366666666677,2,0.5
MYLPF,0.049015516666666675,2,0.5
MYNN,-0.006044083333333334,2,0.0
