symbol,delta,n_sonden,donor_konsistent
NDEL1,0.0011373466666666665,2,0.0
NDFIP1,-0.02183913166666666,2,1.0
NDN,-0.018880658333333328,4,0.25
NDNL2,-0.03457043266666667,2,0.5
NDOR1,0.0007138718333333329,2,0.5
NDP,0.005703933333333337,1,0.0
NDRG1,0.02620369666666667,2,1.0
NDRG2,-0.004017866666666667,2,0.5
NDRG3,-0.009088615000000005,2,1.0
NDRG4,0.0013538583333333333,2,0.5
NDST1,-0.007725000000000019,2,0.5
NDST2,-0.02359795383333336,2,1.0
NDST3,0.0016249783333333332,2,0.0
NDST4,-0.033176466666666675,2,0.0
NDUFA1,0.04018689833333334,2,0.5
NDUFA10,-0.023884318333333335,2,1.0
NDUFA11,3.6994999999999736e-05,2,1.0
NDUFA12,-0.020127739999999995,2,0.5
NDUFA13,-0.031752286666666685,2,0.5
NDUFA3,0.013018275000000003,2,0.0
NDUFA4,0.005383141666666667,2,0.5
NDUFA5,-0.08345450166666667,2,1.0
NDUFA7,-0.02004472666666667,2,0.0
NDUFA8,-0.017675799999999946,1,0.0
NDUFA9,-0.005006881999999999,2,0.5
NDUFAB1,-0.007438966333333333,2,0.5
NDUFAF1,-0.03569350333333334,2,0.0
NDUFB1,0.0052720426666666665,1,0.0
NDUFB10,0.0019590895000000026,2,0.0
NDUFB11,0.07261723,2,0.0
NDUFB2,0.00477152166666667,2,0.0
NDUFB5,-0.057190428333333335,2,1.0
NDUFB6,0.0018628783333333341,2,1.0
NDUFB7,0.0074685199999999985,2,0.5
NDUFB8,-0.021198988333333335,2,0.5
NDUFB9,-0.026201529999999994,2,1.0
NDUFC1,-0.004384881499999997,2,1.0
NDUFC2,0.0030597185,2,0.0
NDUFS1,-0.022772416666666656,2,0.0
NDUFS2,-0.022182184999999997,2,1.0
NDUFS3,0.002708890166666667,2,0.0
NDUFS4,0.03189104,1,0.0
NDUFS5,0.022716216666666674,2,1.0
NDUFS6,-0.021273769999999997,1,1.0
NDUFS7,-0.00036196333333333536,2,0.0
NDUFS8,-0.011243173666666667,2,0.5
NDUFV1,-0.002744883333333318,2,0.0
NDUFV2,-0.004757783333333334,1,0.0
NEB,-0.028889666666666647,1,0.0
NEBL,-0.016069300000000026,2,0.0
NECAP1,-0.1600813333333333,1,1.0
NECAP2,-0.004074648333333333,2,0.0
NEDD1,0.03183094066666667,2,1.0
NEDD4,-0.001116768833333333,2,0.0
NEDD8,0.0026728333333333313,2,0.0
NEDD9,-0.035462675000000006,2,1.0
NEF3,-0.000690003333333333,2,0.0
NEFH,-0.0075180650000000035,2,0.5
NEFL,0.0012433833333333315,1,0.0
NEGR1,0.003803221333333332,2,0.5
NEIL1,-0.0040534166666667,2,0.5
NEIL2,-0.016385276666666664,2,0.5
NEIL3,-0.0025318466666666684,2,0.5
NEK10,-0.03372816666666667,1,0.0
NEK2,-0.015227621666666668,2,0.5
NEK3,-0.038228416666666695,2,0.5
NEK4,0.005518055,2,0.0
NEK6,-0.0064034233333333385,2,0.0
NEK7,-0.07883501666666665,2,1.0
NEK9,0.004105303333333333,2,0.5
NELF,-0.03714963383333336,2,0.5
NELL1,-0.008952281666666666,2,0.5
NELL2,-0.024184006666666667,2,1.0
NENF,0.003262833333333333,2,1.0
NEO1,-0.048635494999999994,2,0.5
NES,0.008342411666666666,2,0.0
NET1,0.01596359,1,1.0
NETO1,-0.008676536666666665,2,0.5
NETO2,-0.00219181,1,0.0
NEU1,-0.0010075425000000005,2,0.0
NEU2,-0.0283483,2,0.0
NEU4,-0.019226616666666668,2,0.0
NEURL,-0.019829746666666676,2,1.0
NEURL2,-0.0018537183333333337,2,0.0
NEUROD1,-0.008455794999999999,2,0.5
NEUROD2,-0.0037362733333333314,2,0.5
NEUROD4,0.015326016666666666,2,0.5
NEUROD6,-0.04185558333333333,2,0.0
NEUROG1,-0.011645095555555556,3,0.6666666666666666
NEUROG2,-0.05388548833333333,2,1.0
NEUROG3,-0.006771681666666666,2,0.5
NF1,0.014514523333333335,2,0.0
NF2,-0.014774926666666667,2,0.5
NFAM1,-0.0049162833333333345,2,0.0
NFASC,-0.0018948166666666682,2,0.5
NFAT5,-0.025114356666666667,2,1.0
NFATC1,0.006703671666666666,2,0.5
NFATC2,-0.038196533333333345,2,0.0
NFATC2IP,0.014550038333333331,2,0.5
NFATC3,0.02254949333333333,2,0.5
NFATC4,0.021572226666666666,2,0.5
NFE2,0.01041369999999997,2,0.5
NFE2L1,0.022865473333333334,2,1.0
NFE2L2,0.021669176666666668,2,1.0
NFE2L3,-0.002821090000000001,2,0.5
NFIA,0.00021415833333333304,2,0.0
NFIB,0.03206215333333332,1,1.0
NFIC,0.0026945449999999996,2,0.0
NFIL3,1.9122166666666034e-05,2,0.0
NFIX,0.011299158333333328,2,0.0
NFKB1,0.00382604833333333,2,0.0
NFKB2,0.006197640666666667,2,0.5
NFKBIA,-0.0029185616666666664,2,0.5
NFKBIB,-0.12342106666666668,1,1.0
NFKBIE,0.014580615000000014,2,0.5
NFKBIL1,0.00465965,2,0.0
NFKBIL2,0.003426913333333332,1,0.0
NFKBIZ,0.0013296916666666655,2,0.0
NFRKB,-0.026709300000000047,1,0.0
NFS1,0.026647699999999996,2,1.0
NFX1,-0.011642678333333333,2,0.0
NFXL1,-0.014589798333333332,2,0.5
NFYA,-0.0009315583333333333,2,0.0
NFYB,-0.024333376666666663,2,1.0
NFYC,0.010259063333333335,2,0.0
NGB,-0.011584333333333344,1,0.0
NGEF,-0.09091718333333335,2,0.5
NGFB,0.021682871666666666,2,0.0
NGFR,-0.02262090166666667,2,0.5
NGFRAP1,0.02683191000000002,2,1.0
NGRN,-0.0023299300000000005,1,1.0
NHLH1,0.04501586666666666,2,0.5
NHLH2,-0.03880246666666668,1,0.0
NHLRC1,-0.040123313333333334,2,0.5
NHLRC2,-0.0002612900000000005,2,0.0
NHN1,-0.01136895666666667,2,0.5
NHP2L1,-0.004790455,2,0.5
NHS,0.04939976999999999,2,0.0
NICN1,0.008349453333333333,2,0.0
NID1,-0.07489551666666668,2,1.0
NID2,0.0022730300000000005,2,0.0
NIF3L1BP1,0.006829063333333334,1,0.0
NIFIE14,-0.023775969999999997,2,0.0
NIFUN,-0.0006060316666666645,2,0.0
NINJ1,-0.023867059499999982,2,0.5
NINJ2,-0.027347216666666667,2,0.5
NIP,-0.018385906666666667,2,0.5
NIP7,-0.0034002755,2,0.0
NIPA1,-0.010762171666666667,2,0.5
NIPA2,-0.00365984,2,0.5
NIPBL,0.008402371833333333,2,0.5
NIPSNAP1,-0.026174718333333343,2,0.5
NIPSNAP3A,-0.015487960333333332,2,1.0
NIPSNAP3B,-0.07513283833333333,2,1.0
NISCH,-0.009747494999999998,2,0.5
NIT1,-0.009560573333333336,2,0.5
NKAP,0.04376725666666667,2,0.0
NKD1,0.008324695000000002,2,0.0
NKD2,-0.002386590333333334,1,0.0
NKG7,-0.02327268333333334,2,0.5
NKIRAS2,-0.030984593333333327,1,1.0
NKRF,0.09362807333333335,1,0.0
NKTR,-0.006795238333333333,2,0.5
NKX2-2,-0.009200946666666668,2,1.0
NKX2-5,0.015174485000000001,2,1.0
NKX2-8,-0.015810300000000003,1,1.0
NKX3-1,-0.034780309999999995,2,0.5
NKX6-1,0.0004997149999999985,2,0.0
NKX6-2,0.0029184549999999995,2,1.0
NLE1,-0.021260441666666668,2,1.0
NLGN1,0.004766333333333334,1,0.0
NLGN2,-0.037701899999999976,2,0.5
NLGN3,0.057282818166666666,2,0.0
NLGN4X,-0.016846554999999996,2,0.0
NLK,-0.0005068166666666665,1,0.0
NLN,-0.1048363666666667,1,1.0
NMB,0.027039058333333338,2,0.5
NMBR,-0.03171953166666667,2,0.5
NMD3,-0.01062090666666667,2,0.0
NME1,-0.0037409649999999963,2,0.0
NME3,-0.003703878333333334,2,0.5
NME4,-0.16334912333333335,1,1.0
NME5,-0.006519841666666667,2,0.5
NME6,-0.0012372013333333334,2,0.0
NME7,-0.012657085000000002,2,0.5
NMI,0.00047122999999999957,2,1.0
NMNAT1,-0.014640243333333332,2,0.5
NMNAT2,0.01633344383333333,2,0.5
NMNAT3,0.016811303333333343,2,0.5
NMT1,-0.04238314833333333,2,1.0
NMT2,-0.010412456666666669,1,0.0
NMU,-0.010551686666666667,2,0.5
NMUR1,0.0023729666666666566,2,0.0
NMUR2,-0.07013969999999999,1,0.0
NNAT,-0.04185913333333333,4,0.0
NNMT,-0.0029037033333333315,2,0.0
NNT,-0.0022610128333333344,2,0.0
NOB1P,-0.016897555,2,0.5
NOC2L,-0.008060811666666662,2,0.0
NOC3L,-0.01750398666666667,2,1.0
NOC4L,0.011457136666666668,2,0.5
NOD27,-0.021468133333333334,2,0.0
NOD9,0.004839503333333334,2,1.0
NODAL,-0.043989693333333336,1,1.0
NOG,-0.0030207299999999992,2,0.0
NOL1,-0.04305727333333333,2,1.0
NOL10,0.003540556666666663,2,0.5
NOL11,-0.005249756666666666,2,0.0
NOL3,-0.002574941666666665,2,0.0
NOL4,-0.003910643333333334,2,0.0
NOL5A,0.0037294900000000002,2,0.5
NOL6,-0.10221851666666666,1,1.0
NOL7,-0.00031216166666666646,2,0.0
NOL9,0.011455821666666668,2,0.0
NOLA2,-0.0037302283333333305,2,0.0
NOLA3,0.0009595316666666672,2,0.0
NOLC1,-0.01681072833333333,2,1.0
NOMO1,-0.11098999166666666,2,1.0
NOMO2,0.00017716166666666665,2,1.0
NONO,0.05649213166666665,2,0.0
NOP5/NOP58,-0.0005480733333333317,2,0.0
NOPE,-0.014560458333333325,2,0.0
NOS1,-0.01978944333333334,2,0.0
NOS1AP,-0.018383480000000004,2,0.5
NOS2A,-0.024630100000000023,2,0.5
NOS3,-0.015113116666666666,2,0.5
NOSIP,0.0016270250000000068,2,0.5
NOTCH1,-0.004814633333333332,2,0.5
NOTCH2,-0.011003427333333335,2,0.5
NOTCH2NL,-0.007846348333333331,2,0.5
NOTCH3,0.01833205666666667,2,0.5
NOTCH4,-0.0022260166666666684,2,0.0
NOV,-0.019741164333333328,2,0.5
NOVA1,-0.01845762,1,1.0
NOVA2,0.03969606166666666,2,1.0
NOX1,-0.03062326666666665,1,1.0
NOX3,-0.04378483333333333,2,0.0
NOX4,-0.0035363250000000003,2,1.0
NOXA1,-0.024878824999999993,2,0.5
NOXO1,0.0004681766666666647,1,0.0
NP,0.005515294999999998,2,0.0
NPAL1,-0.006422833333333333,2,0.5
NPAL2,-0.003514839999999997,1,0.0
NPAL3,-0.02838696333333333,1,1.0
NPAS1,0.04939235166666667,2,1.0
NPAS2,0.027245619666666665,2,0.5
NPAS3,0.010734103333333331,2,0.5
NPAS4,-0.025012764999999996,2,0.5
NPB,-0.005929349999999999,2,0.5
NPBWR1,-0.029170198333333335,2,0.5
NPBWR2,-0.028256916666666684,2,0.5
NPC1,-0.003506460666666667,1,0.0
NPC1L1,0.010949699999999986,2,0.0
NPC2,0.00014638166666666903,2,0.0
NPDC1,-0.03792307666666666,2,1.0
NPEPPS,0.016628680333333336,2,1.0
NPFF,-0.03655205,2,0.0
NPFFR2,-0.06855023333333332,2,0.5
NPHP1,0.004745678333333333,2,0.5
NPHP3,-0.009916478333333333,2,0.5
NPHS2,0.013526419999999997,1,0.0
NPIP,0.015280100000000001,2,0.0
NPL,-0.1327699833333333,2,1.0
NPM1,-0.015519488333333333,2,0.5
NPM2,-0.01984106833333333,2,1.0
NPM3,0.014195065166666666,2,0.0
NPPA,0.016253599999999962,2,0.0
NPPB,-0.020815379999999998,2,0.5
NPPC,-0.0028899346666666674,2,0.5
NPR1,0.028386156666666666,1,1.0
NPR2,0.014293651666666667,2,0.5
NPR3,-0.004550334999999999,2,0.0
NPTX1,0.008138016666666668,1,0.0
NPTX2,-0.011384285000000004,2,0.5
NPY,-0.01849773,2,0.5
NPY1R,-0.010188870000000003,1,0.0
NPY2R,-0.013281334999999998,2,0.5
NPY5R,-0.010027530000000003,2,0.0
NQO1,-0.019370865,2,0.5
NQO2,-0.00021755833333333236,2,1.0
NR0B1,-0.006850668333333337,2,0.0
NR0B2,-0.0026814083333333294,4,0.75
NR1D1,0.010114813333333333,2,0.5
NR1D2,-0.0027249533333333327,2,0.5
NR1H2,-0.006915270000000004,2,0.5
NR1H3,0.024186333333333365,2,0.0
NR1H4,-0.0710046,2,0.5
NR1I2,-0.013309850000000012,2,1.0
NR1I3,-0.02111693333333331,2,0.0
NR2C1,0.00034711100000000004,2,0.0
NR2C2,0.03391909333333334,1,1.0
NR2E1,0.011551523333333334,2,0.5
NR2E3,0.031949566666666686,2,0.5
NR2F1,-0.002054776666666667,2,0.0
NR2F2,-0.015966845000000004,2,0.5
NR2F6,0.0038230866666666653,2,0.5
NR3C1,0.05177666666666669,1,0.0
NR3C2,-0.008214883333333332,2,1.0
NR4A1,-0.028934366666666655,2,0.5
NR4A2,-0.0269038,2,0.5
NR4A3,0.01603099,1,0.0
NR5A1,-0.003306983333333337,2,0.0
NR5A2,-0.09878316666666669,1,1.0
NR6A1,0.031137001666666664,2,1.0
NRAP,-0.025916366666666673,1,1.0
NRAS,-0.015785876666666667,1,0.0
NRBF2,-0.033420371666666664,2,1.0
NRBP1,-0.011725404999999998,2,0.0
NRCAM,-0.0056428799999999986,1,0.0
NRD1,-0.00784151,1,1.0
NRF1,-0.0077533724999999986,2,0.5
NRG1,-0.005738398833333333,2,1.0
NRG2,-0.0009637333333333325,2,0.0
NRG4,-0.022222529999999994,1,0.0
NRGN,0.0008637233333333322,1,0.0
NRIP1,-0.054168033333333344,1,1.0
NRIP2,-0.0032949283333333318,2,0.0
NRL,-0.01598113666666667,2,0.5
NRM,-0.02144331166666667,2,1.0
NRN1,-0.011419723333333333,2,0.0
NRP1,-0.06840715333333335,2,0.5
NRP2,-0.004290941666666668,2,0.0
NRTN,-0.01085845000000002,2,0.0
NRXN1,-0.016283450000000012,2,1.0
NRXN2,0.022039950000000003,1,1.0
NRXN3,0.00533261833333333,2,0.0
NS4ATP2,-0.006322855166666667,2,0.5
NSBP1,0.044198416666666664,2,0.0
NSD1,0.0004038633333333337,2,0.0
NSDHL,-0.049220616666666675,2,1.0
NSF,-0.04948218000000001,2,1.0
NSFL1C,0.004577980000000002,1,1.0
NSMAF,0.005156671666666665,2,0.5
NSMCE1,-0.0034354166666666717,2,0.5
NSUN2,0.0054653,1,1.0
NSUN3,-0.09135169999999998,2,1.0
NSUN4,-0.008278548,2,1.0
NSUN5,-0.004382381499999999,2,0.0
NSUN5C,-0.062112701666666666,2,0.5
NSUN6,5.163833333333414e-05,2,0.0
NT5C,0.004839118333333335,2,0.0
NT5C1A,-0.03829003500000001,2,0.5
NT5C2,0.015332508333333331,2,1.0
NT5C3L,-0.015502315499999999,2,0.5
NT5DC1,-0.036968071666666664,2,0.5
NT5DC2,-0.020564799999999977,1,0.0
NT5DC3,-0.004160743333333333,2,0.0
NT5E,-0.04937644666666667,2,0.5
NTAN1,-0.00412392666666667,1,0.0
NTE,-0.008534740166666669,2,0.5
NTF3,-0.0021560666666666697,2,0.0
NTF5,-0.002726393333333335,2,0.0
NTHL1,-0.008915274999999999,2,0.5
NTN1,-0.04153825,2,0.5
NTN2L,-0.002652246666666663,2,0.0
NTN4,-0.03777037166666666,2,0.5
NTNG1,0.022022120000000003,2,0.0
NTNG2,-0.007038083333333353,2,0.0
NTRK1,0.03694958333333334,2,0.0
NTRK2,-0.00438955,2,0.5
NTRK3,0.002226630833333334,2,0.0
NTS,-0.021023265,2,0.0
NTSR1,-0.03325084666666666,2,0.0
NTSR2,-0.010745138333333326,2,0.0
NUAK1,-0.012969953333333326,1,0.0
NUAK2,-0.006209953333333335,1,1.0
NUBP1,-0.017048153333333333,1,1.0
NUBP2,-0.0015460333333333347,2,0.0
NUCB1,0.018560100000000006,1,0.0
NUCB2,-0.004490494166666667,2,0.5
NUDC,0.0034645621666666675,2,0.5
NUDCD2,-0.0010984966666666672,1,0.0
NUDCD3,-0.0032259290000000015,2,0.5
NUDT1,-0.03785506666666664,1,1.0
NUDT12,-0.12495229,2,1.0
NUDT14,-0.010851939999999997,2,0.0
NUDT15,0.03135554683333334,2,1.0
NUDT16,-0.009218063333333332,2,0.5
NUDT16L1,0.005389215499999999,2,0.5
NUDT2,-0.039868150166666665,2,0.5
NUDT21,-0.03450456666666667,2,0.5
NUDT22,0.0035865483333333338,2,0.0
NUDT3,-0.007924146666666666,2,0.5
NUDT4,-0.07318671333333333,1,1.0
NUDT5,-0.03671088833333334,2,1.0
NUDT6,-0.0183317,2,0.5
NUDT8,-0.01811178033333333,2,1.0
NUDT9,0.047607581666666676,2,0.0
NUFIP1,-0.026519065,2,0.0
NULP1,0.002713419999999996,2,0.5
NUMA1,-0.04529603333333332,1,1.0
NUMB,0.004972385000000003,2,1.0
NUMBL,-0.0007325516666666664,2,0.0
NUP107,0.004586564999999999,2,0.5
NUP133,-0.012792733333333334,2,0.5
NUP153,-0.022037038333333335,2,1.0
NUP155,-0.01680931,2,1.0
NUP160,-0.006179825,2,0.5
NUP188,-0.028570099999999987,2,1.0
NUP205,-0.002786528333333334,2,0.5
NUP210,-0.03832885499999999,2,1.0
NUP214,-0.009512200000000004,1,1.0
NUP35,-0.02411478833333333,2,1.0
NUP37,-0.06185616666666671,1,0.0
NUP43,-0.009502023333333338,2,0.5
NUP50,-0.013380666666666707,1,0.0
NUP54,-0.01918574333333333,2,1.0
NUP88,0.010218878333333336,2,0.0
NUP93,-0.09336129999999998,2,1.0
NUP98,0.01595900999999999,2,0.0
NUPL1,-0.021679818333333333,2,0.5
NUPL2,-0.0012505866666666678,2,0.5
NURIT,-0.011346716666666666,2,0.0
NUSAP1,-0.02337906666666671,1,1.0
NUT,-0.07899674999999999,2,1.0
NUTF2,-0.012942790000000001,2,1.0
NVL,-0.0643564,2,1.0
NXF1,-0.016307743333333336,1,1.0
NXF2,-0.10994181666666668,2,0.5
NXF3,-0.08549453333333334,2,1.0
NXF5,-0.027175266666666663,2,0.0
NXN,-0.0036110249999999995,2,0.0
NXPH3,0.04065673,2,0.5
NXPH4,0.010518705,2,0.5
NXT1,-0.005327006666666667,2,0.5
NXT2,-0.04250589999999999,2,0.5
NYD-SP18,-0.02192273333333335,2,1.0
NYD-SP26,-0.0022763833333333356,2,0.0
NYX,-0.059324399999999985,2,0.0
OACT2,0.0005105633333333352,1,0.0
OACT5,0.0009860135000000006,2,1.0
OAF,-0.01330018,2,1.0
OAS1,-0.07245714833333335,2,1.0
OAS2,-0.03281558666666667,1,1.0
OASL,0.0007242733333333341,2,0.0
OAT,0.037204585000000005,2,0.5
OAZ2,-0.03208798,2,1.0
OBFC1,-0.02959311333333333,2,0.5
OBFC2A,-0.011244196666666668,2,0.5
OBFC2B,-0.018465604999999996,7,0.7142857142857143
OBP2A,0.0005082666666666643,1,0.0
OBP2B,-0.0316953333333333,2,0.5
OBSCN,0.029562650000000013,2,0.0
OCA2,-0.03927454166666667,2,0.5
OCIAD1,-0.10094109833333331,2,1.0
OCIAD2,-0.03998453,2,0.5
OCLN,0.021951116666666666,2,1.0
OCM,-0.018777083333333344,2,0.0
OCRL,0.11559066833333334,2,0.5
ODC1,0.0019104299999999994,2,0.0
ODF1,-0.014777633333333337,1,0.0
ODF2,-0.014765131833333339,2,1.0
ODF3,-0.042161966666666634,2,0.5
ODF3L1,-0.012642138333333336,2,1.0
ODZ1,-0.04358970333333334,1,0.0
OFCC1,-0.01350474999999998,2,0.5
OFD1,0.05213947666666668,2,0.5
OGDH,-0.0009861666666666953,1,0.0
OGDHL,-0.01440482499999999,2,0.0
OGFOD1,0.001413733333333352,1,0.0
OGFR,0.002759608333333362,2,0.5
OGG1,-0.0068449400000000086,2,1.0
OGN,-0.06780833333333332,1,0.0
OGT,-0.0036963783333333264,2,0.5
OIP5,-0.0015284973333333333,1,0.0
OIT3,-0.09586423333333331,1,1.0
OKL38,-0.045678466666666674,2,1.0
OLFM1,-0.03599275166666668,2,0.5
OLFM2,-0.03586179999999997,1,1.0
OLFM4,-0.094726,2,1.0
OLFML1,0.024727169999999993,2,0.5
OLFML2A,-0.0031961833333333427,2,0.5
OLFML2B,0.004763375,2,0.0
OLFML3,-0.012155625,2,0.5
OLIG2,-0.02464165,1,1.0
OLIG3,-0.027531035000000002,2,1.0
OLR1,0.04355829999999997,1,0.0
OMA1,-0.03454976333333334,1,1.0
OMG,-0.06405130000000003,1,1.0
ONECUT1,0.004027457999999999,2,0.5
ONECUT2,-0.013180116666666667,2,1.0
OPA3,0.007147086,2,0.5
OPCML,-0.002177451666666664,2,0.5
OPHN1,0.01204896166666666,2,0.0
OPN1LW,-0.036541016666666704,2,0.5
OPN1MW,-0.030707266666666715,1,0.0
OPN1SW,-0.02911568333333333,2,0.5
OPN4,-0.036274400000000005,1,1.0
OPN5,-0.1152725,1,1.0
OPRD1,-0.0020926666666666507,2,0.0
OPRK1,-0.035927560166666664,2,0.0
OPRL1,0.007842300000000043,1,0.0
OPRM1,-0.022598273333333335,2,0.5
OPRS1,0.0041885533333333325,1,1.0
OPTC,-0.04419373333333333,2,1.0
OPTN,0.005077253333333333,2,0.0
OR10A4,-0.01388606666666665,1,0.0
OR10A5,-0.012247033333333324,1,0.0
OR10H1,-0.10764503333333332,2,0.5
OR10H2,-0.06186868333333334,2,0.5
OR10H3,-0.0804091,1,1.0
OR10J1,0.006196776666666662,2,0.0
OR12D2,-0.05458078333333332,2,0.5
OR12D3,-0.08441924999999999,2,0.5
OR1A1,-0.11716019999999999,1,1.0
OR1A2,-0.08668039999999999,2,1.0
OR1D2,-0.06055050000000003,1,0.0
OR1E1,-0.054418816666666675,2,1.0
OR1E2,-0.06991724999999999,2,1.0
OR1F1,-0.004095000000000015,2,0.0
OR1G1,-0.05640578333333332,2,0.5
OR1N1,-0.04071438333333336,2,0.0
OR2A4,-0.07409079999999997,2,1.0
OR2B2,-0.054353000000000005,1,0.0
OR2B6,-0.035912733333333335,1,0.0
OR2C1,0.015062066666666651,1,0.0
OR2C3,-0.09697116666666668,1,1.0
OR2F1,-0.01964933333333337,1,0.0
OR2H1,-0.027812966666666623,1,0.0
OR2K2,-0.12440126666666666,1,1.0
OR2L13,0.013309650000000017,2,0.5
OR2S2,0.0009215333333333353,1,0.0
OR2V2,-0.06855423333333331,2,0.5
OR2W1,-0.041087815000000014,2,0.5
OR3A1,-0.028129883333333328,2,0.0
OR3A3,-0.07267459999999999,1,1.0
OR51B4,-0.08812653333333335,1,1.0
OR51E2,0.013188299999999986,1,0.0
OR5I1,-0.08680066666666668,1,1.0
OR5P2,-0.10825370000000001,1,0.0
OR5P3,-0.08676360000000001,1,1.0
OR5V1,-0.027103066666666682,2,0.5
OR6A2,-0.06050648333333335,2,0.5
OR7A17,-0.04546368333333335,2,0.5
OR7A5,-0.0881017,2,0.5
OR7C1,-0.08723968166666668,2,0.5
OR7C2,-0.10549838333333328,2,1.0
OR8B8,-0.042863433333333346,2,0.0
ORAOV1,-0.0055647425,2,0.5
ORC1L,-0.06395661833333334,2,0.5
ORC2L,-0.05825855,1,1.0
ORC3L,-0.019356091666666665,2,1.0
ORC4L,0.002645711666666669,2,0.5
ORC5L,-0.06600951499999999,2,0.5
ORF1-FL49,0.005651453333333334,2,0.5
ORM1,-0.125552,2,0.5
ORM2,0.006088899999999972,2,0.5
ORMDL2,-0.014865933333333331,1,1.0
ORMDL3,-0.006012814999999999,2,1.0
OS9,-0.0019189050000000007,2,0.0
OSBP,-0.0014882450000000005,2,0.5
OSBPL10,-0.0076826466666666746,2,0.0
OSBPL11,-0.009402163333333336,2,0.5
OSBPL1A,0.005500918333333334,2,0.0
OSBPL2,0.020016171666666666,2,1.0
OSBPL3,-0.004547896666666667,2,0.0
OSBPL5,0.013888585555555553,3,0.6666666666666666
OSBPL6,0.0019230833333333333,1,0.0
OSBPL7,-0.0041545693333333335,2,0.0
OSBPL8,-0.005498438333333333,2,0.0
OSBPL9,0.00472253,1,0.0
OSCAR,-0.07272693333333333,2,0.0
OSGEP,-0.032716270000000006,1,1.0
OSM,0.012364933333333347,2,0.0
OSMR,-0.006753006666666667,2,1.0
OSR1,-0.004696924,2,0.5
OSRF,-0.024904514999999995,2,0.5
OSTF1,-0.0030024483333333336,2,0.5
OSTM1,-0.00248178,2,0.0
OSTN,-0.08358883333333335,1,0.0
OSTalpha,-0.038546849999999994,2,0.5
OSTbeta,-0.06284879166666665,2,0.5
OTC,-0.08020046666666664,2,0.0
OTEX,-0.030638300000000007,2,0.5
OTOA,-0.07196153333333329,1,1.0
OTOF,-0.03941052833333333,2,0.5
OTOP1,-0.020086413333333344,2,0.5
OTOP2,0.006720250000000002,2,1.0
OTOP3,0.005032035000000001,2,0.5
OTOR,-0.011090455000000016,2,0.0
OTOS,0.016053633333333373,2,0.0
OTP,0.01551955166666667,2,0.5
OTUB1,-0.067403025,2,0.5
OTUB2,0.005226626666666668,2,0.0
OTUD4,-0.04176720833333335,4,0.75
OTUD5,0.11434823166666666,2,0.0
OTUD6A,-0.04593318333333335,2,0.0
OTUD6B,0.0008828251666666673,2,1.0
OTUD7,-0.027024599999999992,2,0.5
OTX1,0.010280728333333336,2,0.5
OTX2,-0.009204200000000004,1,0.0
OVCA2,-0.009357184999999995,2,0.0
OVGP1,-0.010841580000000005,2,0.0
OVOL1,0.002252162250000002,4,1.0
OVOL2,0.002878678333333333,2,0.0
OXA1L,-0.031060510000000003,2,0.5
OXCT1,-0.005751331666666669,2,0.0
OXCT2,-0.035265985,2,1.0
OXER1,-0.011750883333333313,2,0.5
OXGR1,-0.04412000333333334,2,1.0
OXR1,-0.003990471666666667,2,0.5
OXSM,0.00906013666666667,2,0.0
OXSR1,-0.0200753,2,0.5
OXT,-0.02312954500000001,2,0.0
OXTR,0.005192650000000001,2,1.0
P11,-0.054878266666666696,2,0.5
P15RS,0.002311068333333332,2,0.5
P2RX1,-0.006697283333333359,2,0.0
P2RX3,-0.012933833333333313,2,0.5
P2RX4,-0.01379713333333334,2,0.0
P2RX5,-0.013273199999999975,2,0.5
P2RX7,0.007286445,2,0.0
P2RXL1,-0.00011651666666666338,2,0.5
P2RY1,-0.04318405166666667,2,0.5
P2RY10,-0.13613795,2,0.5
P2RY11,-0.022243716666666656,2,0.5
P2RY12,-0.027873831666666658,2,0.0
P2RY13,-0.06314301666666666,2,1.0
P2RY14,-0.08556344999999999,2,1.0
P2RY2,0.012140533333333342,2,0.5
P2RY4,-0.07941046666666671,2,0.0
P2RY5,-0.029490233333333317,2,0.5
P2RY6,-0.078581805,2,0.5
P4HA1,0.005293238333333332,2,0.5
P4HA2,-0.029945516666666668,2,0.5
P4HA3,-0.0017761333333333141,2,0.0
P4HB,-0.024937294999999998,2,0.5
P518,-0.027513916666666676,2,0.5
P53AIP1,-0.027987233333333313,2,1.0
P8,0.0008686383333333334,2,0.0
PA2G4,-0.014650643333333336,1,0.0
PABPC1,0.01548798333333333,2,0.5
PABPC3,0.01752691666666667,2,0.0
PABPC4,0.006599761666666666,2,0.5
PABPC5,-0.026589491666666663,2,0.0
PABPN1,-0.034185500000000035,2,1.0
PACAP,-0.0009747500000000058,2,0.0
PACRG,-0.004593219999999995,1,0.0
PACS1,0.0014233533333333315,2,0.5
PACSIN1,-0.01584445666666667,2,0.5
PACSIN2,0.0028499433333333333,1,0.0
PADI1,-0.016565499999999993,2,0.0
PADI2,-0.0005125673333333351,2,1.0
PADI3,-0.026175950000000003,2,0.0
PADI4,-0.05129466666666666,2,0.5
PAEP,-0.011041499999999984,2,0.5
PAF1,-0.0005803308333333331,2,0.5
PAFAH1B1,0.0046097066666666705,2,0.0
PAFAH1B2,0.002479824166666668,2,1.0
PAFAH1B3,-0.007782423833333336,2,0.5
PAFAH2,-0.002186419999999999,2,0.0
PAG1,-0.009409936666666667,2,0.0
