"symbol","ATAC_AC_rep1","ATAC_AC_rep2","ATAC_OB_rep1","ATAC_OB_rep2"
"UFM1",54.4727800883414,49.5193591771874,64.7185978256384,54.9850141096403
"FREM2",57.3555281728961,54.1102659445492,46.4875009950495,75.4485105839241
"STOML3",57.2177919160876,63.3660776530447,49.9498932160634,67.9089613254617
"PROSER1",55.7650684124437,57.7504513392823,56.8423804936012,55.2089568463363
"NHLRC3",55.7538885658946,57.7344606343659,56.8349531930214,55.1897062434115
"LHFPL6",59.8904012484639,54.772182756697,62.8989779120484,51.9341351857053
"COG6",52.3177023702907,48.996642431568,51.996560023723,42.9510452475222
"FOXO1",72.9979879084903,72.4842606672072,64.1401489779941,53.3555720669751
"MRPS31",65.4444776516087,63.8828660161355,73.150163900715,55.3821641534145
"SLC25A15",64.9885626165654,63.7613581976021,73.7287314862539,56.0158537644885
"ELF1",63.8191561414366,62.159342041191,87.8475164090728,53.2515499473112
"WBP4",63.829132269278,62.1655928666522,87.8862260080602,53.2566707991721
"KBTBD6",62.2000428381987,58.1212453513327,68.8720850836778,50.8624421124306
"KBTBD7",59.6694067041452,53.8899876914025,62.5408867638231,48.4614762878599
"MTRF1",60.7647414813273,57.8530746006006,67.7317436242566,49.3607928886793
"NAA16",60.7759171605879,53.6984449324947,67.4514451672978,49.4674241397938
"RGCC",68.0109829653702,66.9904442067645,62.3233892819268,60.0639343965879
"VWA8",55.7738824791977,56.2739398494954,57.9325723483891,48.1410934253913
"DGKH",68.476277797711,67.1518453218086,78.8057941608047,61.3631113985968
"AKAP11",52.7269262664998,57.1049319709512,64.0500130821847,46.4119903076607
"TNFSF11",57.7462440825249,55.3824412383719,40.5305812559985,58.0560523609309
"FAM216B",57.1248347077857,57.7695352449601,58.7583568587504,46.653715252933
"EPSTI1",62.4106597467163,58.7683242934909,73.2760480788384,49.3039578056797
"DNAJC15",63.0716341711768,60.2626515132126,76.8613856954399,51.5119201464177
"ENOX1",59.8950122951197,59.2794816632139,80.465133133185,53.929557357138
"CCDC122",53.0090093876358,51.958274423137,59.8193175380778,42.7831232502566
"LACC1",53.053975945443,52.0159276837645,60.0977722234294,42.8063419009959
