"symbol","K27_AC_rep1","K27_AC_rep2","K27_hMSC_rep1","K27_hMSC_rep2","K27_OB_rep1","K27_OB_rep2"
"THAP3",3.1015590748074,3.08438275462968,3.22667430181542,3.47964986911873,2.98806291618578,2.60697138306722
"DNAJC11",2.66171394525357,2.86590739352069,2.99058803942584,3.4238823636931,3.10546520762749,2.83336868698639
"CAMTA1",4.0302734167305,4.57160196222076,2.97559200721499,2.87939114611492,2.83374322617889,3.20471849413793
"VAMP3",2.98757475377078,3.53516483381938,2.08327787287445,2.17299889421309,2.72845851569558,2.91723972291753
"PER3",1.47422527183696,1.93100550532273,2.34138697561071,2.22395337863125,2.0468791463554,2.30147896293321
"UTS2",1.61681655356414,2.01133920281915,1.50564495858436,1.66916196407035,1.03867032218646,1.2397497832296
"TNFRSF9",1.15142272792067,1.75228496194196,1.86851217736994,2.14555575288147,1.56127168785775,1.75778978023072
"PARK7",3.52651837143764,4.13335194168273,1.98122445514266,3.49285296109684,1.96447401857087,2.14602297211227
"ERRFI1",6.59961619529844,7.04793798710824,3.09975173113538,3.94109589943656,4.23685723477682,3.97344576636857
"SLC45A1",2.29875496770489,2.33026316456702,2.80829714764305,2.31828888924094,3.56668055973405,3.7013340661134
"RERE",1.5613341833182,1.34582972119797,1.59870505891019,1.1698871414742,1.63152541519196,1.68853831124258
"ENO1",6.45126482412406,6.74047020179686,4.15971853018496,5.64145442684172,3.55327972418435,3.40481345511304
"CA6",1.51981091286392,1.58903714281411,2.81414477690219,2.43385160034422,1.93958701278768,1.78038020719621
"SLC2A7",0.844624994295465,1.15333951769955,1.54346510593603,1.14667220556248,1.66116038363976,1.74803935636133
"SLC2A5",1.80160166636431,1.86108980866579,2.06317603815951,1.88479766848104,2.05622377952691,1.51585412836743
"GPR157",2.31245154928794,2.39239004946762,2.06750955453923,2.02173276634492,2.81462582848043,2.80572663941372
"H6PD",6.25239044179688,5.62456544818905,4.31229447609772,4.7226587369691,4.66222000415045,4.31550829189959
"SPSB1",4.02520320924497,4.02418473422616,4.09488249857306,3.48577417226738,3.73690527191815,3.41505031066461
"SLC25A33",3.42623454911889,3.60589775930254,2.46128700259274,2.49468391893756,3.49252847964025,3.33674384862482
"TMEM201",1.3735219274108,1.45787112049177,2.08559164992705,1.82595952156973,2.08510569880094,2.50714370715532
"PIK3CD",0.95312804906706,1.15193495115178,3.00908732147255,1.77568666445299,2.07404528483624,1.82060163017013
"CLSTN1",2.92460702928233,2.97472648571285,3.23303003911124,2.59794410287024,4.01115288736738,4.4069305420765
"CTNNBIP1",3.02593322777326,3.08465400616074,2.95499092197854,3.39214468286106,2.88663201171665,2.5557450262398
"LZIC",4.37164228503114,4.15018715402631,2.37238744531042,2.89690761031629,2.35719426892867,2.40815600584474
"NMNAT1",4.46382908132308,4.76286806672741,2.73826143049572,3.2867558310332,2.23964218161495,2.2261813439897
"RBP7",1.45211773296196,1.20133272071784,2.51236792289905,1.19911586060729,1.84064536095685,1.87493563838804
"UBE4B",3.01444470444721,3.40113405369798,2.01085344617206,2.76127219268646,2.53811332113498,2.43983657490832
"KIF1B",3.09939801143754,2.61273107486946,2.77048639667492,3.15491572057251,3.34262508208942,3.41833320609388
"PGD",3.64888869985572,3.27038205179388,2.46739785786436,2.49850851144165,2.79909727814836,2.3536699930137
"CENPS-CORT",2.062423581836,1.98466864017906,2.53364555018018,2.04360783886669,2.13707801064667,2.15711819647442
"CENPS",2.06438779301729,2.07884037145392,2.48782297452419,2.12307692077408,2.07444218590832,2.20628216452778
"CORT",1.36855568312944,1.37113321629396,2.43702598333206,2.42633269507756,1.56572209195069,1.51807613418699
"DFFA",2.69396544637888,3.04517043264325,2.72331037361104,3.16512865755501,2.01740887123625,2.2465234083382
