"symbol","ATAC_AC_rep1","ATAC_AC_rep2","ATAC_OB_rep1","ATAC_OB_rep2"
"TAPT1",92.0346964818193,84.6413933358113,67.1866159513905,100.820763570488
"LDB2",92.3563196278867,119.514786837895,96.3899511138407,100.062735636453
"QDPR",153.550495188483,126.925444655941,192.368279365318,142.5277912517
"CLRN2",75.5438158544452,51.8996237280897,34.7798005941373,81.5989493170658
"LAP3",163.377444795666,151.602728818403,420.076642477418,177.339013476641
"MED28",134.679301660966,114.679913773305,217.00015487858,138.124213027395
"FAM184B",102.123040769337,80.2198818899538,39.5027015306885,88.8726125389477
"DCAF16",233.733256221069,187.980344652296,515.655657052491,224.791117708921
"NCAPG",229.642397053534,192.11062234865,486.697447078645,209.693663129086
"LCORL",236.712487651094,212.422505719163,464.885921546207,276.416183763562
"SLIT2",132.841275448649,104.090033495407,148.978550781677,143.495444023127
"PACRGL",55.8519235204584,41.5167164162845,37.0689391726994,49.4612294471638
"KCNIP4",73.963697258636,98.59799909881,48.2863240327787,148.011810894461
"ADGRA3",142.786507966532,220.562494033668,369.79619172205,203.66866045654
"GBA3",62.5685096196075,48.1504104459742,37.6438111102293,81.9689354954307
"PPARGC1A",59.1120872039585,57.1803467254546,39.6483001018707,79.4314817771701
"DHX15",162.408850393479,193.113754256598,373.517220060632,145.68582460026
"SOD3",44.0554643122525,29.7913116571041,0,39.4951152201149
"CCDC149",61.7753945521313,83.1698764111196,69.2974505443919,88.4840091254678
"LGI2",97.0332278615693,105.452242699783,80.1558808615716,168.474792104309
"SEPSECS",144.075915062603,115.411613652955,263.863318303504,139.904160460994
"PI4K2B",119.37938130611,128.063197304319,244.214702110958,151.740753287289
"ZCCHC4",91.1917096560799,109.992439213179,268.460515834537,128.744022278469
"ANAPC4",178.914528533743,140.581919687532,285.987416895524,176.279055150329
"SLC34A2",55.6189213720746,58.7476170482973,30.9958617659757,108.675693095773
"SEL1L3",128.099632223654,140.522749358995,43.5088412932602,100.429947090064
"SMIM20",99.2679205196575,96.5227915517329,117.468138189922,80.8191721225081
"RBPJ",72.8327963140568,83.8804886324643,51.0416389149296,62.1386699979616
"CCKAR",81.0504809066027,103.406082678109,41.4662367300627,64.2236277808783
"TBC1D19",55.2957856767332,79.6679137341442,38.9821012314096,48.0174034631735
"STIM2",116.048777051575,121.896797216155,256.649639545793,117.320842480147
"PCDH7",255.528244831308,283.693029861867,324.83721070044,334.400835309714
"ARAP2",93.2327298425834,102.764854340431,101.81753819447,116.761400283534
"DTHD1",76.9453436435111,53.0371027895834,36.7514083324991,93.4307814701731
"NWD2",101.836524318965,91.8755780967136,40.6905960283939,151.914428383709
"C4orf19",92.2548561977434,85.6861123251965,57.2793262901436,118.389955151684
"RELL1",231.240632969891,266.460700232039,824.138579635874,399.322031235773
"PGM2",186.61299749846,231.233030419028,254.464395963458,225.376285281984
"TBC1D1",153.952453275954,114.470171015759,146.103198266856,165.355628843962
"PTTG2",61.1252917333093,54.5398111719632,24.1485144712681,48.1349313565199
"KLF3",306.272261745182,316.746940693474,425.345158223034,315.301885156176
"TLR10",93.9694517741896,66.4052912445199,40.1570164404407,41.5523791646107
"TLR1",96.5856741927282,91.891315885034,151.636088868009,59.2514584636457
"TLR6",96.5856741927282,91.891315885034,151.636088868009,59.2514584636457
"FAM114A1",120.789427849888,166.80797224254,355.954210535094,165.333288225554
"TMEM156",43.1902451703554,47.106748825745,45.1392497966199,42.4545304852219
"KLHL5",132.82090868451,149.222154117435,410.554450901645,217.795488737875
"WDR19",180.452921177824,177.955822049733,462.675605900981,171.630915887311
"RFC1",88.1477293407899,69.8863138817517,102.269910299468,71.2196046830251
"KLB",70.1639037519964,53.0298898903395,28.8805181263508,57.3713380290219
